words,ipa
ছাঙ্গা,cʰaŋga
টাঙ্গায়া,taŋgaʲa
তইছে,t̪o͡i̯cʰe
বিচারে,bicare
উল্ডায়ালছো,uldaʷalcʰo
খাইতাইন,kʰa͡i̯t̪a͡i̯n
মিলাইতাছি,mila͡i̯t̪acʰi
খাইবাইন,kʰa͡i̯ba͡i̯n
নেইনগা,ne͡i̯nɔga
গুসলও,guʃɔlo
ছবিডি,cʰobidi
ফাহিম্যা,pʰahimæ
নেডে,nede
সবাইতো,ʃɔba͡i̯t̪o
অয়নাতো,ɔʲonat̪o
এওয়ে,e͡o̯ʲe
মুন্নাভাই,munnabʱa͡i̯
করলি,korli
ভাসে,bʱaʃe
অসুখ,ɔʃukʰ
নানিবাইত্তে,naniba͡i̯t̪t̪e
দেখতো,d̪ekʰt̪o
ছুতু,cʰut̪u
কাইল,ka͡i̯l
লয়াইছিন,lɔʲa͡i̯cʰin
মার্কেটো,marketo
ঘুরছিন,gʱurcʰin
তাফরে,t̪apʰɔre
ঘুমায়া,gʱumaʲa
অনলাইন,ɔnɔla͡i̯n
চুয়ান্ন,cuʲanno
ফঞ্চান্নো,pʰɔncanno
টাঙ্গায়ালাইন,taŋgaʷala͡i̯n
টাইট,ta͡i̯t
বানতারলো,bant̪arɔlo
বানছে,bancʰe
ছুতা,cʰut̪a
ঘড়িডা,gʱoɽida
টেহাদা,tehad̪a
মল্লারের,mɔllarer
বসসর,bɔʃoʃɔr
মেকারের,mækarer
যহনতে,ɟɔhont̪e
ঘড়ি,gʱoɽi
ঘড়িতো,gʱoɽit̪o
ঘুরার,gʱurar
বাফও,bapʰo
কাডের,kader
জামালফুর,ɟamalpʰur
হাইট্টা,ha͡i̯tta
আওন,a͡o̯n
থানারগাট,t̪ʰanargat
মজিদপুর,moɟid̪pur
রিয়াদরা,riʲad̪ɔra
ছিনচিই,cʰinci͡i̯
তানারঘাট,t̪anargʱat
জংলা,ɟɔŋla
যাইতারবাইন,ɟa͡i̯t̪arba͡i̯n
রিজাব,riɟab
থানারগাটতে,t̪ʰanargatt̪e
লাইম্মা,la͡i̯mma
হেইনি,he͡i̯ni
থানারগাডেত্তে,t̪ʰanargadet̪t̪e
সড়ক,ʃɔɽok
কইরাতারবা,ko͡i̯rat̪arba
সুইস,ʃu͡i̯ʃ
থাইকা,t̪ʰa͡i̯ka
গেইটের,ge͡i̯ter
তফাত,t̪ɔpʰat̪
আগেতো,aget̪o
চিনতাম,cint̪am
একবছর,ekbocʰor
রওজার,rɔ͡o̯ɟar
নাতিন,nat̪in
হেম্নে,hemne
মির্জাফুরের,mirɟapʰurer
রুডের,ruder
লাইট্টা,la͡i̯tta
তইতাম,t̪o͡i̯t̪am
যাইয়োগা,ɟa͡i̯ʲoga
তুলে,t̪ule
রুমিলা,rumila
ফরিছয়,pʰricʰɔʲ
লাম্পা,lampa
কলেও,kɔle͡o̯
ছেরাটেন্তে,cʰeratent̪e
কইয়ো,ko͡i̯ʲo
যমজ,ɟɔmoɟ
মুক্তা,mukt̪a
মুশারপের,muʃarper
ছেরাত্তেন,cʰerat̪t̪en
সম্পর্ক,ʃɔmporko
অবশ্যই,ɔboʃʃo͡i̯
গুরন,guron
বইতাম,bo͡i̯t̪am
বইলে,bo͡i̯le
উঠতারতাম,utʰt̪arot̪am
ছোহি,cʰohi
বিচ্ছায়া,biccʰaʲa
তারাবাইত্তে,t̪araba͡i̯t̪t̪e
এইরহম,e͡i̯rɔhɔm
কানা,kana
অহনযেন,ɔhonɟen
কতাবার্তা,kɔt̪abart̪a
আল,al
কুদা,kud̪a
হাফেজ,hapʰeɟ
তারাত,t̪arat̪
অহুন,ɔhun
শাকিল,ʃakilo
বাহাউদ্দিন,baha͡u̯d̪d̪in
জাউ,ɟa͡u̯
বাহাউদ্দিরার,baha͡u̯d̪d̪irar
আশেফাশে,aʃepʰaʃe
কাডলের,kadoler
গুন্নিজর,gunniɟɔr
হরছিলা,horcʰila
ফুটকির,pʰutkir
যেইডাই,ɟe͡i̯da͡i̯
টামাজ,tamaɟ
হরতারি,hɔrot̪ari
নিলেগা,nilega
ফিরত,pʰirɔt̪o
ডিশটাব,diʃtab
ল্যাব,læbo
সালাপ,salap
খাওয়াইলে,kʰa͡o̯ʷa͡i̯le
আসলেই,aʃole͡i̯
ফালোইনযে,pʰalo͡i̯nɟe
পুর্ব,purbo
কুজোবুড়ির,kuɟobuɽir
গলফ,gɔlopʰo
ঝলক,ɟʱɔlok
ইরাটোপ,iratop
কিসকরা,kiʃokra
কৃষকরা,kriʃokra
মাহিনরে,mahinre
কাশফুল,kaʃpʰul
কাইট্টালানি,ka͡i̯ttalani
মিটার,mitar
গুণ,gun
মিটারে,mitare
উচ্চতার,uccot̪ar
সংখ্যা,ʃɔŋkʰkʰa
স্কয়ার,sʲar
ফুংগা,pʰuŋga
খেদা,kʰed̪a
খেদাক,kʰed̪ak
খেদাইতাছে,kʰed̪a͡i̯t̪acʰe
হরত,hɔrot̪o
মানুষজন,manuʃɟɔn
নেয়গা,neʲga
কেওরে,ke͡o̯re
কেওরেতো,ke͡o̯ret̪o
ফুনবই,pʰunbi
বুঝস,buɟʱɔʃ
হরলেতো,horlet̪o
করছিরে,korcʰire
এইতাবেন,e͡i̯t̪aben
ভরবে,bʱorbe
রাকিবের,rakiber
বান্ধবরে,band̪ʱobɔre
তেলের,t̪eler
এহাড্ডারে,ehaddare
মদ্যে,mod̪d̪e
প্রিন্সিফালের,prinʃipʰaler
সুফারিশ,ʃupʰariʃ
কারেন্টের,karenter
খায়াদায়া,kʰaʲad̪aʲa
ট্রিট,trit
তরেও,t̪ɔre͡o̯
এমনই,æmoni
মুস্ক,muʃko
টুকটুক,tuktuk
মুশা,muʃa
উডাও,uda͡o̯
কেরলাইগাতে,kerla͡i̯gat̪e
অন্যহানো,ɔnnohano
আনকমন,ankɔmɔn
কালেকশন,kalekʃon
আইবাইন,a͡i̯ba͡i̯n
ঈদ,id̪
খাবলাখাবলি,kʰablakʰaboli
দেইখাবেন,d̪e͡i̯kʰaben
কিনতাছি,kint̪acʰi
ঈদের,id̪er
মধ্যেতো,mod̪d̪ʱet̪o
কিনুম,kinum
ঠিসা,tʰiʃa
নামামু,namamu
বুঝেন,buɟʱen
হাসান,hasan
হাসানের,hasaner
টেইক্যা,te͡i̯kka
ফতাইন,pʰot̪a͡i̯n
হেইদুঙ্গাযে,he͡i̯d̪uŋgaɟe
দিছিলাইন,d̪icʰila͡i̯n
ইউটুবার,i͡u̯tubar
খান,kʰan
চাইরডা,ca͡i̯rda
তারফরেদাও,t̪arpʰɔred̪a͡o̯
যাইনগা,ɟa͡i̯nga
আইইজ্জের,a͡i̯͡i̯ɟɟer
দুইজনেরতে,d̪u͡i̯ɟɔnert̪e
এইবাদু,e͡i̯bad̪u
চাইরজনেরতে,ca͡i̯rɟɔnert̪e
তুমারচে,t̪umarce
তুলনে,t̪ulɔne
পর্যাপ্ত,porɟapt̪o
সুরহি,ʃurhi
ঝাউগাছো,ɟʱaŋgacʰo
থাকলেই,t̪ʰakle͡i̯
আন্নেরাওতো,annera͡o̯t̪o
জাতীয়,ɟat̪iʲo
সিমেন্ট,ʃiment
ফোল্ড,pʰold
ফিচলা,pʰicla
ঝকঝক,ɟʱɔkɟʱɔk
গেরোটি,geroti
দেউকগা,d̪e͡u̯kɔga
ধাক,d̪ʱak
মেস্তরি,mest̪ori
আরাম,aram
কামহানি,kamhani
দুইদিনও,d̪u͡i̯d̪ino
লাগাইতারে,laga͡i̯t̪are
অনেস্টলি,ɔnesdoli
হাত্তুর,hat̪t̪ur
লয়াও,lɔʲa͡o̯
উডাইনছেন,uda͡i̯ncʰen
উডাইন,uda͡i̯n
বাডি,badi
আমিন,amin
মিইয়া,mi͡i̯ʲa
হান্দায়া,hand̪aʲa
উডাইতো,uda͡i̯t̪o
সিরিয়াস,siriʲas
গেলোগা,geloga
কছছি,kocʰcʰi
মেছতুরিরা,mecʰot̪urira
ফনডশ,pʰɔnodʃ
মজুরি,moɟuri
ছউহারি,cʰɔ͡u̯hari
বন্ডক,bondok
ফুরাও,pʰura͡o̯
সাশশো,ʃaʃʃo
আলামিনে,alamine
এম্মেতেও,emmet̪e͡o̯
ছাদডা,cʰad̪da
টয়লেড,tɔʲɔled
গুছলহানা,gucʰɔlhana
এইদার,e͡i̯d̪ar
ছিন্তা,cʰint̪a
আলামিনরে,alaminore
গজে,gɔɟe
ফুড,pʰud
চারে,care
ফুডে,pʰude
আগদারতো,agd̪art̪o
টয়লেত,tɔ͡i̯let̪o
গুছলহানাত,gucʰɔlhanat̪
ফুডই,pʰudi
বেশ্তি,best̪i
করছা,korcʰa
হেরো,hero
বারলো,barlo
লাগ্লো,laglo
ইনচি,inci
সাতাইশ,ʃat̪a͡i̯ʃ
জাবরের,ɟaborer
ফুডের,pʰuder
চাইরশ,ca͡i̯rɔʃo
ফাচঁটা,pʰac̃ta
সারে,ʃare
অইরা,ɔ͡i̯ra
সাতা,ʃat̪a
একুশ,ækuʃ
চোদ্দশ,cod̪d̪ɔʃ
একুস্স,ekusʃo
পায়ত্রিস্স,paʲot̪risʃo
আড়াইশো,aɽa͡i̯ʃo
আজারি,aɟari
গড়ে,goɽe
হেইবায়দু,he͡i̯baʲd̪u
ফাইয়া,pʰa͡i̯ʲa
আসাদ,aʃad̪
এগারশো,ægarʃo
লাস্টা,lasta
তারমানে,t̪armane
দিলেওতো,d̪ile͡o̯t̪o
আডাজার,adaɟar
ফয়ছালা,pʰɔʲcʰala
বুদয়না,bud̪ɔʲna
নয়নে,nɔʲɔne
হরছোস,horcʰos
দাবি,d̪abi
দও,d̪ɔ͡o̯
সোল্ল,sollo
বিশাজার,biʃaɟar
এমো,emo
এগারশ,ægarʃo
প্লাস্টার,plastar
বাইয়ে,ba͡i̯ʲe
টয়লেটের,tɔʲleter
টয়লেডের,tɔʲɔleder
দুইদিনে,d̪u͡i̯d̪ine
কইরালতারবা,ko͡i̯ralt̪arba
কিরমডা,kiromda
বেশতি,beʃt̪i
বাড়িগরের,baɽigorer
মাইনষেরতেন,ma͡i̯nʃert̪en
গাইতাছে,ga͡i̯t̪acʰe
ফাইয়াম,pʰa͡i̯ʲam
বইছি,bo͡i̯cʰi
হিসাবো,hiʃabo
ফিষ্টা,pʰiʃta
ফন্তরই,pʰɔnt̪ɔri
বইয়ের,bo͡i̯ʲer
একশরতে,ækʃort̪e
ফতম,pʰɔt̪om
একেরতে,ækert̪e
দেশটা,d̪eʃta
বজলুর,boɟolur
রশিদ,rɔʃid̪
লেকছিন,lekcʰin
লেখক,lekʰɔk
আন্ন,anno
বজলুরের,boɟolurer
কবিতাডা,kobit̪ada
দেশটাকে,d̪eʃtake
বালোবাসি,balobaʃi
গাসের,gaʃer
বুকে,buke
শেফালির,ʃepʰalir
মাটে,mate
চরে,cɔre
বয়ে,bɔʲe
জেলে,ɟele
ছায়ায়,cʰaʲaʲ
রাকাল,rakal
বাশি,baʃi
ফলায়,pʰɔlaʲ
কিশিবাই,kiʃiba͡i̯
হেলা,hela
সকলের,ʃɔkoler
গাইতাছি,ga͡i̯t̪acʰi
লাইলের,la͡i̯ler
ডেনদার,dend̪ar
মাইনষেরে,ma͡i̯nʃere
দউরা,d̪ɔ͡u̯ra
ডায়লগ,daʲlg
ডায়লগডা,daʲlgda
গাসটার,gaʃtar
ফাদবেজাইল্লা,pʰad̪beɟa͡i̯lla
সিয়ামরার,ʃiʲamɔrar
হেইন্দিয়া,he͡i̯nd̪iʲa
নিজেরাই,niɟera͡i̯
ফানে,pʰane
দউরায়া,d̪ɔ͡u̯raʲa
মুল্লারা,mullara
মাজারের,maɟarer
এরাই,era͡i̯
মুল্লারার,mullarar
মুল্লার,mullar
ইমরানে,imrane
হুন্টার,huntar
কয়দিনের,kɔʲd̪iner
একদিনের,ækd̪iner
ফত্তেকদিনেই,pʰot̪t̪ekd̪ine͡i̯
দুক্কুনিরা,d̪ukkunira
ইড,id
ইডে,ide
আতে,at̪e
গইনচিনা,gɔ͡i̯ncina
সিজনডা,ʃiɟɔnda
দিতিরা,d̪it̪ira
হেম্মোই,hemmo͡i̯
আসাদরা,aʃad̪ora
দুলাল,d̪ulal
যাইজ্ঞা,ɟa͡i̯gga
ফয়ছালা,pʰɔʲcʰala
গনা,gɔna
বউক,bɔ͡u̯k
বইতো,bo͡i̯t̪o
ছিলায়া,cʰilaʲa
কইহি,ko͡i̯hi
এইবেই,e͡i̯be͡i̯
তুলচিলাম,t̪ulcilam
বাইছু,ba͡i̯cʰu
আলামিন্নেরো,alaminnero
দুষ,d̪uʃ
কিরম,kirɔm
নোব্বোই,nobbo͡i̯
লইয়াইছে,lɔ͡i̯ʲa͡i̯cʰe
লইয়ানির,lɔ͡i̯ʲanir
নয়নেরতে,nɔʲonert̪e
বাইছাব,ba͡i̯cʰabo
কইরালচি,ko͡i̯ralci
ফইসাডি,pʰɔ͡i̯sadi
নিছিগা,nicʰiga
বকশিশ,bokʃiʃ
কইলেও,ko͡i̯le͡o̯
ছাইরদিন,cʰa͡i̯rod̪in
বোদয়,bod̪ɔʲ
নয়নে,nɔʲɔne
ফরশুদিন,pʰɔrʃud̪in
আলামিনা,alamina
সাতে,ʃat̪e
কামডা,kamda
টয়লেট,tɔʲlet
হাউজডা,ha͡u̯ɟda
হাফ,hapʰ
করছে।এইবা,korcʰe।e͡i̯ba
হাউজ,ha͡u̯ɟ
বাইয়ের,ba͡i̯ʲer
মাইরে,ma͡i̯re
কুলাম,kulam
ভাইর,bʱa͡i̯r
গুমেরতে,gumert̪e
কামো,kamo
কন্টাকো,kontako
তাকনো,t̪akono
ফুড়াইন,pʰuɽa͡i̯n
বান্দর,band̪ɔr
বাড়াইয়া,baɽa͡i̯ʲa
কইবাইন,ko͡i̯ba͡i̯n
করাইছি,kɔra͡i̯cʰi
লইতে,lo͡i̯t̪e
মগা,mɔga
ডালছি,dalcʰi
টেমো,temo
ট্যাহের,tæher
দলা,d̪ɔla
অইয়া,ɔ͡i̯ʲa
আমরারতো,amrarot̪o
অইলোগা,ɔ͡i̯loga
ফুরায়া,pʰuraʲa
গেয়া,geʲa
চুহে,cuhe
ফইস্কার,pʰɔ͡i̯skar
তের,t̪er
রহমারটে,rɔhomarte
আমরারই,amrari
মেছতুরি,mecʰot̪uri
অদলা,ɔd̪ola
অহনই,ɔhoni
দোত্তোর,d̪ot̪t̪or
করতাইন,kort̪a͡i̯n
গুরায়া,guraʲa
দুইদিনের,d̪u͡i̯d̪iner
আন্নেরতেন,annert̪en
লইয়ালচি,lɔ͡i̯ʲalci
ছাইতারি,cʰa͡i̯t̪ari
ছুডুদারে,cʰudud̪are
এম্মেই,emme͡i̯
লইয়াইছি,lɔ͡i̯ʲa͡i̯cʰi
খায়ামেনে,kʰaʲamene
খাস,kʰaʃ
আল্লার,allar
রহমতে,rɔhɔmt̪e
বালুর,balur
কইনচা,ko͡i̯nca
আনহেরা,anohera
রহমানে,rɔhɔmane
গরটা,gɔrta
কন্টেকদারির,kontekd̪arir
গিরস্তের,girost̪er
বুজ,buɟ
দেলান,d̪ælan
নাম্বারি,nambari
টিন,tin
বাইনচে,ba͡i̯nce
এবাই,eba͡i̯
বাদুর,bad̪ur
বাদুরে,bad̪ure
বাদুরেই,bad̪ure͡i̯
কলাবাদুর,kɔlabad̪ur
মাইনচে,ma͡i̯nce
টুফায়া,tupʰaʲa
তুলতারে,t̪ult̪are
না/,na/
ইমরাইন্নার,imra͡i̯nnar
বাত্তিই,bat̪t̪i͡i̯
বেন্ডি,bendi
বেন্ডিরে,bendire
ইয়াওত,iʲa͡o̯t̪o
দইন্নাফাতা,d̪innapʰat̪a
দইন্নাফাত,d̪innapʰat̪
মাহায়া,mahaʲa
বাজিও,baɟi͡o̯
ছেফার,cʰepʰar
রাইন্দা,ra͡i̯nd̪a
ফালাও,pʰala͡o̯
ফুয়াফানে,pʰuʲapʰane
অইন্ন,ɔ͡i̯nno
ফুলাফানেই,pʰulapʰane͡i̯
আঠার,atʰar
লোকে,loke
পাথমিক,pat̪ʰomik
ছালামলিকুম,cʰalamolikum
ছালাম,cʰalam
সৌরবিদ্যুতের,ʃo͡u̯robid̪d̪ut̪er
ফাংকা,pʰaŋka
ছার্জের,cʰarɟer
জালি,ɟali
ছিইরা,cʰi͡i̯ra
কমায়া,kɔmaʲa
হরবো,hɔrbo
চিক্কন,cikkon
দেরশ,d̪erʃo
লইবাম,lɔ͡i̯bam
দাগের,d̪ager
গিরো,giro
লইবাইন,lɔ͡i̯ba͡i̯n
এনামুল,enamul
ফরিস্তিতি,pʰɔrist̪it̪i
বেয়াশাদি,beʲaʃad̪i
কইরালচুইন,ko͡i̯ralcu͡i̯n
রায়হান,raʲhan
অইরালচুইন,ɔ͡i̯ralcu͡i̯n
দুতালা,d̪ut̪ala
সিশটেম,siʃɔtem
থইন,t̪ʰo͡i̯n
থইতাম,t̪ʰo͡i̯t̪am
আফাতত,apʰat̪ɔt̪o
থই,t̪ʰo͡i̯
রিক্স,rikʃo
রিক্ষ,rikkʰo
দুনুডা,d̪unuda
ছালাইন,cʰala͡i̯n
বাল্ব,balb
সন্দুর,ʃɔnd̪ur
ইমতাজের,imot̪aɟer
হিইরা,hi͡i̯ra
টাইছ,ta͡i̯cʰo
ইটটা,itta
শক্ত,ʃɔkt̪o
ছাপ্পা,cʰappa
হান্দায়ালতো,hand̪aʷalɔt̪o
তাপ,t̪ap
ছাপছে,cʰapcʰe
বাতস,bat̪oʃ
সংকা,ʃɔŋka
বেক্তিকে,bekt̪ike
সংগায়িত,ʃɔŋgaʲit̪o
রিদরোগের,rid̪roger
জুকি,ɟuki
নিবারিনে,nibarine
বডি,bodi
শরিরে,ʃorire
চর্বির,corbir
সাদারন,ʃad̪aron
বিএম,bi͡e̯m
বিশ্ব,biʃʃo
স্বাস্থ্য,ʃast̪ʰo
সংস্থা,ʃɔŋɔst̪ʰa
ডাব্লিও,dabli͡o̯
এইচ,e͡i̯c
অনুযায়ী,onuɟaʲi
জনিত,ɟonit̪o
জটিলতার,ɟotilt̪ar
রকেট,rɔket
এমনকি,æmonki
বৈজ্ঞানিক,bo͡i̯ggænik
ক্যালকুলেটর,kælkuletɔr
ফোনটিই,pʰonti͡i̯
উচ্চতা,uccot̪a
মশারি,mɔʃari
কুলামানে,kulamane
তুশক,t̪uʃok
বালিশ,baliʃ
কুলবালিশ,kulbaliʃ
তিন্ডাই,t̪inda͡i̯
একসাতে,ækʃat̪e
ফনর,pʰɔnor
পাউন্ড,pa͡u̯nd
পয়েন্ট,pɔʲent
কেজিতে,keɟit̪e
উপণীত,uponit̪o
ফুটের,pʰuter
শূণ্য,ʃunno
দশমিক,d̪ɔʃmik
শরীরের,ʃorirer
নির্ভুল,nirbʱul
কিলোগ্রামে,kilograme
দৈর্ঘ্য,d̪o͡i̯rgʱo
দারুণ,d̪arun
ম্যাজিক,mæɟik
কতোটা,kɔt̪ota
স্বাস্থ্যবান,ʃast̪ʰoban
হৃদয়,rid̪ɔʲ
চিরকাল,cirkal
গ্রহণ,grohon
সুতরাং,ʃut̪ɔraŋ
বিবেচনা,bibecɔna
নিদ্দিষ্ট,nid̪d̪iʃto
চিকিতসকের,cikit̪ɔʃɔker
শরিরের,ʃorirer
গঠন,gɔtʰon
চিকিতসা,cikit̪oʃa
দ,d̪
আইয়ের,a͡i̯ʲer
বেক্তিগত,bekt̪igɔt̪o
বৃহস্পতিবারে,brihospot̪ibare
শুক্কুরবারটা,ʃukkurbarta
বৃহস্পতিবার,brihospot̪ibar
আইছেন,a͡i̯cʰen
ইয়োত্তে,iʲot̪t̪e
রংফুরতে,rɔŋpʰurt̪e
রংফুর,rɔŋpʰur
চোক্ষের,cokkʰer
চউখ,cɔ͡u̯kʰ
কাজ্জকারি,kaɟɟokari
ইনফেকশন,inpʰekʃon
নায়েবের,naʲeber
অফিসো,ɔpʰiso
সরহার,ʃɔrhar
সোহান,ʃohan
আনন,anon
আনতারবাইন,anot̪arba͡i̯n
উডাই,uda͡i̯
আলাপ-সালাপ,alap-salap
দক্ষিণ,d̪okkʰin
গ্রহিতার,grohit̪ar
জমিনের,ɟominer
দাগ,d̪ag
কতিয়ান,kot̪iʲan
দাতার,d̪at̪ar
টাম,tam
কম্পুটারের,kɔmputarer
অতকিছু,ɔt̪okicʰu
শাকাওয়াতের,ʃaka͡o̯ʷat̪er
টাওয়া,ta͡o̯ʷa
আইতারে,a͡i̯t̪are
রক্কনাবেক্কন,rɔkkonabekkon
ক্ষতিও,kʰot̪i͡o̯
রাজনিতিতে,raɟnit̪it̪e
রাজনিতিতেও,raɟnit̪it̪e͡o̯
তাইক্কাই,t̪a͡i̯kka͡i̯
রাজনিতি,raɟnit̪i
আওমিলিগ,a͡o̯milig
পতমেই,pɔt̪ɔme͡i̯
মাডেরতে,madert̪e
ফরছুইন,pʰɔrcʰu͡i̯n
আওমিলিগে,a͡o̯milige
কইয়ালাইন,ko͡i̯ʲala͡i̯n
তাইহুইন,t̪a͡i̯hu͡i̯n
হুনতাছি,hunt̪acʰi
কইতাছুইন,ko͡i̯t̪acʰu͡i̯n
হুন্তাছি,hunt̪acʰi
হুন্তাছুইম,hunt̪acʰu͡i̯m
কিলিয়ার,kiliʲar
রাইহানের,ra͡i̯haner
স্লামলিকুম,slamolikum
রেগ,reg
সরানির,ʃɔranir
হেন্দেয়া,hend̪eʲa
কবারটা,kɔbarta
বইলো,bo͡i̯lo
তইতাইন,t̪o͡i̯t̪a͡i̯n
নিছা,nicʰa
নিচা,nica
ডাইব্বা,da͡i̯bba
সরাইতাইন,ʃɔra͡i̯t̪a͡i̯n
ছাইন,cʰa͡i̯n
হমান,hɔman
ফালানির,pʰalanir
এলাকায়,elakaʲ
দরকারও,d̪ɔrkaro
আওমিলিগরে,a͡o̯miligre
এগুলা,egula
বিএনপিও,bi͡e̯npi͡o̯
গনে,gɔne
আগও,ago
বয়াতিয়া,bɔʲat̪iʲa
আরেকদল,arekd̪ɔl
ভোট,bʱot
জিয়াউর,ɟiʲa͡u̯r
আমলে,amole
ইয়ুথ,iʲut̪ʰ
কমপ্লেক্স,kɔmplekʃo
সেগ্রেটারি,ʃegretari
আন্ডারে,andare
হাট,hat
ঐতিহ্য,o͡i̯t̪iɟɟʱo
আইয়া,a͡i̯ʲa
সমিতি,ʃomit̪i
এবোলিস্ট,ebolist
এনদি,end̪i
এল্যাইগ্যা,elæ͡i̯gka
বললাম,bollam
আগেওই,age͡o̯i
বিএনপির,bi͡e̯npir
প্রভাব,probʱab
এমপি,empi
পার্থী,part̪ʰi
রঞ্জন,rɔnɟon
নির্বাচনে,nirbacɔne
চাপা,capa
খানে,kʰane
বেচারা,becara
তিনেক,t̪inek
ভুডে,bʱude
সুস্ঠ,ʃuʃtʰo
ভুড,bʱud
আওয়ামিলিগের,a͡o̯ʷamiliger
লিডার,lidar
মন্ত্রী,mɔnt̪ri
মন্ত্রির,mɔnt̪rir
বিরাশি,biraʃi
বর্তমানডি,bɔrt̪omandi
শিরিনের,ʃiriner
সাদিয়ারে,ʃad̪iʲare
মাস্টার্স,mastars
বিসিএস,biʃi͡e̯s
ভার্সিটিরতে,bʱarsitirt̪e
ফার্স্টে,pʰarste
ভাইবা,bʱa͡i̯ba
চাকরি,cakri
লেহাপড়া,lehapɔɽa
পাশ,paʃ
লেবেলের,lebeler
তারারে,t̪arare
আপনারাই,apnara͡i̯
দূর্নীতি,d̪urnit̪i
টার,tar
চাকরির,cakorir
নির্ভর,nirbʱɔr
আপনাদের,apnad̪er
চা-পান,ca-pan
বেইচ্চালাইলেও,be͡i̯ccala͡i̯le͡o̯
সার্টিফেট,ʃartipʰet
অতএব,ɔt̪o͡e̯b
পক্ষে,pɔkkʰe
যেগুলা,ɟegula
গ্রুপ,grup
ভার্সিটির,bʱarsitir
এক্টাই,ækta͡i̯
বেকতাই,bekt̪a͡i̯
ভার্সিটিত,bʱarsitit̪o
আমিইত্তো,ami͡i̯t̪t̪o
দেশটায়,d̪eʃtaʲ
অদ্ভুত,ɔd̪bʱut̪
ছাইরোও,cʰa͡i̯ro͡o̯
পুলিসে,puliʃe
চারহির,carhir
সত্রো,ʃɔt̪ro
যায়গা,ɟaʲga
জুড়,ɟuɽ
রাজি,raɟi
ঘুরতি,gʱurt̪i
কিডা,kida
ফুলিসের,pʰuliʃer
সুল্লসো,sulloʃo
দুইয়েরতে,d̪u͡i̯ʲert̪e
সোলো,solo
যোদি,ɟod̪i
চান্স,canʃo
চান্সের,canʃer
জ্যেন্ত,ɟæ͡e̯nt̪o
চ্যাঞ্চ,cænc
সিউরনা,si͡u̯rna
ফুলিস,pʰuliʃ
বাছাই,bacʰa͡i̯
অইতোনা,ɔ͡i̯t̪ona
বাহিনি,bahini
অফিছার,ɔpʰicʰar
মফিছার,mopʰicʰar
দিয়ালবো,d̪iʲalbo
মামলা,mamla
দেহাইবো,d̪eha͡i̯bo
দেয়ালবো,d̪eʲalbo
টামলার,tamlar
আয়না,aʲna
জেলকানাত,ɟelkanat̪
দেওয়াডা,d̪e͡o̯ʷada
সেনাবাহিনির,ʃenabahinir
লাগিন,lagin
হাছিনা,hacʰina
ডিফেন্স,dipʰens
দেখো,d̪ækʰo
অনলাইনেই,ɔnɔla͡i̯ne͡i̯
পার্সেন্ট,parsent
নিরানব্বই,niranɔbbo͡i̯
গেছেতো,gecʰet̪o
ফার্সেন্ট,pʰarsent
দুহানডা,d̪uhanda
লইয়ালাইগা,lɔ͡i̯ʲala͡i̯ga
খাওতি,kʰa͡o̯t̪i
তাহানি,t̪ahani
ফোয়ার,pʰoʷar
আইদজের,a͡i̯d̪ɔɟer
তুমারচেয়ে,t̪umarceʲe
ফরবাইন,pʰɔrba͡i̯n
লয়াই,lɔʲa͡i̯
গাই-গিরস্তি,ga͡i̯-girɔst̪i
আশ-পাশের,aʃ-paʃer
ওয়াও,oʷa͡o̯
ব্রি,bri
সুবর্না,ʃubɔrna
তাহেরের,t̪aherer
বন্যা,bonna
সবটি,ʃɔbti
সাতত্তর,ʃat̪ɔt̪t̪or
রুইছিল,ru͡i̯cʰilo
পনে,pɔne
অন্তত,ɔnt̪ot̪o
পাটসট্টি,patʃɔtti
মোন,mono
হচ্চে,hɔcce
ফয়ষট্টি,pʰɔʲʃɔtti
আমারই,amari
আইন্নেরি,a͡i̯nneri
গয়েব,gɔʲeb
চেইঞ্জ,ce͡i̯nɟ
কইরালবাইন,ko͡i̯ralba͡i̯n
চেঞ্জ,cenɟ
আল্লাদির,allad̪ir
হিরো,hiro
হিরা,hira
একচোল্লিশ,ækcolliʃ
ফায়ত্রিশ,pʰaʲot̪riʃ
গন্টায়,gɔntaʲ
ধানডা,d̪ʱanda
খাইতেও,kʰa͡i̯t̪e͡o̯
ভাংগেন,bʱaŋgen
ইয়র,iʲor
কারেন্টে,karente
ট্যাকা,tæka
বাইড়া,ba͡i̯ɽa
থোয়ার,t̪ʰoʷar
টিকি,tiki
মাইক্কুত,ma͡i̯kkut̪o
হাজাট,haɟat
খাইচে,kʰa͡i̯ce
ষাইটাজার,ʃa͡i̯taɟar
লক্ষ,lɔkkʰo
ইয়ামামা,iʲamama
সুজুহি,ʃuɟuhi
হিরাবার,hirabar
সুজুকি,ʃuɟuki
লতা,lɔt̪a
খেতটা,kʰet̪ta
সুরাব,ʃurabo
সুরুজ,ʃuruɟ
আলী,ali
রইছুদ্দি,ro͡i̯cʰud̪d̪i
খানের,kʰaner
রইছুদ্দির,ro͡i̯cʰud̪d̪ir
বোধহয়,bod̪ʱhoʲ
তুইল্লালছে,t̪u͡i̯llalcʰe
তুলছে,t̪ulcʰe
অখন,ɔkʰon
কুনুসমো,kunuʃmo
লতা-মতা,lɔt̪a-mɔt̪a
