words,ipa
ননে,none
হাইবি,ha͡i̯bi
নহাইর,nɔha͡i̯r
এতক্ষন,æt̪okkʰon
হাইয়ছনে,ha͡i̯ʲcʰone
হাইতো,ha͡i̯t̪o
হাইয়ুছ,ha͡i̯ʲucʰ
তৃষ্টি,t̪riʃti
ফরেন,pʰɔren
মেঘলা,megʱla
অউ,ɔ͡u̯
বেড়ি,beɽi
তুরে,t̪ure
হইতাম,ho͡i̯t̪am
আইয়ছ,a͡i̯ʲcʰo
আইসসু্ম,a͡i̯sʃumo
হইলাম,ho͡i̯lam
বাউন,ba͡u̯n
নহই,nɔho͡i̯
নহইর,nɔho͡i̯r
তোইলে,t̪o͡i̯le
আইছনে,a͡i̯cʰone
আরত,arɔt̪o
দুয়া,d̪uʲa
দুনুয়ারে,d̪unuʲare
উদদো,ud̪od̪o
লইয়রে,lɔ͡i̯ʲre
তুরার,t̪urar
হবিনি,hobini
অইব,ɔ͡i̯bo
ঢাকাত্তুন,dʱakat̪t̪un
হইয়ুম,ho͡i̯ʲum
হন্ডে,honde
অবি,ɔbi
কিচচু,kiccu
ফরুঅ,pʰoru͡o̯
মেরিট,merit
লিস্টর,listɔr
রেজাল,reɟal
উন্নি,unni
কিরিবি,kiribi
হইত,ho͡i̯t̪o
ডিগ্রি,digri
অনার্সত,ɔnarst̪o
আইব,a͡i̯bo
পাবলিকর,pablikr
বিজিসি,biɟiʃi
ট্রাস্টত,trastɔt̪
হরচ,hɔroc
ফানলায়,pʰanlaʲ
ফরালেকার,pʰɔralekar
চৈতি,co͡i̯t̪i
মামাতো,mamat̪o
বেসরকারি,beʃorkari
সরকারিতও,ʃɔrkarit̪ɔ͡o̯
সরকারির,ʃɔrkarir
বেসরকারিত,beʃorkarit̪ɔ
ট্রাস্টের,traster
হইস,ho͡i̯ʃ
দুনুজনে,d̪unuɟɔne
যাইয়ুৃৃমগই,ɟa͡i̯ʲukrimɔgi
সাইকোলজি,sa͡i̯koloɟi
ফরিবিনে,pʰoribine
ফরস,pʰɔroʃ
আইও,a͡i̯o
দুনুজন,d̪unuɟɔn
ফইজজুম,pʰɔ͡i̯ɟɟum
লইয়োরে,lɔ͡i̯ʲore
টেনসন,tenʃɔn
অরলাই,ɔrola͡i̯
আরসর,arɔʃɔr
সরকারিতো,ʃɔrkarit̪o
বিজ্ঞান,biggan
আছেতো,acʰet̪o
বিজ্ঞানর,bigganɔr
আরস,aroʃ
ফরিত,pʰorit̪
ফাইজজুম,pʰa͡i̯ɟɟum
অ।ইয়ান,ɔ।iʲan
দেনা,d̪æna
নসাই,nɔʃa͡i̯
বোন,bon
বেকগুন,bekgun
জিগাইয়রে,ɟiga͡i̯ʲre
ছেনা,cʰena
নফরে,nɔpʰɔre
এতরলাই,æt̪ɔrla͡i̯
দইরগুম,d̪o͡i̯rgum
তোও,t̪o͡o̯
পরামর্শ,pɔramɔrʃo
সাইছ,ʃa͡i̯cʰo
দাদার,d̪ad̪ar
অঙ্গে,ɔŋge
আইচছা।আন্টিতারা,a͡i̯ccʰa।antit̪ara
আন্টিতারা,antit̪ara
কাহিল,kahil
শিখতাম,ʃikʰt̪am
এড়েততুন,eɽet̪t̪un
যাগইদে,ɟagid̪e
তুলিত,t̪ulit̪o
হিট,hit
স্ট্রোকর,strokɔr
এন্ডিললা,ændilla
জালায়,ɟalaʲ
হোনোমিককা,honomikka
গুইরতাম,gu͡i̯rot̪am
একলা,ækla
ফুফির,pʰupʰir
হাইয়্যুম,ha͡i̯ʲd̪ʱum
মেসেজত,meʃeɟɔt̪
কম্পিউটারর,kɔmpi͡u̯tarɔr
যিয়্যানত,ɟikd̪anɔt̪o
এইয়্যানর,e͡i̯ʲanɔr
গরিততারিবি,gorit̪ɔt̪aribi
শিখনর,ʃikʰonor
চিনিলে,cinile
চিনিত,cinit̪o
আলমর,almɔr
এইটর,e͡i̯tɔr
আলম,alom
ইতিও,it̪i͡o̯
আসছে,aʃcʰe
শিখের,ʃikʰer
শিখস,ʃikʰs
শিখন,ʃikʰon
টেঁয়াটুঁয়া,tẽʲatũʲa
কম্পিউটারের,kɔmpi͡u̯tarer
চর্চা,cɔrca
যাইবোগুই,ɟa͡i̯bogu͡i̯
ইতারাঅল,it̪ara͡ɔ̯lo
ইয়ুত,iʲut̪
উনদি,und̪i
ব্যাবসা,bæboʃa
অনার্সর,ɔnarʃɔr
বহুত,bohut̪
টেনশনত,tenʃɔnɔt̪
আসি,aʃi
অঙে,ɔŋe
সুমাইয়া,ʃuma͡i̯ʲa
বুজি,buɟi
হইজি,ho͡i̯ɟi
আক্তার,akt̪ar
হবার,hɔbar
হনমতে,hɔnmɔt̪e
ম্যাসেইজও,mæʃe͡i̯ɟo
সাইত,sa͡i̯t̪
টেনশত,tenʃɔt̪o
হনমিক্কে,honmikke
আইয়েতো।হুম,a͡i̯ʲet̪o।hum
গুচ্ছ,guccʰo
ডি,di
বেগ্গুনে,besgune
পার্থ,part̪ʰo
পার্থর,part̪ʰɔr
চিটং,citɔŋ
আউট,a͡u̯t
স্বাগত,ʃagɔt̪o
অইলযি,ɔ͡i̯lɟi
পাইবেটত,pa͡i̯bett̪o
বত্তি,bot̪t̪i
তমত,t̪ɔmɔt̪
সিইউত,si͡i̯ut̪
ইউত,i͡u̯t̪
চিটাং,citaŋ
মেরিটর,meritor
নাচির,nacir
মাতার,mat̪ar
উইবা,u͡i̯ba
রাখিস,rakʰiʃ
দুনজন,d̪unɟɔn
একঅঙে,ækɔŋe
ফইজ্জুম,pʰɔ͡i̯ɟɟum
মাতাত,mat̪at̪
রাখিবি,rakʰibi
ফারিলে,pʰarile
ফেলাইয়ুম,pʰela͡i̯ʲum
আর্টসত,artʃɔt̪o
আসস,aʃos
তোরগো,t̪orgo
সাইন্সত,sa͡i̯nst̪o
থাকিয়ারে,t̪ʰakiʲare
এবারে,ebare
ভাববিলাম,bʱabbilam
এতাল্লেনা,æt̪allena
ফাস্ট,pʰast
আরেহ,areho
সুন,ʃun
বেগিন্নর,beginnɔr
বালো,balo
অইয়্য়ি,ɔ͡i̯ŋʲi
ইংলিশর,iŋliʃɔr
বুজির,buɟir
ইংলিশত,iŋliʃɔt̪o
টার্গেট,target
গজ্জিলাম,goɟɟilam
দূরত,d̪urot̪o
তাক,t̪ak
মাইনাস,ma͡i̯nas
তাইক্যি,t̪a͡i̯kki
ওইরইমমে,o͡i̯rimme
ভাববিলম,bʱabbilɔm
গইজজেদে,go͡i̯ɟɔɟed̪e
দেহিদদে,d̪ehid̪d̪e
সেভেনত,ʃebʱenɔt̪o
নলরে,nɔlre
চরে,cɔre
তগগই,t̪ɔgɔgo͡i̯
গরগুম,gɔrgum
কুয়ালত,kuʷalɔt̪o
লইততাই,lo͡i̯t̪ɔt̪a͡i̯
চইততাই,co͡i̯t̪t̪a͡i̯
সামমদি,ʃamomod̪i
নযায়,nɔɟaʲ
ডাহে,dahe
তরে,t̪ɔre
তাহিস,t̪ahiʃ
টাটা,tata
আম্মুতারা,ammut̪ara
নহয়নে,nɔhoʲone
সান্তা,ʃant̪a
আফুরে,apʰure
সাইতো,sa͡i̯t̪o
চাইল,ca͡i̯l
আনিদদে,anid̪ɔd̪e
বঅই,bɔ͡o̯i
তাহন,t̪ahon
ইবারলাই,ibarla͡i̯
নআচছিলদে,no͡a̯ccʰild̪e
ইস্ত্রি,ist̪ri
থাইককিলাম,t̪ʰa͡i̯kkilam
মোবাইলত,moba͡i̯lɔt̪o
আম্মারে,amma͡a̯͡e̯
ব্যাংকার,bæŋkar
বিদেইশশা,bid̪e͡i̯ʃʃa
আরওকগা,arokɔga
বারিকর,barikɔr
কেলা,kela
বলিকেলা,bolikela
ওইলদি,o͡i̯ld̪i
নাতি,nat̪i
সুল,sul
টুল,tul
লম্বা।আই,lɔmba।a͡i̯
উস্কাই,uska͡i̯
দির।তো,d̪iro।t̪o
হালামনি,halamoni
ছবির,cʰobir
নাঈমর,na͡i̯mɔr
আইডির,a͡i̯dir
পাসওয়ার্ড,paʃoʷard
নাঈম,na͡i̯m
রিকুয়েস্ট,rikuʲest
ফাটাইলদে,pʰata͡i̯ld̪e
হইলামদে,ho͡i̯lamd̪e
কিয়ললাই,kiʲolla͡i̯
একসেপ্ট,ækʃept
কিরগে,kirge
ইয়ানদি,iʲand̪i
নাইম,na͡i̯m
গরিওরে,gori͡o̯re
ম্যাসেইজ,mæʃe͡i̯ɟ
আনসেন্ট,ansent
আনফ্রেন্ড,anopʰrend
ম্যাসেজ-ট্যাসেজ,mæʃeɟo-tnaʃeɟ
ডিলেট,dilet
কনবার্সেশন,konbarseʃon
মাইজ্যি,ma͡i̯ɟi
কনবার্সেশনর,konbarseʃonor
সবি,gobi
টবি,tbi
বেগ্গিন,beggin
ইক্কাত্তুন,ikkat̪t̪un
সবির,ʃɔbir
এমবি-টেমবি,embi-tembi
সমস্যাত,ʃɔmoʃʃat̪o
গেইগুই,ge͡i̯gu͡i̯
চিটাংঅত,citaŋɔt̪o
হইল্লে,ho͡i̯lle
ইচ্চা,icca
মত,mɔt̪
এঁন্ডেও,ẽnde͡o̯
আইরিন,a͡i̯rin
এঁন্ডে,ẽnde
দোলনাত,d̪olnat̪o
চড়ি,coɽi
চড়িয়ারে,coɽiʲare
কিয়ুর,kiʲur
অদ্দে,ɔd̪d̪e
শোনা,ʃona
যাদ্দে,ɟad̪d̪e
দুরু,d̪uru
মাইশা,ma͡i̯ʃa
হবর-টবর,hɔbor-tbɔr
বের-টের,berɔ-ter
গরততুন,gɔrt̪ot̪un
নদিবো,nod̪ibo
ইন্টারর,intaror
রিফাত,ripʰat̪
হারনে,harne
ইতিরলাই,it̪irla͡i̯
আরলাই,arɔla͡i̯
বুঝা-ফড়া,buɟʱa-pʰɽa
ইন্টারে,intare
হইয়ো,ho͡i̯ʲo
বুজা-ফরা,buɟa-pʰra
মোবাইলততুন,moba͡i̯lt̪ot̪un
গরিবেল্লাই,goribella͡i̯
যারগু,ɟargu
মাসকান,maʃkan
বুজা,buɟa
বুজাইর,buɟa͡i̯r
অলদি,ɔld̪i
স্কুরুপ,skurup
ডিলা,dila
বুজাই,buɟa͡i̯
এঁডেততুন,ẽdet̪t̪un
ফইজ্জন্ত,pʰɔ͡i̯ɟɟont̪o
ডুকি,duki
ছটফট,cʰɔtpʰɔt
গরেরর,gɔrerɔr
আইডিত,a͡i̯dit̪o
ডুকিত,dukit̪o
ডুইকতো,du͡i̯kɔt̪o
ফড়ুয়ো,pʰoɽuʲo
ডিস্টাব,distab
হউন্নো,hunno
বুল,bul
গরিয়ে,goriʲe
অইগিয়ে,ɔ͡i̯giʲe
বুলই,buli
গেইদি,ge͡i̯d̪i
এতদে,æt̪od̪e
নভাবিবো,nɔbʱabibo
হইয়ুসতো,ho͡i̯ʲuʃt̪o
বাইতারা,ba͡i̯t̪ara
ডেইনজারাস,de͡i̯nɟaraʃ
দস,d̪ɔʃ
বেকগুনে,bekgune
ছদিন,cʰod̪in
গেইয়েগই,ge͡i̯ʲegi
বেরাইতো,bera͡i̯t̪o
বারিত,barit̪ɔ
আইবোদে,a͡i̯bod̪e
বিদেশরতুন,bid̪eʃrot̪un
নযাইর,nɔɟa͡i̯r
উফরে,upʰɔre
যাইতামগু,ɟa͡i̯t̪amgu
ফরিক্ষার,pʰorikkʰar
আইসছিদে,a͡i̯scʰid̪e
ট্রেইনত,tre͡i̯nɔt̪o
রাহিফা,rahipʰa
জালাইতে,ɟala͡i̯t̪e
এএন,æ͡æ̯n
ফুফিতারা,pʰupʰit̪ara
ফেন,pʰen
নঅগরে,nɔ͡ɔ̯gɔre
একুততরে,ækut̪ɔt̪ɔre
হদিগগিন,hod̪igogin
সামনা,ʃamona
সামনি,ʃamni
ফইজজে,pʰɔ͡i̯ɟɔɟe
ande,ande
ugga,ugga
family,family
foirge,foirge
tinjon,tinjon
maa,maa
maiyafua,maiyafua
bap,bap
tinojone,tinojone
mili,mili
ere,ere
fufi,fufi
oddo,oddo
ara,ara
chairjon,chairjon
none,none
toi,toi
hota,hota
hoite,hoite
din,din
giyigoy,giyigoy
fura,fura
trainot,trainot
hotokkon,hotokkon
theng,theng
lomba,lomba
gori,gori
ট্রেন,tren
স্টেশনত,steʃonɔt̪
নামের,namer
চইরগি,co͡i̯rgi
এয়ারপোর্ট,eʲarport
রেলে,rele
মহানগর,mɔhangɔr
এক্সপ্রেস,ekspres
নাইমমুস,na͡i̯mmuʃ
উইটটুস,u͡i̯ttuʃ
উগ্গা,ugga
হইবু,ho͡i̯bu
উদোউদি,ud̪o͡u̯d̪i
তাকগুই,t̪akgu͡i̯
ওহ,oh
রিক্সাত,riksat̪
স্টেশনততুন,steʃont̪t̪un
রিসিব,riʃib
রিফাতে,ripʰat̪e
রুমি,rumi
আফুও,apʰu͡o̯
জা,ɟa
হাইয়ুম,ha͡i̯ʲum
মেকাপ-টেকাপ,mt̪kapɔ-tekap
গুরির,gurir
মেজাজ,meɟaɟ
রুম্পু,rumpu
গরিলু,gorilu
বুজিলাম,buɟilam
আশ্চর্য,aʃcorɟo
মাসুদ,maʃud̪
বাইয়্যে,ba͡i̯ʲt̪e
মাগরিবত,magoribɔt̪
গেয়িগু,geʲigu
গেইয়নর,ge͡i̯ʲonɔr
দিয়ারে,d̪iʲare
গেসে,gese
বাইয়ার,ba͡i̯ʲar
গিয়িগু,giʲigu
আবি,abi
তাহুক,t̪ahuk
য্যাঁত্তে,ɟæ̃t̪t̪e
হবু,hobu
ফুপি,pʰupi
আনিব,anibo
হাম-টাম,ham-tam
গোসল-গাসল,goʃol-gaʃol
হর-সর,hɔr-ʃɔr
তাহক,t̪ahok
খতাতও,kʰɔt̪at̪o
যুক্তি,ɟukt̪i
মাইননি,ma͡i̯nni
চিটাগংর,citagŋr
উঠ,utʰ
লইতো,lo͡i̯t̪o
নাইমতাম,na͡i̯mɔt̪am
হুনিয়ারে,huniʲare
আরজু,arɟu
আইসুনা,a͡i̯ʃuna
ফাকনামি,pʰaknami
আগা-মাথা,aga-mat̪ʰa
মাহিন,mahin
যাও,ɟa͡o̯
আনিবু,anibu
তারিন,t̪arin
ফাডাইয়্যুম,pʰada͡i̯ʲd̪ʱum
ফাডাইতাম,pʰada͡i̯t̪am
সুমন,ʃumɔn
ওন্ডে,onde
এতেরলাই,æt̪erla͡i̯
খইল্যা,kʰo͡i̯lla
ফাইদে,pʰa͡i̯d̪e
ফওরু,pʰoru
ভিডিও,bʱidi͡o̯
বুইজঝছ,bu͡i̯ɟɟʱɔcʰo
তোরলাই,t̪orla͡i̯
সাচেনা,ʃacena
কিততাম,kit̪ot̪am
হওয়াই,hoʷa͡i̯
হওয়াত,hoʲat̪
লারাত,larat̪
তুরলাই,t̪urla͡i̯
হইবারলাই,ho͡i̯barla͡i̯
দেখতি,d̪ekʰt̪i
তুরা,t̪ura
উনর,unor
নাবিলা,nabila
ঘড়ি,gʱoɽi
ভাঙি,bʱaŋi
টোশশা,toʃʃa
আজিয়েও,aɟiʲe͡o̯
দেখার,d̪ækʰar
ওয়াআলাইকুৃম,oʷa͡a̯la͡i̯kurimo
ইককিনি,ikkini
টেকর্ড,tekɔrd
কিচছু,kiccʰu
সাজিদদা,ʃaɟid̪ɔd̪a
হোন,hon
হামত,hamɔt̪
বাজায়,baɟaʲ
ইতা,it̪a
অননে,ɔnone
ফেনফেনাইয়িদে,pʰenpʰena͡i̯ʲid̪e
ইয়ানিতো,iʲanit̪o
ফুপির,pʰupir
অঁনে,ɔ̃ne
লাইগ্গুন,la͡i̯ggun
অঁনার,ɔ̃nar
বেগ্গুন,besgun
রাস্তাত,rast̪at̪
আঁডির,ãdir
চরির,corir
এইক্কের,e͡i̯kker
সবি-টবি,ʃɔbi-tbi
দিওন,d̪i͡o̯n
অনেরে,onere
হইয়ুস,ho͡i̯ʲuʃ
হেন্ডে,hende
সমস্যার,ʃɔmoʃʃar
অইয়ি,ɔ͡i̯ʲi
অনার,ɔnar
গেইগু,ge͡i̯gu
সবি-টবিও,ʃɔbi-tbi͡o̯
ফাটাইয়ুম,pʰata͡i̯ʲum
ফাটাইলে,pʰata͡i̯le
দিয়ুন,d̪iʲun
শেয়ার,ʃeʲar
আন্টিয়ে,antiʲe
সামনো,ʃamno
ফেলাদ্দে,pʰelad̪d̪e
হানত,hanɔt̪o
তাইক্কুম,t̪a͡i̯kkum
গেয়িল,geʲil
কুতুব,kut̪ub
বান্দবীর,band̪obir
বান্দবী,band̪obi
হইবের,ho͡i̯ber
শারমিন্নার,ʃarminnar
শারমিন,ʃarmin
আফারো,apʰaro
হউন্না,hunna
র,ro
গ্যায়াত,gæʲat̪
চুড়ার,cuɽar
ওইক্কে,o͡i̯kke
মনির,monir
গিয়্যন,gikd̪ʱon
তানিয়া,t̪aniʲa
কলেজে-টলেজে,kɔleɟe-tleɟe
ফুন্দেরো,pʰund̪ero
তারিখে,t̪arikʰe
ইন্টারের,intarer
আপু,apu
সাইয়ুন,ʃa͡i̯ʲun
খন্ডে,kʰɔnde
অনার্সের,ɔnarser
সাইন্সের,sa͡i̯nʃer
যাইবান,ɟa͡i̯ban
আইবো,a͡i̯bo
এইললাত,e͡i̯llat̪
পয়েন্টততুন,pɔʲentt̪ot̪un
আইলেও,a͡i̯le͡o̯
তারফরও,t̪arpʰɔro
যিয়ানত,ɟiʲanɔt̪o
ইচছা,iccʰa
সেগেন্ড,ʃegend
নফইরতো,nɔpʰirɔt̪o
সাইয়ুসদে,ʃa͡i̯ʲuʃd̪e
তরতুন,t̪ɔrt̪un
ফইটটা,pʰɔ͡i̯tta
আইয়েরনে,a͡i̯ʲerne
সাইনি,sa͡i̯ni
ওগগা,ogga
দিওয়ুরে,d̪i͡o̯ʷure
চট্টগ্রাম,cɔttogram
ইনজিনিয়ার,inɟiniʲar
ইসাইববা,iʃa͡i̯bba
আজার,aɟar
অনার্সতও,ɔnarst̪o
গুরিফিরি,guripʰiri
ফইট্টে,pʰɔ͡i̯tte
সাইন্সততুন,sa͡i̯nst̪ot̪un
বাঁশবাড়িয়া,bãʃbaɽiʲa
আশতোষ,aʃot̪oʃ
তিনুয়ানিতো,t̪inuʲanit̪o
একি,eki
এদিম,ed̪im
লইবো,lo͡i̯bo
সরকারিত,ʃɔrkarit̪ɔ
হতো,hot̪o
অতো,ɔt̪o
তুরতুন,t̪urt̪un
টিয়াদি,tiʲad̪i
মফতো,mɔpʰt̪o
ফরারদে,pʰɔrard̪e
ডিগ্রীত,digrit̪o
আইযো,a͡i̯ɟo
নলয়,nɔlɔʲ
ফানলার।ডিগ্রীত,pʰanlar।digrit̪o
উপবৃত্তি,upobrit̪t̪i
বুজন,buɟɔn
ফরিব,pʰorib
সোহা,ʃoha
হালা,hala
মাঝকানে,maɟʱkane
অর্দেকত,ɔrd̪ekɔt̪o
পাঁচটা,pãcta
ইয়ুত্তুন,iʲut̪t̪un
ফুপিরো,pʰupiro
রাজু,raɟu
উজুরর,uɟurɔr
জেরিন,ɟerin
দোলনর,d̪olɔnɔr
সিনিবেন,siniben
উননি,unoni
দোলন,d̪olon
কিয়ুত,kiʲut̪
লাল্টোর,laltor
এসএসসসি,eʃo͡e̯sssi
সোডো,sodo
বয়সের,bɔʲoʃer
ফেলাইবার,pʰela͡i̯bar
টেইলার্সত,te͡i̯larst̪o
ফেলাস,pʰelaʃ
ফাইরতে,pʰa͡i̯rt̪e
বিস্কিট,biʃkit
অসুস্ত,ɔʃust̪o
যত্ন-টত্ন,ɟɔt̪no-tt̪no
লইস,lɔ͡i̯s
বাপোরে,bapore
এক্কিন,ækkin
হইত্তারির,ho͡i̯t̪t̪arir
খালামুনিরে,kʰalamunire
সুহেলও,ʃuhelo
মাইশাও,ma͡i̯ʃa͡o̯
যাইদ্দেই,ɟa͡i̯d̪d̪e͡i̯
খালামুনি,kʰalamuni
অনেরারে,onurare
বুঝিয়ারে,buɟʱiʲare
খমত,kʰɔmɔt̪
পুড়াই,puɽa͡i̯
আন্টিরা,antira
পার্সোনাল,parʃonal
টোয়ায়,toʷaʲ
লইয়ে,lo͡i̯ʲe
আঁরতেও,ãrt̪e͡o̯
কিছুকিছু,kicʰukicʰu
কিরি,kiri
সেভ,ʃebʱ
হ্যাক,hæk
সমইস্যাত,ʃɔmiʃʃat̪o
ভাগ্যিস,bʱaggiʃ
ফুওতো,pʰu͡o̯t̪o
চিনন,cinɔn
মাইশার,ma͡i̯ʃar
ছোডোউয়া,cʰodo͡u̯ʷa
ফর্সা,pʰɔrsa
চিননি,cinni
চশমা,cɔʃma
ডুইক্কিলাম,du͡i̯kkilam
জিমেইল,ɟime͡i̯l
এড,ed
চেইঞ্জ,ce͡i̯nɟ
পাসওয়ার্ডও,paʃoʷardo
ঢুকিয়ারে,dʱukiʲare
টাইডি,ta͡i̯di
সাবেকুন,ʃabekun
ইসলাম,islam
চালাইদি,cala͡i̯d̪i
সেইভ,ʃe͡i̯bʱ
রাইক্কিলাম,ra͡i̯kkilam
একাউন্ট,æka͡u̯nt
জাইনতু,ɟa͡i̯nt̪u
নোটিফিকেশন,notipʰikeʃon
চেইঞ্জত,ce͡i̯nɟɔt̪
ঢুকি-টুকিয়ারে,dʱuki-tukiʲare
টইরগে,to͡i̯rge
ফইরগিলাম,pʰo͡i̯rgilam
কলেজত-টলেজত,kɔleɟt̪ɔ-tɔleɟɔt̪
যাইতগই,ɟa͡i̯t̪ɔgi
খইয়্যুন,kʰo͡i̯ʲun
নামিবি,namibi
খবছর,kʰɔbocʰor
জেরিন্যা,ɟerinna
খইয়্যন,kʰo͡i̯ʲd̪ʱon
মাতির,mat̪ir
জেরিন্যার,ɟerinnar
যাচ্ছি,ɟaccʰi
যুথি,ɟut̪ʰi
ঘুরিত্যাইরতেন,gʱurit̪t̪a͡i̯rt̪en
ঘুইরগি,gʱu͡i̯rogi
টইলের,to͡i̯ler
টইলতে,tilt̪e
টলের,tɔler
টইলতো,tilɔt̪o
পাপ্পু,pappu
দামও,d̪amo
পাপ্পুরে,pappure
ডরায়,dɔraʲ
ডরাইবু,dɔra͡i̯bu
মাতেগই,mat̪egi
মাতে,mat̪e
আফারে,apʰare
শান্তারে,ʃant̪are
শান্তা,ʃant̪a
টলিত্যারেনা,tɔlit̪t̪arena
যাইতেও,ɟa͡i̯t̪e͡o̯
আছিলেন,acʰilen
হাতত,hat̪ɔt̪o
বাইজ্জুস,ba͡i̯ɟɟuʃ
জেরিনর,ɟerinɔr
যুথিরে,ɟut̪ʰire
মাইত্যে,ma͡i̯t̪t̪e
ধইরতু,d̪ʱo͡i̯rot̪u
শান্তার,ʃant̪ar
খতাটতা,kʰɔt̪atot̪a
বড়মামি,bɔɽmami
হুইননি,hu͡i̯noni
চাচাতো,cacat̪o
মেসেঞ্জারত,mesenɟarɔt̪o
নাম্বারত,nambarot̪o
আসিলাম,aʃilam
এতদিনর,æt̪od̪inr
একদিনও,ækd̪ino
অ্যাঁনে,æ̃ne
মামির,mamir
মামিরে,mamire
হুনে,hune
প্রাইভেসি,pra͡i̯bʱeʃi
ঘুইরজুম,gʱu͡i̯rɟum
জেরিন্নার,ɟerinnar
গুইরতু,gu͡i̯rot̪u
চাচতো,cacot̪o
চাইয়্যিল,ca͡i̯ʲil
চওতো,cɔ͡o̯t̪o
মূসা,muʃa
লওআয়,lɔ͡o̯aʲ
মূসাইয়্যেরে,muʃa͡i̯kd̪ere
মুসাইয়া,muʃa͡i̯ʲa
দিলতো,d̪ilɔt̪o
লইলতো,lo͡i̯lot̪o
তুয়াইলদে,t̪uʲa͡i̯ld̪e
সোহেলর,ʃohelɔr
মারতুন,mart̪un
নম্বরর,nɔmbɔror
হইলেতো,ho͡i̯let̪o
হইতো,ho͡i̯t̪o
হালাম্মুতারা,halammut̪ara
হনমিককা,honmikɔka
নঅযস,nɔ͡ɔ̯ɟɔʃ
পরশুদিন,porʃud̪in
যাইয়ুৃম,ɟa͡i̯ʲurimo
ঠিকাছে,tʰikacʰe
উইটটস,u͡i̯ttɔs
হটা,hɔta
উইটটি,u͡i̯tti
এয়ারপোর্টর,eʲarportor
ইয়ত,iʲt̪
চল্লিশে,colliʃe
হইরে,ho͡i̯re
ফেলাইয়ি,pʰela͡i̯ʲi
গুইরতো,gu͡i̯rot̪o
বেরাইবার,bera͡i̯bar
তাহিলি,t̪ahili
ফাইত্তাম,pʰa͡i̯t̪t̪am
গুরিবার,guribar
সিফাইত্তে,ʃipʰa͡i̯t̪t̪e
মোটাইয়ে,mota͡i̯ʲe
মোটাইয়ারে,mota͡i̯ʲare
কম্পিউটারত,kɔmpi͡u̯tarɔt̪o
তাহেদে,t̪ahed̪e
বড়োউয়ার,bɔɽo͡u̯ʲar
সিফাতের,ʃipʰat̪er
রিলেশন,rileʃɔn
লাবিপ্পারো,labipparo
হোঁয়াইজ্জে,hõʲa͡i̯ɟɟe
সতেরো,ʃɔt̪ero
পনরো,ponro
মিনিটত্তুন,minitɔt̪t̪un
বাইয়েরে,ba͡i̯ʲere
কিইদে,ki͡i̯d̪e
টায়ার্ড,taʲard
বিছনাত,bicʰonat̪
লাগিবার,lagibar
ওকগাও,okga͡o̯
ফোর্ট,pʰort
সিটিত,sitit̪o
অইয়্যো,ɔ͡i̯ʲd̪ʱo
টার্সিটি,tarsiti
ওকগোও,okgo͡o̯
ওভার,obʱar
রিয়েক্ট,riʲektɔ
স্টুডেন্টর,studentɔr
নিয়ম-কানুন,niʲom-kanun
বানাইয়ে,bana͡i̯ʲe
চিপাচিপি,cipacipi
বানাইয়ি,bana͡i̯ʲi
ঘুরিত,gʱurit̪o
টিচারেরে,ticarere
হিস্টোরি,histori
ইতারলাই,it̪arla͡i̯
বুইঝলাম,bu͡i̯ɟʱɔlam
টিচারের,ticarer
পারমিশন,parmiʃon
তাড়াহুড়ো,t̪aɽahuɽo
থাইক্কুম,t̪ʰa͡i̯kkum
এইয়্যান,e͡i̯ʲæn
কার্টেসি,kartesi
সুন্দরতা,ʃund̪ɔrɔt̪a
বজায়,bɔɟaʲ
চেয়ারম্যানের,ceʲarmæner
মন্ত্রীর,mɔnt̪rir
চেয়ার,ceʲar
দুড়াইবু,d̪uɽa͡i̯bu
চিপিয়েরে,cipiʲere
মোরব্বা,morobba
খিক,kʰik
আজকালকার,aɟkalkar
বুকের,buker
খইলজা,kʰo͡i̯lɟa
মইলজা,mo͡i̯lɟa
হিহিহেহেহে,hihihehehe
রাজনীতি,raɟnit̪i
চইলতু,cilt̪u
মর্জি,mɔrɟi
মাফিক,mapʰik
গিলে,gile
একেকগানের,ækekganer
একেকগান,ækekgan
খোনোউয়ো,kʰono͡u̯ʲo
খোনোউয়া,kʰono͡u̯ʲa
ভাবেত,bʱabet̪
প্রেজেন্টেশন,preɟenteʃon
কাট,kat
মাদার,mad̪ar
ভেজিটেবল,bʱeɟitebl
সুবিধার,ʃubid̪ʱar
এংগেইজমেন্ট,eŋge͡i̯ɟɔment
নিশান,niʃan
দেইক্কিদে,d̪e͡i̯kkid̪e
দুড়,d̪uɽ
মারন,maron
চোইদ্দ,co͡i̯d̪d̪o
ফুনেরোউয়া,pʰunero͡u̯ʷa
এইগিনে,e͡i̯gine
খোজ,kʰoɟ
বিচিং,biciŋ
ফ্যাচ,pʰæc
মিনিটও,minito
লেচ্ছ্যর,leccʰor
পোলাপাইন,polapa͡i̯n
বেডির,bedir
হতার,hɔt̪ar
গুষ্টিয়ারে,guʃtiʲare
সুদি,ʃud̪i
দুমদাম,d̪umɔd̪am
ডিপার্টমেন্টের,dipartomenter
ডুকিয়েনা,dukiʲena
ভিসি,bʱiʃi
বুইজ্জ্যা,bu͡i̯ɟɟa
ব্যাডা,bæda
এইল্লেই,e͡i̯lle͡i̯
হরিবার,horibar
হইন্নফারে,ho͡i̯nnopʰare
সাবাশ,ʃabaʃ
