words,ipa
চাপোইট-টাপোইল,capo͡i̯t-tapo͡i̯l
লেগুনায়,legunaʲ
বাসে,baʃe
আরামে,arame
বইসে-তইসে,bo͡i̯ʃe-t̪ise
বানাবানি,banabani
মাত্তিছে,mat̪t̪icʰe
এয়্যারবে,eʲt̪arbe
চোখের,cokʰer
রিয়াজ,riʲaɟ
মালেশিয়া,maleʃiʲa
সৌদির,so͡u̯d̪ir
কথাও,kɔt̪ʰa͡o̯
শুনছিলাম,ʃuncʰilam
নিছেলো,nicʰelo
ফেসবুকি,pʰesbuki
মুজাহিদুল,muɟahid̪ul
আসলেন,aʃlen
বাড়ি-টারি,baɽi-tari
কাজবাজ,kaɟbaɟ
আজুরে,aɟure
দুইতি,d̪u͡i̯t̪i
কবিরুল,kobirul
ছেড়বে,cʰeɽbe
কবিতুলরে,kobit̪ulre
পোউরসভার,po͡u̯rʃbʱar
পুরোন-নতুন,purono-nt̪un
প্রশাসনির,proʃaʃonir
পলাইছে,pɔla͡i̯cʰe
ডাহিছে,dahicʰe
থানারতে,t̪ʰanart̪e
স্টাটারি,statari
পুলিশরে,puliʃre
দায়,d̪aʲ
আপনাগে,apnage
বর্তাবে,bɔrt̪abe
তুলে,t̪ule
ইমেজে,imeɟe
বাধছে,bad̪ʱcʰe
হিসেব-টিসেব,hiʃeb-tiʃeb
নেগোসিয়েশন,negosiʲeʃon
রানিং,raniŋ
আনন্দের,anond̪er
বড়দিয়ার,bɔɽod̪iʲar
তারমানে,t̪armane
উন্নয়ন,unnɔʲon
বাড়াই,baɽa͡i̯
তেরো,t̪ero
খাদার,kʰad̪ar
স্টপেজ,stɔpeɟ
বড়দিয়েরতে,bɔɽod̪iʲert̪e
হোচেনের,hocener
বর্ণারল,bɔrnarol
খাদায়,kʰad̪aʲ
কতোদিন,kɔt̪od̪in
যাইনে,ɟa͡i̯ne
দেড়শো,d̪eɽʃo
ঘাপানে,gʱapane
বাসের,baʃer
ওশি,oʃi
ওসি,osi
তেরোখাদায়,t̪erokʰad̪aʲ
চিয়ারম্যেন,ciʲarmæ͡e̯n
বারুসাত,baruʃat̪
ইন্সটান্ট,instant
রুট,rut
পারমিট,parmit
ইয়া,iʲa
বৃষ্টির,briʃtir
কুমাতি,kumat̪i
এপাশের,epaʃer
গাজির,gaɟir
হাটেরতে,hatert̪e
পুলাপুন,pulapuno
মাজার,maɟar
বিয়ারিং-মিয়ারিং,biʲariŋ-miʲariŋ
ঢিলে,dʱile
ঝাইরে-কাইটে,ɟʱa͡i̯re-ka͡i̯te
গুপালগুঞ্জ,gupalgunɟo
কেলা,kela
ভাঙাচুরা।,bʱaŋacura।
চেরা,cera
বেরা,bera
বাইড়ের,ba͡i̯ɽer
কিভহুই,kibʱhu͡i̯
একনেকে,ækoneke
শাউয়ো,ʃa͡u̯ʲo
খেয়ে,kʰeʲe
দেয়ে,d̪eʲe
বিশ্বাসের,biʃʃaʃer
মিয়ার,miʲar
লিয়াজু,liʲaɟu
তল,t̪ɔl
পার্সেন্টেজ,parsenteɟ
সুলার,sular
একে,eke
ঘুইড়ে-ঘাইরে,gʱu͡i̯ɽe-gʱa͡i̯re
গাড়,gaɽ
কবির,kobir
গুম,gum
পিলান,pilan
ঐশ্বররয্য,o͡i̯ʃʃorroɟɟo
পেলান,pelan
ভি,bʱi
লাইটির,la͡i̯tir
পারেন,paren
আব্বুরে,abbure
চান্সে,canse
যিয়ায়ে,ɟiʲaʲe
ছিড়ে-ভুড়ে,cʰiɽe-bʱuɽe
এরমধি,ermod̪ʱi
এহেনেত্তে,ehenet̪t̪e
উহানেরতে,uhanert̪e
কোটী,koti
বালে,bale
ফাজ,pʰaɟ
টিকতিছে,tikt̪icʰe
থর,t̪ʰɔr
কাপে,kape
প্রধানমন্ত্রীর,prod̪ʱanmont̪rir
তাহহে,t̪ahohe
এজুন্যি,eɟunni
উন্নতি,unnot̪i
উইহেনে,u͡i̯hene
বিরিজটা,biriɟta
কপিলিট,kopilit
কল্যাণের,kɔlæner
প্রোগ্রামে,programe
এবছরের,ebocʰorer
লাস্টের,laster
বাচিরে,bacire
ওইপাশতে,o͡i̯paʃt̪e
ঢাকারতে,dʱakart̪e
পৌছনু,po͡u̯cʰonu
ইস্টান্ড,istand
রম,rɔm
রমা,rɔma
রমরম,rɔmorom
পয়েন্টে,pɔʲente
পাশেরতে,paʃert̪e
ওপাশেরতে,opaʃert̪e
পজিশনে,poɟiʃone
একি,eki
ডিসটেন্সে,diʃtense
কিলোর,kilor
নড়ালিরতে,nɔɽalirɔt̪e
লুহাগাড়া,luhagaɽa
কালনা,kalona
ভাঙা-ভুঙ্গো,bʱaŋa-bʱuŋgo
সুবিধে,ʃubid̪ʱe
কার্পেটিং,karpetiŋ
ইট,it
বাড়াবে,baɽabe
একোয়ার,ekoʲar
বিরিজডা,biriɟda
পিলার,pilar
মাঝখানে,maɟʱkʰane
ওইজাগাডা,o͡i̯ɟagada
বাচাবাচ,bacabac
ন্যাও,næ͡o̯
রুজির,ruɟir
দুয়াই,d̪uʲa͡i̯
ওদি,od̪i
দেখতাম,d̪ekʰt̪am
পাইছেলো,pa͡i̯cʰelo
ইস্টান্ডের,istander
গেঞ্জাম-টেঞ্জাম,genɟam-tenɟam
বাধাইয়ে,bad̪ʱa͡i̯ʲe
ইস্টাডারির,istadarir
ইস্টাডারি,istadari
পাইছেলো।তা,pa͡i̯cʰelo।t̪a
সাওবাই,ʃa͡o̯ba͡i̯
দেড়শ,d̪eɽʃo
ডিরাইভারগে,dira͡i̯bʱarge
চাইছে,ca͡i̯cʰe
পুঞ্চাশ,puncaʃ
টাহাহ,tahah
প্রত্যেকদিন,prot̪t̪ekd̪in
বাধলি,bad̪ʱoli
ডিরাইভাররা,dira͡i̯bʱarra
একসাথ,æksat̪ʰ
অমক-তমক,ɔmɔkɔ-t̪omɔk
কবিরুলরে,kobirulre
এমপির,empir
গুড়ি,guɽi
সাতাশখান,ʃat̪aʃkʰan
আগ,ago
থুয়ার,t̪ʰuʲar
শিগগিরই,ʃigogiri
ইস্টান্ডে,istande
দাড়ানু,d̪aɽanu
দুলু,d̪ulu
মাসুদির,maʃud̪ir
মাসুদ,maʃud̪
দিশা,d̪iʃa
মুহিব্বুলা,muhibbula
মহিবুল,mohibul
মহিবুল্লা,mohibulla
ইয়ামিন,iʲamin
রিয়াজ-টিয়াজ,riʲaɟo-tiʲaɟ
হাড়িডাঙ্গারতে,haɽidaŋgart̪e
রবিউলির,robi͡u̯lir
গুরুপ-টুতুপিরতে,gurup-tut̪upirot̪e
ফেলালি,pʰelali
অসীত,ɔʃit̪
ওরে।আমি,ore।ami
ক্যাপ্টেন,kæpten
যে৷,ɟe
জোকাত্তে,ɟokat̪t̪e
জাইন্না৷,ɟa͡i̯nna
জাইন্না,ɟa͡i̯nna
কিনার,kinar
ছিলি,cʰili
কুনার,kunar
পাড়তি,paɽt̪i
কুটাদে,kutad̪e
কুটাইদে,kuta͡i̯d̪e
গাছ৷,gacʰ
আমে,ame
আকারে৷,akare
কাঁঠালের,kãtʰaler
আটি,ati
হটাৎ,hɔtat̪
আচমকা,acɔmka
উদ্দেশ্য,ud̪d̪eʃʃo
ঘোষপাড়ার,gʱoʃpaɽar
ছ্যামড়া,cʰæmɽa
বেন্দারচরের,bend̪arcorer
মাইয়ে৷,ma͡i̯ʲe
অর্থ,ɔrt̪ʰo
দাদুরা,d̪ad̪ura
দিদি-দাউর,d̪id̪i-d̪a͡u̯r
কদি,kod̪i
তৃপ্তি,t̪ript̪i
পোড়তিছে,poɽt̪icʰe
শিপ্রা,ʃipra
চন্দনা,cɔnd̪ona
রংপুর,rɔŋpur
এট্টার,ettar
তৃণাদিগে,t̪rinad̪ige
এয়্যারা,eʲɟara
কয়ডা৷,kɔʲda
ওন্দে,ond̪e
ঝাউগাছ,ɟʱaŋgacʰ
আদালতে,ad̪alt̪e
লাগাবো,lagabo
আরবিনি,arɔbini
ইস্টুডেন্ট,istudent
এত্তিছিলি,æt̪t̪icʰili
রিকড,rikd
কত্তিছির,kɔt̪t̪icʰir
সোশাল,ʃoʃal
ওয়ার্কে,oʷarke
ওয়ার্ক,oʷarko
রিজাল,riɟal
উচ্চতা,uccot̪a
হাইট,ha͡i̯t
ফুট,pʰut
ইঞ্চি,inci
আইসেও,a͡i̯ʃe͡o̯
ফলায়-মলায়,pʰɔlaʲo-mɔlaʲ
কিলাশের,kilaʃer
বাইরি-টাইরি,ba͡i̯ri-ta͡i̯ri
চোহিই,cohi͡i̯
জানলা,ɟanla
বিয়ালে,biʲale
মোশোইরডা,moʃo͡i̯rda
টানালি,tanali
খুলিস,kʰuliʃ
খ্যালো,kʰælo
ফুলবল,pʰulbɔl
ফাওয়া,pʰa͡o̯ʷa
দুকান-ফাট,d̪ukan-pʰat
লিক,lik
পল্লবরা,pollobra
টেনে,tene
অরন্য,ɔronno
নাইনি,na͡i̯ni
এইটি,e͡i̯ti
সুমিতির,ʃumit̪ir
সংযুক্তারে,ʃɔŋɟukt̪are
জোকারচর,ɟokarcɔr
আলারা৷,alara
সূর্য্যরে,ʃurɟore
লেহাফড়া,lehapʰɽa
ল্যাখাপড়া,lækʰapɔɽa
ক্ষ্যাপাচ্ছে,kʰæpaccʰe
বুদার,bud̪ar
কুটুর,kutur
আসতিআরে,aʃt̪i͡a̯re
লজ্জাতে,lɔɟɟat̪e
দিফা,d̪ipʰa
নলামারার,nɔlamarar
ভিতরেই,bʱit̪ɔre͡i̯
কতাডা,kɔt̪ada
গাঠি,gatʰi
তিন্নাথডা,t̪innat̪ʰoda
দিহাইছেলো,d̪iha͡i̯cʰelo
বিটাডা,bitada
কবেরে,kɔbere
ভাডিরে,bʱadire
দেহানির,d̪ehanir
ডাইন-বাও,da͡i̯n-ba͡o̯
ভাডিরা,bʱadira
বড়া,bɔɽa
মাইজেও,ma͡i̯ɟe͡o̯
কানতিছি,kant̪icʰi
কানলি,kanli
সাথ,sat̪ʰ
খুলনের,kʰuloner
গঊতমের,gut̪ɔmer
আথে,at̪ʰe
তাহকপে,t̪ahokpe
অপারেশনের,ɔpareʃoner
মনোঃপুত,monomput̪
coচন্দন,cɔnd̪on
থাউক,t̪ʰa͡u̯k
লজিংই,lɔɟiŋi
ভাসপে,bʱaspe
চোহের,coher
অলেকারে,ɔlekare
অলেকা,ɔleka
কথাডা,kɔt̪ʰada
পরায়,pɔraʲ
জেঠী,ɟetʰi
বীঝে,biɟʱe
জেঠিও,ɟetʰi͡o̯
নুনুতি,nunut̪i
মাইজের,ma͡i̯ɟer
জেঠীরে,ɟetʰire
ফিরেয়,pʰireʲo
জাগানডা,ɟaganda
পুইতে,pu͡i̯t̪e
সুংসারে,ʃuŋʃare
বুঝিছে,buɟʱicʰe
জেঠিরি,ɟetʰiri
দীপারে,d̪ipare
কথিও,kot̪ʰi͡o̯
কাভার্টের,kabʱarter
পারবেনে,parbene
ভাবতিছে,bʱabt̪icʰe
গুড়া-গাট,guɽa-gat
আড়াইশো,aɽa͡i̯ʃo
ছোয়ালের,cʰoʷaler
জানানির,ɟananir
সমাজের,ʃɔmaɟer
বাতে,bat̪e
বেডে,bede
ক্লিনিকি,kliniki
পাঠাবো,patʰabo
চিকিৎসা,cikit̪ʃa
সিড়ি,ʃiɽi
বারেন্দায়,barend̪aʲ
দাদায়,d̪ad̪aʲ
কউয়া-কউয়ি,kuʲa-kuʲi
কষ্টের,koʃter
কউয়া-কুয়ি,kuʲa-kuʲi
বিটা-বিটি,bita-biti
রানছে,rancʰe
থাকতিরতে,t̪ʰakot̪irot̪e
নাতি-পুতির,nat̪i-put̪ir
কেরো,kero
হাড়ির,haɽir
আফসার,apʰʃar
তাহি,t̪ahi
গোয়াল,goʷal
তলা,t̪ɔla
ডাইহেও,da͡i̯he͡o̯
খাইলে,kʰa͡i̯le
ঠাম্মার,tʰammar
কৈফেত,ko͡i̯pʰet̪
দয়ে,d̪ɔʲe
পাঠাচ্ছি,patʰaccʰi
চিল,cil
ভাটারতা,bʱatarot̪a
ঠেকে,tʰeke
আনিছি,anicʰi
সকল্ডি,ʃɔkɔldi
পরস্পর,pɔroʃpɔr
সিপের,siper
বউরি,bo͡u̯ri
আমাগেডারে,amagedare
মোহারে,mohare
ধারেও,d̪ʱare͡o̯
সিরের,sirer
মুয়ারে,muʲare
হাইতে,ha͡i̯t̪e
গালি,gali
ভুঁইতি,bʱũit̪i
শিশি,ʃiʃi
ভুঁই,bʱũi
পাড়ে,paɽe
বেছন,becʰon
কইহেন,ko͡i̯hen
নাইড়ে,na͡i̯ɽe
রোদ্দুরিরতে,rod̪d̪urirɔt̪e
সিরে,sire
প্যাকেট,pæket
সগলটুক,ʃɔgoltuk
ক্যাড়ের,kæɽer
ন্মিছে,nmicʰe
কয়ডাও,kɔʲda͡o̯
ঠেস,tʰeʃ
চোক্ষি,cokkʰi
বেছো,becʰo
কয়হান,kɔʲhan
নাড়লো,naɽlo
নাড়িছে,naɽicʰe
ফির,pʰir
ভিজেইছে,bʱiɟe͡i̯cʰe
বিয়েনে,biʲene
উঠোবো,utʰobo
শুয়ার,ʃuʲar
দিহালো,d̪ihalo
দিহালি,d̪ihali
ছুয়া,cʰuʲa
ঢাইহে,dʱa͡i̯he
থোলো,t̪ʰolo
ডাঙায়,daŋaʲ
আনে৷,ane
তারফে,t̪arpʰe
শ্মশানেত্তে,ʃɔʃanet̪t̪e
দুয়োরে,d̪uʲore
নুয়ারে,nuʲare
গরুও,goru͡o̯
অবেনে৷,ɔbene
ভাতও,bʱat̪o
খাআতি,kʰa͡o̯it̪i
সংসারের,ʃɔŋʃarer
অনিষ্ট্যি,ɔniʃti
এয়্যারে,eʲɟare
উঠোন,utʰon
মুহো,muho
শত্তুর,ʃɔt̪t̪ur
বাড়িরও,baɽiro
এইরোমভাবে,e͡i̯rombʱabe
ঠ্যালা,tʰæla
হাড়িডা,haɽida
এরিছি,ericʰi
আইঠে-কাটা,a͡i̯tʰe-kata
ছলডারে,cʰɔldare
ধুই,d̪ʱu͡i̯
নাতিরে,nat̪ire
থুয়াসতিছি,t̪ʰuʲaʃt̪icʰi
ব্যাড়া,bæɽa
নিয়াইসো,niʲa͡i̯ʃo
ভিক্কে,bʱikke
দুওর,d̪u͡o̯r
চেনি,ceni
জুটুক,ɟutuk
সন্দেশ,ʃɔnd̪eʃ
মানষিডা,manoʃida
ভিক্কেডা,bʱikkeda
কয়ডায়,kɔʲdaʲ
জলদে,ɟɔld̪e
রান্দি,rand̪i
উফকার,upʰkar
অরবা,ɔroba
কইল্লে,ko͡i̯lle
ওইল্লে,o͡i̯lle
শ্বাস,ʃaʃ
বইছে,bo͡i̯cʰe
ওরিছো,oricʰo
ফাটাইছে,pʰata͡i̯cʰe
মাষ্টের,maʃter
রাখতো,rakʰt̪o
ওষৈদ,oʃo͡i̯d̪
ছাড়ান,cʰaɽan
দাঁড়ানু,d̪ãɽanu
মুরব্বিগে,murobbige
বুঝুক,buɟʱuk
শুনলো,ʃunlo
কত্তিআরি,kɔt̪t̪i͡a̯ri
যিটুকভাবে,ɟitukbʱabe
রাহিও,rahi͡o̯
ইনকামের,inkamer
কবে৷,kɔbe
মানুষ৷,manuʃ
কবেনানে,kɔbenane
এমনিও,emni͡o̯
বসলো,boʃolo
ফিলিন,pʰilin
আলোচনাও,alocona͡o̯
আগ্রহ,agroho
দ্যাহালি,d̪æhali
য়্যারে,ʲære
জাগা।এই,ɟaga।e͡i̯
জনই,ɟɔno͡i̯
ফাওয়ার,pʰa͡o̯ʷar
ভাবছিলে,bʱabcʰile
ফঞ্চাইশ,pʰɔnca͡i̯ʃo
হাহার,hahar
আইজকেই,a͡i̯ɟke͡i̯
আফারেশন,apʰareʃon
সিটুক,situk
ইশ্বর,iʃʃɔr
খাইটে-পুইটে,kʰa͡i̯te-pu͡i̯te
খাটে,kʰate
দুইজনে৷,d̪u͡i̯ɟɔne
কেরির,kerir
ফুড়ানির,pʰuɽanir
বইড়ি,bo͡i̯ɽi
ফুড়ায়,pʰuɽaʲ
দন্ড,d̪ɔnd
দুইভাই,d̪u͡i̯bʱa͡i̯
পরশের,porʃer
বুয়াইলে,buʲa͡i̯le
যিরকম,ɟirɔkom
বাইরোত্তি,ba͡i̯rot̪t̪i
ফারিছে।ওই,pʰaricʰe।o͡i̯
গামছা,gamcʰa
লোকে,loke
ওমোকের,omoker
কহানে,kɔhane
সাইকেলে,sa͡i̯kele
মোটরসাইকেলে,motorsa͡i̯kele
নারানের,naraner
নারানরে,naranre
দুইয়ে,d̪u͡i̯ʲe
নালা,nala
নারানগে,narange
অনুমতি,onumot̪i
বাওনের,ba͡o̯ner
ছলে,cʰɔle
গুয়োলির,guʲolir
ভরিছিলাম,bʱoricʰilam
সগল,ʃɔgol
কানতিছে,kant̪icʰe
ফইড়ে৷,pʰiɽe
ডাঙাডা,daŋada
চোহির,cohir
ফ্যালবা,pʰælba
ছিরাদ্দ,cʰirad̪d̪o
ক্যামবায়,kæmɔbaʲ
বাঁইচে,bãice
কেম্বায়,kembaʲ
ভাবো,bʱabo
সেইটুক,ʃe͡i̯tuk
ভাইবো,bʱa͡i̯bo
ভাববো,bʱabbo
তুমিযে,t̪umiɟe
ভাইগ্যে,bʱa͡i̯gge
অইহেনে,ɔ͡i̯hene
সরান,ʃɔran
ফুটোয়ছে,pʰutoʲcʰe
ধানে,d̪ʱane
ফাক,pʰak
খানির,kʰanir
মামা-মামির,mama-mamir
ছাড়াবেনা,cʰaɽabena
অতটুক,ɔt̪otuk
পারেনা,parena
দেচেহ,d̪eceho
কোলেরতে,kolert̪e
বুন্ধা,bund̪ʱa
রাখতিছি,rakʰt̪icʰi
বান্ধার,band̪ʱar
পজিশন,poɟiʃon
ঠেহাতি,tʰehat̪i
থুইছিলাম,t̪ʰu͡i̯cʰilam
উদ্ধার,ud̪d̪ʱar
পছিশ,pocʰiʃo
সধ,ʃɔd̪ʱ
রাহিছি,rahicʰi
রাহিছিলাম,rahicʰilam
ওইন্য,o͡i̯nno
দিহাইছে,d̪iha͡i̯cʰe
কুমাতিও,kumat̪i͡o̯
দিহাবো,d̪ihabo
ঘুরতিছে,gʱurt̪icʰe
এগেতা,eget̪a
পাতে,pat̪e
বাওয়াল,ba͡o̯ʷal
কেরু,keru
আইড়ে,a͡i̯ɽe
টাহা-পয়সার,taha-pɔʲʃar
ধরবো,d̪ʱorbo
করতিই,kort̪i͡i̯
ইংলিশি,iŋliʃi
ঘুরিছে,gʱuricʰe
ঘুওরছেলো,gʱu͡o̯rcʰelo
গলার,gɔlar
ছেড়বো,cʰeɽbo
জীবনেরতে,ɟibɔnert̪e
দঊড়য়,d̪ɔ͡u̯ɽɔʲ
সপ্তাহএর,ʃɔpt̪aho͡e̯r
পইচে,po͡i̯ce
টাউনির,ta͡u̯nir
পাঠাইছি,patʰa͡i̯cʰi
কৌটো,ko͡u̯to
পেলেট,pelet
ডিশ,diʃ
খাটনিতি,kʰatnit̪i
তূমাগে,t̪umage
থাল,t̪ʰal
দিব্যি,d̪ibæ͡i̯
ঘুইড়ে,gʱu͡i̯ɽe
বেড়াও,beɽa͡o̯
কুদাল,kud̪al
কুপাচ্ছে,kupaccʰe
পাছেরতে,pacʰert̪e
মাইজেন,ma͡i̯ɟen
গামলা,gamla
সুশীল,ʃuʃil
ওইডুন,o͡i̯dun
নুন,nun
খাবিনি,kʰabini
পুদাদ্র,pud̪ad̪ro
পানে,pane
খাটনিরতে,kʰatnirɔt̪e
খেড়ের,kʰeɽer
গুদ্দা,gud̪d̪a
গুদ্দি,gud̪d̪i
কুদালে,kud̪ale
খুড়া,kʰuɽa
নাড়ছে,naɽcʰe
সিনি,sini
পাতাবে,pat̪abe
ভিজেবে,bʱiɟebe
মালিকরে,malikore
রাইহো,ra͡i̯ho
খুইটে,kʰu͡i̯te
ধন-পত্তি,d̪ʱɔn-pot̪t̪i
নিরুগী,nirugi
ফিরেও,pʰire͡o̯
দিহায়,d̪ihaʲ
আকবে,akbe
কমের,kɔmer
পরদে,pɔrd̪e
ওষুধ-বড়ি,oʃud̪ʱ-boɽi
হসপিটালেরতে,hoʃopitalert̪e
নাহোক,nahok
পরিচিতি,poricit̪i
ওইহীন,o͡i̯hin
দিয়েও,d̪iʲe͡o̯
মান,man
সন্মান,ʃɔnman
শুনে,ʃune
নতি,not̪i
বাড়ানির,baɽanir
বাইড়েই,ba͡i̯ɽe͡i̯
উড়দাত্তে,uɽd̪at̪t̪e
রাজের,raɟer
শংকর,ʃɔŋkɔr
উৎপল,ut̪pɔl
সেইহেন্তে,ʃe͡i̯hent̪e
দেইহেইছি,d̪e͡i̯he͡i̯cʰi
আড়াইশ,aɽa͡i̯ʃ
কিড়ম,kiɽɔm
পারা,para
দেহালো,d̪ehalo
অলোকারে,ɔlokare
ভর্তা,bʱɔrt̪a
দাদুরেই,d̪ad̪ure͡i̯
খাইতে,kʰa͡i̯t̪e
যেওটক,ɟe͡o̯tɔk
থাকতির,t̪ʰakot̪ir
ফলোও,pʰɔlo͡o̯
রক্তেরে,rɔkt̪ere
ধারা,d̪ʱara
শক্ত,ʃɔkt̪o
কতাহ,kɔt̪aho
চাউল,ca͡u̯l
কইলি,ko͡i̯li
থুতাম,t̪ʰut̪am
পাইছিলি,pa͡i̯cʰili
বুঝছিলাম,buɟʱcʰilam
বিছেন-মিছেন,bicʰen-micʰen
আইছিন্নেই,a͡i̯cʰinne͡i̯
যা৷,ɟa
গলাইছে,gɔla͡i̯cʰe
পাইছিলে,pa͡i̯cʰile
ফথমেই,pʰɔt̪ʰome͡i̯
আম্রপালি,amropali
গোবিন্দরে,gobind̪ɔre
ফোতমেই,pʰot̪me͡i̯
সেদিনও,ʃed̪ino
খাউ,kʰa͡u̯
বাটিতি,batit̪i
ধরবেনে,d̪ʱorbene
নিয়াসতিছি,niʲaʃot̪icʰi
আনবানি,anbani
ওরও,oro
খিদে,kʰid̪e
লাগিছে৷,lagicʰe
থালে,t̪ʰale
ছাচ,cʰac
ঢাহা,dʱaha
কহান,kɔhan
আসপি,aʃpi
কোনসুমা,konʃuma
স্বরুপির,ʃɔrupir
এবা,eba
ক্ষিধে,kʰid̪ʱe
খাচ্ছো,kʰaccʰo
নবি,nobi
পাটা,pata
আনছো,ancʰo
কালিয়েই,kaliʲe͡i̯
জানিই,ɟani͡i̯
রোববারেরতে,robbarert̪e
রবিবার,robibar
রান্ধা,rand̪ʱa
জানতিছি,ɟant̪icʰi
গীতা,git̪a
থোবো,t̪ʰobo
ভাববেনে,bʱabbene
দিয়াইছেলো,d̪iʲa͡i̯cʰelo
বাঁচুক,bãcuk
মরুক,moruk
বাঁচে,bãce
মইরেই,mo͡i̯re͡i̯
দ্যাড়ডার,d̪æɽdar
ঘুমাইছো,gʱuma͡i̯cʰo
শুবা,ʃuba
যহনি,ɟɔhoni
ঘুমাইছি,gʱuma͡i̯cʰi
তহনি,t̪ɔhoni
ঠিয়াতি,tʰiʲat̪i
শ্রিবাস,sribaʃ
ডাকতি,dakt̪i
কুমোদিনিরে,kumod̪inire
ডাইয়ে,da͡i̯ʲe
ভয়-ডর,bʱɔʲ-dɔr
নিয়ায়,niʲaʲ
হাটতিয়াত্তিছি,hatt̪iʲat̪t̪icʰi
কাঁপতিছে,kãpot̪icʰe
কুমোদিনি,kumod̪ini
কুমোদিনির,kumod̪inir
লাশ,laʃ
নিয়াইছিলে,niʲa͡i̯cʰile
নিয়াইছি,niʲa͡i̯cʰi
নিয়াসতি,niʲaʃot̪i
থাকলাম,t̪ʰaklam
ফুয়াতি,pʰuʲat̪i
মামা-টামা,mama-tama
আসলো৷,aʃolo
ইনারে,inare
ফিরেতি,pʰiret̪i
ঘোরবেও,gʱorbe͡o̯
ওটুকতো,otukt̪o
বাড়ত্তেই,baɽot̪t̪e͡i̯
ফুঁ,pʰũ
বমি-টমি,bomi-tmi
ত্যাশে,t̪æʃe
নিশ্বাসডা,niʃʃaʃda
ছাড়লো,cʰaɽlo
জ্ঞান,gæn
হারালো,haralo
ইশ্বরের,iʃʃorer
তরফেত্তে,t̪ɔropʰet̪t̪e
ভুগিছে,bʱugicʰe
খাবোনানে,kʰabonane
ওমা,oma
ফাল্গুন,pʰalgun
হাটে-ঘাটে,hate-gʱate
লক্ষ্মী,lokkʰi
পরষ্পর,pɔroʃpɔr
সবাই৷,ʃɔba͡i̯
অনুষ্ঠানে,onuʃtʰane
কফালের,kɔpʰaler
ফুড়া,pʰuɽa
এরকমই,erokomi
মরি,mori
কাকিমারে,kakimare
কয়জনের,kɔʲoɟoner
যেবার,ɟebar
পূজো,puɟo
উঠিছেলো,utʰicʰelo
খাওয়াইছিলাম,kʰa͡o̯ʷa͡i̯cʰilam
ভিডিও-টিডিও,bʱidi͡o̯-tidi͡o̯
অসুস্থ৷,ɔʃust̪ʰo
করছিলো,korcʰilo
কাফড়,kapʰoɽ
খাইটে-টাইয়ে,kʰa͡i̯te-ta͡i̯ʲe
থাকতিয়াল্লাম,t̪ʰakt̪iʲallam
বিলিত্তে,bilit̪t̪e
ফাড়ানু,pʰaɽanu
আফাড়ানু,apʰaɽanu
ধান-টান,d̪ʱan-tan
এহেইন্দে,ehe͡i̯nd̪e
বুট,but
মুট,mut
দুকান-টুকান,d̪ukan-tukan
ডাহিছিস,dahicʰiʃ
সন্ধায়র,ʃond̪ʱaʲor
রাগারাগি,ragaragi
ধলার,d̪ʱɔlar
কাছ,kacʰ
তাহো,t̪aho
ছোটটার,cʰottar
আশার,aʃar
শালিক,ʃalik
চইড়,co͡i̯ɽ
আশাগে,aʃage
নড়ালের,nɔɽaler
মঊজা,mɔ͡u̯ɟa
খানা,kʰana
কইলিই,ko͡i̯li͡i̯
জামাইর,ɟama͡i̯r
জিরেয়,ɟireʲo
নেক,nek
বাড়তিছি,baɽt̪icʰi
বাগুমারা,bagumara
বাগুডাঙ্গা,bagudaŋga
বাগমারা,bagmara
বাগু,bagu
কাছেই,kacʰe͡i̯
বাগারপাড়া,bagarpaɽa
সুখী,ʃukʰi
বাটিছে,baticʰe
ফাকা,pʰaka
ডাঙ্গা-মাঙ্গা,daŋga-maŋga
তাজা,t̪aɟa
যাআতাম,ɟa͡a̯t̪am
রাগা,raga
রাগি,ragi
ট,t
গছে,gɔcʰe
বুনি,buni
তামাত,t̪amat̪
চিতেয়,cit̪eʲo
উঠোয়-টুঠোয়,utʰoʲ-tutʰoʲ
ধরায়-টরায়,d̪ʱɔraʲ-toraʲ
আসি৷,aʃi
চিতে,cit̪e
বারোডা-একটার,baroda-ektar
আলাম,alam
এগারোডায়,ægarodaʲ
উঠিনি,utʰini
ফুইড়ে,pʰu͡i̯ɽe
ঝুলি।আর,ɟʱuli।ar
বসাইয়ে,bɔʃa͡i̯ʲe
জড়ায়,ɟɔɽaʲ
টাইফয়েড,ta͡i̯pʰɔʲed
হাস,haʃ
হাসির,haʃir
চড়কেত্তে,cɔɽket̪t̪e
বুচ্ছির,buccʰir
তাজা৷,t̪aɟa
শরিকগে,ʃɔrikge
ফেত্তেক,pʰet̪t̪ek
দফাদার,d̪ɔpʰad̪ar
ফাবে,pʰabe
দফাদারের,d̪ɔpʰad̪arer
ছলের,cʰɔler
দাগের,d̪ager
শিবু,ʃibu
শরিকির,ʃɔrikir
শরিকরা,ʃɔrikra
কৃষ্ণগে,kriʃnoge
শরিকরা৷,ʃɔrikra
হিসেবেই,hiʃebe͡i̯
পত্র,pɔt̪ro
কাছতে,kacʰt̪e
অনলি,ɔnli
যতগুলো,ɟɔt̪ogulo
পচায়,pɔcaʲ
পরচায়,pɔrcaʲ
কতোগুলো,kɔt̪ogulo
পরচা,pɔrca
মিটিশন,mitiʃon
একর,ækor
একত্রিশ,ækot̪riʃ
লেইখে,le͡i̯kʰe
