words,ipa
তীরের,
লোকালয়,
বনও,
রিচাড,
বনে,
নাইমাই,
নায়মাই,
ভাবছিলো,
কুকুর,
বিড়ালরে,
আদর,
টাচি,
যেনে,
``,
ইন্ড,
দ্যা,
হোল,
বিকামস,
এক্ট,
লেটিং,
হোয়াট,
হার্ট,
মোস্ট,
ইজ,
টেকিং,
মোমেন্ট,
বায়,
',
মাঝেম,
বিদাই,
অভিনয়,
ছেড়ে,
সবচে,
পিড়া,
যন্ত্রণা,
গুদবাই,
অর্থাৎ,
প্রিয়,
অথবা,
অনেকদিনের,
গুডবাইও,
দই,
হুইদ্দা,
হবা,
বলায়,
আসুইন,
মাস্টার,
দ্যাখছো,
ফিটফিটায়,
দ্যাকপা,
কামলা-জামলা,
চিকিশশা,
অসুখ,
নিকাশ,
চললে,
ব্যবসডা,
নিয়মিত,
পোলাপানের,
সঙ্গ,
হারাদিনই,
জমিদারি,
দোহাইয়া,
এনেকা,
তিনজন,
বহাইছি,
ঘোন্টার,
ঘোন্টা,
মহিলা,
টাইপ,
থাকলিও,
থাকতেই,
প্রতিষ্ঠানে,
ঘুন্টার,
ঘুন্টা,
পাঠাবো,
পাড়মু,
সমাজটা,
এরে,
সমাজে,
বয়স্কধারী,
লাখ-লাখ,
উদাহরণডা,
হৃদয়ের,
বুদ্ধির,
জোড়ে,
বাইতে,
মাস্টারি,
ঘুরা,
হাইতা,
চলতো,
এম্ফি-অন্থোন,
পাইতাছো,
ট্যাকাডা,
তারসাথে,
রাখছেন,
বিদায়ের,
সাপোস,
হার্টস,
এরপরের,
বলিউডের,
অক্টোবর,
আইএমডিবি,
এইডায়,
বরুণ,
ধাওয়ান,
বানিতা,
সাধু,
জন্ম,
মাসটা,
শীতশীত,
ধাওয়ানের,
ড্যান,
বানিতার,
শিউলি,
অক্টোবরে,
নামেই,
ভুমিকা,
গল্পের,
স্টোরির,
ভিল্ড,
পছন্দের,
ম্যানেজমেন,
ট্যুরিজমের,
স্টুডেন,
মুম্বাইর,
স্টার,
ম্যানেজমেন্টের,
শেফ,
ওয়েটার,
ক্লিনার,
ডায়ার,
ওয়াশার,
নিউ,
ইয়ার,
দ্যাহায়,
ইয়ারের,
পার্টি,
স্টাফদের,
পার্টির,
কর্পোরেট,
স্টাফ,
পার্টিতে,
সাউড,
অরাও,
ওইরকমই,
রেলিং,
পিছলা,
হয়ার,
হেডাই,
খাটার,
খাইষ্টা,
অলস,
লেজী,
চায়নারা,
অলসতা,
আইগাইতাছে,
আইগাইনা,
হাঁটে,
ভুগতাছে,
সমস্যায়,
কাইলকারটা,
আরেকদিন,
আদার,
বেঁচছি,
নিলস,
বেঁচা-কিনি,
কতোদিন,
বিকালেও,
টিপতাছি,
বেঁচলাম,
দাঁড়াইলো,
পাকেরেই,
দোহানপারআলারাও,
হ্যাবা,
ব্যাঁচা-কিনি,
বগু,
ধারের,
লাগাইছো,
আইগানের,
ডাইল-ভাতে,
উইডাই,
ঠ্যাকে,
স্বী,
পন্ডিত,
হাইলে,
সর্বনিম্ন,
মাসুদ,
রিস্কা,
চালাইতো,
চিন্তাধারা,
কুনুসুম,
গুণে,
চাও,
বিড়িউ,
রানিঙের,
কুমুল্লি,
সপ্তা,
আইতেও,
খ্যাপ,
করোনই,
বেগার,
কামলাও,
ময়না,
ডিউটিডা,
সিসি,
ঘোমাবা,
চিরিক,
ঘোমের,
পেশা,
জরিপানা,
হাজারে,
অফিসার,
অগোরো,
পোরসাব-পায়খানা,
কার্ড,
পোরসাবেরও,
দোহানডা,
ঝাড়ু,
ঝক-ঝকা,
জুইরা,
দুফুরে,
গোছল-গাও,
নামাজটা,
আছরের,
নামাজের,
উনুও,
এনুও,
শালাগর,
লেহাপড়া,
চাকরি-বাকরিই,
সোর্সে,
চাকরিতে,
ব্যবসা-বানিজ্য,
নর,
ফ্রেন্ডসরা,
হাসপাতালে,
কোমায়,
দুইজনরে,
মেয়েডাও,
ধাওয়ানও,
শুরুডা,
অইতেছিলো,
এইসময়েই,
ঘটে,
প্রত্যেকদিন,
এক্সিডেন্ট,
অরেই,
খুজতাছিলো,
ডেইলি,
শিউলির,
ফিরাইয়া,
আনার,
একবছর,
হুশ,
আনবো,
বন্ধুরা,
সাহায্য,
ধার-দ্যানা,
টলারেট,
আম্মার,
বরুণরেও,
বুঝাইয়েন,
ধাওয়ানরে,
ক্যারিয়ারে,
দাউ,
হইছেই,
সুস্থ,
বেড,
বেডের,
বাসনা,
পারলেও,
ওইসময়ে,
সেন্সটা,
নাড়া-চাড়া,
কলেজের,
লেকচারার,
হাসপাতালের,
চালানো,
শিউলিরে,
নায়িকারে,
বানিতারে,
ব্যস্ত,
কাজে,
স্ট্রং,
ম্যানেজারের,
কাস্টমারদের,
ব্যবহারডা,
বরুণরে,
বরুণের,
বেঁচার,
মরিচ-টরিচ,
বাজলো,
নইছি,
হালামু,
সংসারী,
হেগোর,
পান্তা,
নিবায়,
পোকাডি,
ছামনে,
নির্বাচন-টির্বাচন,
গ্যাঞ্জাম-গুঞ্জাম,
খাড়বো,
রাজনীতির,
জড়িত,
ভয়াবহ,
দ্যাশের,
সেইক্ষেত্রে,
শত্রু,
বিদ্যমান,
উল্টা-বুল্টা,
মিছিল,
নেতাগিরি,
নেতারা,
ইকবাল,
নেতারে,
চিনমু,
পাক্কা,
কয়যে,
ব্যাপারডা,
হুনলে,
গুরো,
ডরাইয়া,
বংশের,
তারচাইয়া,
ঢাহা,
মিস্ত্রীর,
রুমের,
বোগোলেই,
অনার্স,
অনুকা,
টাইনা,
বাবুগিরিই,
রংপুর,
দিনাজপুর,
নোয়াখালী,
হ্যালা,
জীবনডারে,
চারকির,
দইড়,
পাড়তাছে,
একদবাড়,
এনআইডি,
কাটের,
নম্বর,
ফেরেশ,
একজাগায়,
বিকাশ,
এনু-উনু,
গ্যালা,
ব্যাকর-বুকরে,
আসছিলাম,
যদিল,
উঠাইতে,
বেকারগোর,
ঠিকানা,
যেনুই,
মিলবো,
মিলায়,
কুটি-কুটি,
রাখলে,
ওয়ালটন,
রেজবী,
নাওক,
আমির,
অনেষ্টান,
অনুষ্টান,
বাপিক,
খাবার-দাবার,
ওয়ানে,
মঞ্চে,
রেজভী,
টাই-টুই,
কোট-মোট,
সংস্থ,
মিশিং,
অইছাল,
অর্জন,
ন্যালগাই,
মিশিন,
হোমান,
হেডা,
ফ্রিজেরই,
থাকথাক,
ওনুই,
বুঝবা,
চান্দরা,
ইনথিকা,
দাঁড়াইলাম,
ক্যান্টিনের,
চাইরডা-পাশটা,
বাজেট,
সাড়তে,
তাইলেই,
ন্যালা,
বন্দুরে,
মেশিনডা,
ন্যায়,
বেঁইচা-বুইচা,
নেন,
এথো,
নইয়া,
ম্যালাগুলা,
হারবার,
মাইষে,
কথোপকথন,
টেন্সেলেশন,
তোঙ্গোর-আঙ্গোর,
সম্বোদ্দলগুলা,
ইন্ডিং,
দুই-আড়াই,
ভায়ারগোর,
পোডাকটা,
দ্যাহাইতাছে,
চায়নাগোর,
টেন্সেলশন,
ইংরাজিউ,
দ্যাড়,
বুঝাইয়া,
পোডাক,
হাইছে,
ফুলগাছ,
গাছটা,
ভ্যানে,
গাছটারে,
এল্লিগাই,
যাকে,
ভালোবাসেন,
জিনিসগুলাও,
জিনিসগুলার,
প্রকাশের,
সাভারিয়া,
সাতের,
গানগুলা,
কহোনোই,
ইদানীং,
দেবদাসের,
পদ্মাবতের,
সঞ্জয়,
লীলা,
বানসালি,
রনবীর,
কাপুর,
কাপুরের,
সালমান,
সোনাম,
মুখার্জিও,
চারজনেই,
মুটামুটি,
চারজন,
হাতেগোণা,
দশজনেরও,
শুরুতে,
মুখার্জি,
কাল্পনিক,
প্রোস্টিটিউট,
সিনেমায়,
হাশিখুশি,
দুঃখ,
হাসায়,
গিটার,
বেরায়,
মুখার্জির,
চিনে,
হাঁটতেছিলো,
সাকিনা,
লুকাইয়া,
হাঁটতাছে,
মেয়েডার,
মদ্যেও,
সকিনার,
সকিনা,
হিসাবেই,
ইমান,
মেহমান,
খাতিরে,
ইমানরে,
দেহাতেই,
অপেক্ষা,
করতেও,
রাজি,
সাহিনা,
ইমানের,
কাউ,
সকিনারে,
নাথ,
আড়দে,
চাক্কা,
জামতৈল,
পেমের,
ছ্যাকা-ট্যাকা,
পালগামি,
দাড়িআলা,
দাড়ি,
হেরে,
জামতৈলই,
টিউশনি,
পড়ায়,
সম,
পাইরো,
বীজগণিত,
পাটিগণিত,
অংক,
পন্তও,
ব্রেন,
পাগলামি,
চালানি,
কাইকিছে,
শাট-মাট,
পাইভেটও,
সিগেরেট,
থাইকলে,
ছাড়াই,
মুরুক্ষ,
চিয়ারে,
চল্লিশ-পোঞ্চাশ,
জিগাইলাম,
ঢুকি,
কইন,
মুন,
ল্যাহাপড়া,
করছুইন,
কাপুররে,
ব্রিজের,
ব্রিজ,
দেখবেন,
ব্রিজে,
হাসাইতো,
কষ্টে,
পুরাডা,
সাইডেড,
লাভের,
ইমোশনাল,
শিউর,
হিন্দিতে,
ক্যাহতে,
জায়ে,
তুমহে,
তুমহারি,
মোহাব্বাত,
মানলো,
খুদা,
তুমপার,
মেহেরবান,
গায়া,
আগার,
তুমসে,
পেয়ে,
মেনে,
নিও,
মহব্বত,
জাইনো,
অস্থির,
ফেবারিট,
লাইনডার,
লিগাই,
মুভিগুলা,
পারেন,
আবারও,
নামগুলা,
উল্লেখ,
প্রথমডা,
অক্টোবার,
সাবারিয়া,
ভাল্লাগবে,
রেকর্ডিং,
স্টপ,
জেরিন,
সুলতানা,
অ্যাফেয়ার্স,
স্পিকার,
সানজিদা,
আক্তার,
এলিজা,
উর্মি,
দেখছোছ,
নিউজফিড,
পেপার,
পড়ছোছ,
সকালেই,
জানোছ,
ছাই,
সিরিয়াসলি,
সকালের,
ছয়টার,
ভাগ্য,
জানমালের,
মারার,
ল্যাহেঙ্গা,
ওস্তাদের,
খবরে,
ওটা,
বিশ্বাসযোগ্য,
তদের,
প্রত্যেকবারই,
চক্রা,
চক্র,
বাড়াইতে,
পার্সোনালি,
চকবাজার,
বঙ্গবাজারের,
লাগার,
নিউমার্কেটে,
ফেস,
পারছিস,
বঙ্গবাজার,
সড়াইয়া,
করপোরেশনের,
ব্যবসায়ীদের,
জন্যই,
চক্রান্ত,
উঠাইছে,
দুইমাসই,
একসুয়ালি,
অথেনটিফিকেশন,
খোলে,
লেগে,
ক্যাশ,
এইসবের,
পুড়েই,
পুড়ছে,
কান্নাকাটি,
পেপারেও,
চট্রগ্রামের,
রাউজানের,
ফারাজ,
কারিম,
পোড়া,
দেখাইছিলো,
মুদির,
ব্যবসায়ীরা,
শেষে,
লোকরে,
সিন্ধুকের,
রাখছিলো,
সেভ,
ডয়ারে-টয়ারে,
ডয়ারে,
চুরি,
অসাবধানতা,
প্রধানমন্ত্রীর,
ডিপেন্ড,
আসতেছে,
রাফসান,
বিদ্যা,
সিনহা,
মীম,
তাহাসান,
পক্ষ,
কিনতেছে,
উদ্যোগ,
কন্ট্রিবিউশনে,
দাঁড়াইতে,
বিদ্যানন্দ,
মীমের,
অনুষ্ঠান,
চ্যারিটি,
বেজ,
ওইখান,
ব্যাপারটা,
আজ,
টাকাগুলো,
কতোগুলা,
পৌঁছাইতে,
যতোটুকু,
ক্যালকুলেশন,
তাইলেও,
একেকজনরে,
ব্যবসায়ীরে,
হায়েস্ট,
লাখই,
পাচ্ছে,
ব্যবসায়ী,
দেড়,
লাকে,
উঠার,
খাটিয়া,
বিছাইয়া,
খুলছে,
ময়লা,
কাপড়গুলা,
হিজরা,
সম্প্রদায়,
তারাও,
লাকের,
হজের,
টাকাটা,
কন্ট্রিবিউশন,
নিউজফিডে,
সাকিব,
হাসান,
ইফতারি,
পিছন,
ইফ,
ইফতারির,
দিছে.,
হাইলাইটেড,
খুঁইজাই,
হাসানকে,
পলাতকই,
লুকায়ই,
তাপ,
গরমটা,
ফাস্টের,
রোজাটা,
দাবানল,
দাবানলে,
সুন্দরবনে,
কান্ট্রিতে,
অতিরিক্ত,
আগুনে,
দাবানলের,
মার্কেটেও,
ধ,
ধরতেই,
বুঝিস,
সার্কিট,
বঙ্গ,
ইসলামীয়া,
চকবাজারে,
মার্কেটগুলার,
সিন্ডিকেটর,
নয়তোবা,
আগুনগুলা,
বাঙালিরা,
সু,
ইজিলি,
দল,
বিরোধী,
ছাড়াও,
কয়েল-টয়েল,
লিকেজ,
ছয়টা,
এবনরমাল,
ভোরের,
সার্ভিসরা,
ওদিকে,
হলের,
প্রত্যিক,
রবিবারে,
সপ্তাহের,
বিচার,
সন্ধ্যার,
রইছি,
দেহাইতে,
ভালোবাসতে,
শুইয়া,
মাদ্রেসায়,
ফাইভে,
দেখাইতো,
মেয়েটা,
ব্রা-টা,
দেহাইতো,
বাচ্চা,
দেখতা,
হারাজীবন,
ভালোবাসলে,
ভালোবাসতো,
হাতেও,
বেক,
বালুর,
মুততাছে,
মইদ্যেহানে,
জলি,
কাহার,
ঘাইঘাই,
মুতোন,
বাইরাইতাছে,
মুতটা,
হারতাছে,
ঝাকি,
ব্যাটাও,
এরচেয়ে,
চমচম,
পনোরোং,
পাঁচচল্লিশ,
কোণারে,
গাইড়া,
থিকে,
শিড়ি,
কোটার,
মটার,
বুঝ,
রিক্স,
মোটরও,
কলডা,
গাড়োন,
দুইডার,
গাড়ার,
বাঁশের,
পিছনেই,
পাকঘরের,
পূবে,
ওয়াল,
পাকঘর,
দেখছুইন,
উঠানের,
বইবো,
সাইডেও,
পাইন-পুইন,
তুতি,
মতোই,
ডিঙ্কা,
রিং,
রতির,
পাউন্ড,
উই,
চালাইতে,
গেঞ্জি,
খুলো,
ঢুকলো,
মোবাইলডা,
ঘাটি,
হোপ,
ব্যাডা,
,
ঠাম্মা,
সেমাই,
সমা,
নেইক,
অঞ্চলভেদে,
একেকজনের,
এহেকরকম,
এইডাইন,
গেলেও,
একেকরকম,
একইরকম,
ভাষাটার,
ডাইভার্সিটি,
ফলে,
যেডার,
ভাষাডাকেই,
প্রাধান্য,
আগেকারগুলা,
এপস,
নে,
মামানীরাই,
ভাষাডাই,
যেমনে,
যেমনি,
সেইডাই,
আঞ্চলিকতা,
আঞ্চলিকতাডাই,
বিকালে,
বানু,
থাকিসনি,
পড়িসনি,
শইলডা,
ডাক্তার,
ওষুধ,
ঠেকে,
পতিদিনই,
বাড়িই,
বাত,
খাইবার,
কচলাইয়া,
নিছো,
চাইল,
বিথির,
কাপড়-চোপড়,
ধোয়াইছি,
ছাদ্দের,
নাইড়া,
বিলাতি,
টুক,
ভাইজবা,
পাতলা,
বাটির,
কাঁঠালের,
রোয়াডি,
ফালাইয়াই,
কচ-কচা,
থুইয়ে,
পারবানি,
টুকরা,
তূর্যরে,
থুইলে,
কাঁঠলেও,
ছয়বহম,
মাজা,
ওমমিহি,
রাইন্ধোনি,
ভাললাগবোনি,
খাইছিলা,
ঠেকলো,
দাগদা,
বাইড়াই,
খবোর,
বিয়াসাদির,
কিপার,
বৌদির,
অভিমানে,
বৌদি,
কিপা,
সুখী,
হুনছি,
রাগের,
চোটেই,
সেদিনকাই,
দুইজনের,
কথা-বাত্রায়,
জোর-জবরদস্তি,
ডাইরেকই,
সুখীও,
কোনথন,
পড়াইবো,
দেইহাই,
কওয়া,
গড়া-গড়ি,
অগ্রাণে,
সুবিধা-অসুবিধা,
জানাইয়া,
তাগোর,
প্রেম-পীত্তির,
ছেলে-মেয়েরা,
বাপ-মার,
কাহিনিই,
জানাইছোস,
আটকাইলো,
সেইগ্লা,
জানাইছে,
বিচুই,
গরমসলা,
পাকা,
বাতি,
শা,
পিঠাডি,
ওয়েট,
উইয়ে,
রশাদ,
নামায়া,
এদ্দুল্লা,
অয়ও,
টিফুর,
ঝর্ণা,
দিদা,
হাইস্কুলে,
ওউদু,
দেইলীর,
মাস্টার্স,
উদাই,
আরিকটু,
রাখমু,
দুধ,
বেলাও,
ডাইল-ডুইল,
শুকাইয়ো,
থওচিনা,
চিনিডা,
গইলা,
শুখায়,
আঁটোআঁটো,
চাইজা,
দিঙ্গে,
নামাবার,
খুনতিডা,
কুত্তার,
লাইগছো,
দিই,
চৈইদ্দটা,
ইনজেকশন,
আইজকাই,
বিকালের,
ঠান্ডায়,
ঘুমে,
উইতো,
এহানে,
দেড়-দুই,
ব্রাস্ট,
আটকাইয়া,
চ্যান,
দিনটা,
মিঠা,
সেরে,
আঙ্গুলে,
কড়,
শইল,
ঠেকলে,
গেরান্ঠি,
বইল-টইল,
হাঁইটো,
হাঁটো,
কিছুনা,
আঁঠুর,
বেদনা,
স্বাস্থ্য,
কমলে,
বেদনাও,
কইমা,
স্বাস্থ্যের,
ব্যাথা,
দেওগা,
হাঁইটা,
শইলের,
কল-কবজা,
রাহা,
ডাক্তারের,
ডাক্তার-ডুক্তার,
হৃদয়রে,
যাইরো,
শাম্মির,
থাপড়া-থুপড়া,
দিয়াও,
নিরিক্ষা,
শাম্মি,
গাইনি,
বিশেষজ্ঞ,
গাইনির,
পেস্রাবের,
ভুগতাছি,
পেসাব,
হালকা-পাতলা,
ডাক্তাররে,
দেখাইয়া,
হও,
লুডু,
কিনছিলাম,
গলায়,
গলাইয়া,
দেহাইলে,
ওইগ্লার,
পেসকিসশন,
বালিশের,
ফেলায়,
খাইরো,
হাসুর,
মাটির,
রাখলি,
রসের,
পারবিই,
রুয়া,
থোন,
খাইছোস,
উহ,
সাউন,
সুময়ের,
অলরেডি,
নগদে,
এপ,
পাওন,
ভুয়া,
আসসালামুআলাইকুম,
হঠাশ,
এক্কু,
গাসটা,
বটগাছ,
আগিলা,
ভালনাগে,
যেসুমি,
এনুকা,
আন্নেগো,
দেহুইন,
কতোডা,
কইলজা,
ফঁইড়া,
বুক,
ফাঁইডা,
বুকটা,
ফাঁড়ে,
এস,
যুগ,
এম,
তারবাদে,
উফরে,
আঁকাইয়া,
অ্যাস,
লেকাহারে,
উঁচায়,
কতাহানি,
আপনেগো,
থনে,
হিনুকা,
ভালোবাসার,
হাচাকারে,
প্রেমিক,
বাইসা,
আন্নেননিগা,
কষ্টই,
ফাইডা,
কইলজাডা,
হেনুকা,
লেকতো,
গাছেরে,
হায়রে,
ভালোবাসারে,
এহেনদা,
কুম্যিহি,
গাছটাই,
এল্লারে,
ইস্পাইডারম্যান,
ঠিকানা-ঠুকানা,
এহিনদা,
ভালোবাইসা,
ফাঁইড়া-চুইড়া,
দুনিয়ার,
খাটাইছে,
রোমান্টিক,
ফাঁড়লে,
পকাশ,
আহোন,
লেখোন,
কুনাহানে,
লেখার,
মুরাদ,
লেহোন,
অবলা,
জীব,
খাড়য়,
ত্যালাশ,
নাগলে,
এইটুকা,
ঠ্যাঙ্গে,
ডাইলাও,
হ্যাডারো,
আত্মা,
গাছরে,
দুক্কু,
পেমিকাগো,
পেমিকগো,
গাছ-গুছালির,
বিষায়,
আমাগো,
রকি,
ফুটবল,
খেলাইতাছে,
দারুণ,
খেলায়,
বিদ্যুৎ,
ছোডভাই,
তাওহীদ,
আইলসামি,
নাত্তি,
রকির,
নেইমার,
মেসি,
ফেল,
কাওড়া,
কাড,
বুঝছোত,
বিদ্যুতের,
জমজমাট,
কেবাবে,
নেইমারের,
পাছ,
হাইলো,
অ্যাইতো,
এইত্তো,
ছয়ে,
চলছে,
আল্লাহু,
আকবর,
পাস,
মাঠের,
মাঠে,
ফিরে,
এলো,
দৌড়ে,
গতিতে,
রোনালডোর,
ঘাড়ে,
তুলতে,
চাচ্ছে,
পরায়,
তেরি,
ঝালাক,
সারফি,
জিবলা,
ডিফেন্ড,
খোয়াড়ের,
বোগোলে,
কুড়কা,
ফাল,
ক্যাচ,
করেছে,
চলবে,
আজান,
আজানের,
বিরতি,
দেওয়ান,
নাগছাল,
নাতি,
উকবারে,
উইস্টা,
ধারাভাষ্যকারে,
রায়হান,
সাদিক,
তুহিন,
আঙ্গেগো,
প্যাচালের,
এভাবেই,
হাঁপিয়ে,
যাচ্ছেন,
খেলার,
এনুই,
খেলামু,
নাগলো,
এহেরে,
বেয়াদবী,
হ্যানশিপ,
এইনা,
মানোন,
ড্যানা,
খামচা,
থাকবেন,
দোমডা,
বইলো,
পেশারের,
রুগী,
ভরসা,
প্রেশারের,
ভগবান,
যাইতেও,
অবসর,
পোলায়ও,
বউয়েও,
বউডা,
অপারেশন,
নেগালাই,
কান,
একসময়ও,
জাইনবো,
শাশুড়ী,
দুফুর,
রান্দা-বাড়ি,
খাওয়াও,
যাওয়াও,
সন্দ্যাও,
সারাডাদিনে,
ছোটপোলার,
নিচের,
রাত্রে,
থাইকপা,
মাছ-মাংস,
ঘুরান,
যাওয়া-মিনা,
গ্যালে,
ওইহান,
বুইনেরে,
বুইনে,
ইপযন্ত,
বুইনডারে,
এইটুকি,
পিংকির,
উঠমু,
পিংকিক,
দেরিই,
ছয়ডা,
মাসও,
মোসুম,
কচু,
হড়াই,
উন্না,
গ্যাছো,
পতিডা,
গাইছ,
হড়াইয়া,
বাপেরও,
টেলিভিশনে,
ভূয়াপুর,
পাইভিট,
পড়াইক,
ছাত্তারের,
আমান,
বাগ,
অইক,
এহোন,
ভিতরেরডা,
কুনুকা,
হেইন্দা,
রাস্তা,
শান্ত,
প্লান,
কাজ-টাজ,
ছিলাম,
কথা-বার্তা,
রিটেক,
সেমিস্টারে,
আমার‍,
সাব্জেক্টে,
সাব্জেক্ট,
এইপর্যন্ত,
সেমিস্টারডা,
ফাঁকা,
ইন্টার্নশিপ,
দো,
ফাইনাল,
পরিক্ষাটা,
বসমু,
সেন্টার,
খোলার,
সেন্টারে,
হইতেই,
পার্টনার,
লাগেই,
ইনভেস্টর,
পুলায়,
শান্তিপ্রিয়,
পার্টনারশিপের,
পাটনার,
বন্দুর,
এলাবা,
বন্দুয়ে,
ওইগুলা,
মানিকগঞ্জ,
যাত্রাবাড়ী,
ঢাকায়ই,
যাত্রাবাড়ীর,
ইনোসেন্ট,
পিচ্চি,
পুল্টে,
এইহেনে,
কুচিং,
চিনবো,
ইন্টার্নি,
কলেজেই,
সাবুদ্দিনের,
পড়ছোস,
মাস্টারই,
হেমনগরে,
কেমিস্ট্রি,
পড়াস,
শিক্ষার,
একান্ত,
হেইতি,
হান্ডে,
পড়ুইনা,
ধায়াইয়া,
হাবিব,
মাস্টারের,
মইদ্যের,
কলেজেও,
গোছানির,
দিতাইছি,
মাস্টার্সটার,
নেট,
নেটে,
বৈশাখী,
দাঁড়াও,
ছেলেও,
নজর,
ছেলেরও,
চোক,
সায়রে,
একটাবার,
কইলোও,
আপনেরা,
আইসেন,
আইসতাছি,
আত্মীয়তা,
রাহুইন,
বৈশাখীর,
তরই,
বাড়াইয়া,
হৃদয়ই,
দীপঙ্কর,
পিজুস,
দীপকের,
পিজু,
বিয়াশ,
বিয়াশেই,
পিজুসের,
বালোবাইসাই,
রেফারেন্সেই,
রেফারেন্স,
পিসা,
কর্মী,
কিতাব,
একজনেক,
পকেট,
হাং-বাং,
মাস্টাস,
পতিদিন,
শনিবারে,
শুক্র,
শনি,
জাহাঙ্গীরনগরে,
অইবার,
চাইতাছোস,
ডেফোডিল,
জাহাঙ্গীরনগর,
ফজলু,
প্রফেসারি,
বিদেশ,
আইসাও,
সুময়মতো,
কইরবার,
মাস্টার্সটা,
শামছুর,
এইন্দিয়া,
আটে,
নেতাগীরি,
নাম-কাম,
পড়ালেখা,
বিএমপির,
পোলায়পান,
মা-বাবা,
বেড়াইয়া,
লীগের,
পরিষদ,
দলটা,
পাড়তো,
বাপেও,
বাসে,
ঘন্টায়,
রওনা,
নয়টার,
পৌঁছাইছি,
নাতিপুতি,
উছাইয়া,
দুইটারে,
অ্যামেরিকার,
হবি,
এনজিওতে,
ঢোকা,
এনজিও,
এনজিওর,
একগাদী,
সেনু,
টেকাও,
কুত্তায়,
স্যারে,
ফট,
ইস্কুলের,
ছেলেরা,
মির্জাপুরে,
পিংকিগোরে,
পিংকিরগোর,
দেওহাটা,
পিংকিগো,
গোপালের,
বাচ্চার,
গোপালেরগোরে,
খাটা-খুটা,
হাইইস্কুলে,
পাম,
অতোকিছু,
সিক্সে,
কেলাস,
টেন,
তোমাদেরকে,
ডিটেইলসেই,
বার,
অবারই,
এহানেই,
প্ল্যানডা,
ছানোয়ার,
থেইকাই,
দ্যাক,
বাড়ি-বাসা,
কেন্দ্রিক,
স্টুডেন্টরা,
কোম্পানিগুলাও,
হেইডার,
যত্ন,
তোমগোরে,
বাড়িতেও,
বাড়িঘর,
শ,
দেকপো,
ব্যাটার,
খাওয়া-খাদ্য,
চলাফিরা,
বাজার-ঘাট,
তাজা,
খুঁজতাছে,
মনা,
এহনের,
গিয়ে,
মাস্টাররা,
গুইনা,
হিরার,
অইত্তো,
পড়াও,
ছাইড়বো,
সুদ্যা,
কায়থার,
বাড়ি-ঘর,
কায়থা,
ডল,
যেখানি,
আগা,
মুতা,
দরজা-মরজা,
ধপপধাইয়া,
সয়া,
আমগুনা,
গাড়ছে,
আমগাছ,
গাড়ছিলো,
হাইড়া,
গাড়ো,
ছেমা,
মনডায়,
ছেমায়,
দুইডা-চাইরডা,
লাগায়া,
হালাই,
আইগাবার,
গাছগুনা,
আইগামু,
খোঁয়াড়,
চলতেইছেই,
সাইডটুকু,
নামলে,
ঝড়-তুফান,
রান্নাঘরে,
চিপি,
টুকু,
অইলোই,
কইবারই,
একটা-দ্যাড়ডা,
রুজি,
বাজছে,
পানির,
সাড়াতেই,
গরমডা,
কুমলে,
আসলা,
চোখটা,
শনিবার,
রবিবার,
হেনে,
ডায়বেটিস,
নিয়ন্ত্রণে,
হার্টের,
অপরেশন,
ষষ্ঠী,
কইরবা,
বছরকার,
বিকালেকার,
রইদ,
নাস্তা,
দশটা-এগারোডার,
বাড়াইছি,
একতিরিশে,
পৌঁছাইলাম,
বেলাই,
রবিবারদিন,
আইসলে,
পনোরোদিন,
ছাপ,
থুইছি,
দীপার,
বুকপাটা,
বানাবার,
খাসির,
হাঁসের,
আইন্না,
কাইটা-কুইটা,
মাংসের,
এইস,
বালা,
চোত্রি,
মোসলমানগোরে,
মোদে,
জোষ্ঠী,
বৈশাখ,
দিন-রাইত,
চব্বিশ,
বিদ্যাশ,
বাংলাদেশী,
পাড়ে,
দুইওজনই,
স্বামী,
স্বামীও,
আঙ্গিনায়,
পুইতা,
উঠানে,
লাশ,
বাতাসই,
খাইবা,
ফ্যানের,
তারিকের,
ডিসটার্ব,
উৎপাদন,
মেগাওয়াট,
চুইষা,
সাপ্লাই,
লোডশেডিং,
পড়তাছে,
চুইষ্যা,
রৈদ্রের,
তাপে,
রৌদ্রের,
তাপের,
টেলিবিশনের,
খবরেই,
তাপমাত্রা,
প্রবাহিত,
যেখান,
কারেনডা,
তাপমাত্রার,
অনবরত,
বাইরেই,
মশা,
গ্যাছোস,
ফিরলি,
তালি,
ওর-স্যালাইন,
অবোনি,
দাদার,
পঁচাত্তোর,
পঁচাত্তুর,
ইমার্জেন্সি,
সোত,
তেত্রিশ,
সেকেন্টে,
একটাকা,
আটাশি,
আওলাদ,
হাওলাত,
আওলাত,
হাওলাদ,
সেকেন্ডই,
ইসাবটা,
ল,
একাদশী,
দেহাইলো,
সুইজারল্যান্ডেই,
কুলাবার,
জলে,
গাছ-গাছালি,
হেলান,
সেইনে,
পার্কের,
মতো,
এপারে,
সেনে,
একমিনিটও,
মিসকলের,
একটেকার,
সেকেন,
তেত,
দুইটেকা,
একটেকা,
এহকটা,
পনরো,
এগারোশ,
এইটুকুন,
সেকেন্ডও,
রিসিভ,
চুমুক,
খাবি,
পতিবেশি,
নবগ্রাম,
আমনেরে,
কফি,
পোঁচাশি,
পাত্রি,
বুনছে,
আতুরা,
ফল-ফলা,
মাটি,
বানে,
দেকলাম,
দেকতে,
পাটের,
হাক,
