Unnamed: 0,District,External_ID,Contents,ipa,sentence
3331,Habiganj,rec_21_audio_4.wav,"এহন কোন ক্লাসে, দ্বিতীয় শ্রেণিত বর্তি খরবায়নি?",,"এহন কোন ক্লাসে, দ্বিতীয় শ্রেণিত বর্তি খরবায়নি?"
3332,Habiganj,rec_21_audio_4.wav,<> সাত বছর দিয়ালাইওইন।,,<> সাত বছর দিয়ালাইওইন।
3333,Habiganj,rec_21_audio_4.wav,দ্বিতীয় শ্রেণির <> আমি কইতাছি আফনেরা বালো মানে সে ওতো চালো না সে যদি আবার ক্লাস টুতে ফড়ে সমস্যা নাই।,,দ্বিতীয় শ্রেণির <> আমি কইতাছি আফনেরা বালো মানে সে ওতো চালো না সে যদি আবার ক্লাস টুতে ফড়ে সমস্যা নাই।
3334,Habiganj,rec_21_audio_4.wav,আবার বালো খইরা বইডা ফড়লো।,,আবার বালো খইরা বইডা ফড়লো।
3335,Habiganj,rec_21_audio_4.wav,"হ্যাঁ, এইডাই তো আমরা বলতেছি যে দ্বিতীয় শ্রেণিত যদি বর্তি ওয় তোইলে আমরা মানে তার বয়সটা <> সেকেন্ড ক্লাস।",,"হ্যাঁ, এইডাই তো আমরা বলতেছি যে দ্বিতীয় শ্রেণিত যদি বর্তি ওয় তোইলে আমরা মানে তার বয়সটা <> সেকেন্ড ক্লাস।"
3336,Habiganj,rec_21_audio_4.wav,দেখতে তো বড়-সড় কিন্তু তার এত্তো ইয়া নাই।,,দেখতে তো বড়-সড় কিন্তু তার এত্তো ইয়া নাই।
3337,Habiganj,rec_21_audio_4.wav,আমি চাইতাছি যে <>,,আমি চাইতাছি যে <>
3338,Habiganj,rec_21_audio_5.wav,"আমি কালকে দিয়া আসমু, এহন বয়সটা কতটুকু দিলে বালো ওইবো?",,"আমি কালকে দিয়া আসমু, এহন বয়সটা কতটুকু দিলে বালো ওইবো?"
3339,Habiganj,rec_21_audio_5.wav,"হ্যাঁ, বয়স ওইযে, রিফত তেইকা এক বছরের বড় আরকি মানে দেখতে তার চেয়ে বড়-সড়।",,"হ্যাঁ, বয়স ওইযে, রিফত তেইকা এক বছরের বড় আরকি মানে দেখতে তার চেয়ে বড়-সড়।"
3340,Habiganj,rec_21_audio_5.wav,যেভাবেই ওক <>,,যেভাবেই ওক <>
3341,Habiganj,rec_21_audio_6.wav,<> জন্ম নিবন্ধনটা খইরাও।,,<> জন্ম নিবন্ধনটা খইরাও।
3342,Habiganj,rec_21_audio_6.wav,হে আমি যাইতাছি লোকড়া খরতে।,,হে আমি যাইতাছি লোকড়া খরতে।
3343,Habiganj,rec_21_audio_6.wav,<> মা-বাফের আইডি কার্ডের ফটোকফি লাগবো।,,<> মা-বাফের আইডি কার্ডের ফটোকফি লাগবো।
3344,Habiganj,rec_21_audio_6.wav,"আর স্যার একটা সমস্যা আমার বাবার ইখানো আইডি কার্ড আছে, আমার আম্মুর নাই।",,"আর স্যার একটা সমস্যা আমার বাবার ইখানো আইডি কার্ড আছে, আমার আম্মুর নাই।"
3345,Habiganj,rec_21_audio_6.wav,একজনের থাকলেই ওইবো মানে আমরার মানে দুইওজনেরটা দরখার যদি না তাখে তো একজনেরটা দিয়া ওইবো।,,একজনের থাকলেই ওইবো মানে আমরার মানে দুইওজনেরটা দরখার যদি না তাখে তো একজনেরটা দিয়া ওইবো।
3346,Habiganj,rec_21_audio_7.wav,"ওইখানে, যেখানের <> আইচ্ছা মানে যে কুনু একজায়গায়, যে কুনু জায়গাত তাকলেই ওইবো।",,"ওইখানে, যেখানের <> আইচ্ছা মানে যে কুনু একজায়গায়, যে কুনু জায়গাত তাকলেই ওইবো।"
3347,Habiganj,rec_21_audio_7.wav,আইচ্ছা ঠিক আছে।,,আইচ্ছা ঠিক আছে।
3348,Habiganj,rec_21_audio_7.wav,তো এহন তারিখটা একটু ইয়ো খইরা আফনেরা একটু দিয়া দেন।,,তো এহন তারিখটা একটু ইয়ো খইরা আফনেরা একটু দিয়া দেন।
3349,Habiganj,rec_21_audio_7.wav,"<> তেইশ, বাইশ, একুশ, বিশ",,"<> তেইশ, বাইশ, একুশ, বিশ"
3350,Habiganj,rec_21_audio_8.wav,"উনিশ, আটারো, সতেরো, সতেরো ওইলে ষোলর লাস্টে দেলাই।",,"উনিশ, আটারো, সতেরো, সতেরো ওইলে ষোলর লাস্টে দেলাই।"
3351,Habiganj,rec_21_audio_8.wav,"দেলাই, ষোলর নভেম্বর-ডিসেম্বর, নভেম্বর ডিসেম্বর",,"দেলাই, ষোলর নভেম্বর-ডিসেম্বর, নভেম্বর ডিসেম্বর"
3352,Habiganj,rec_21_audio_9.wav,"<> শুনো, নভেম্বর-ডিসেম্বর দেলাই, মেডামের <> উটবো টিকোই।",,"<> শুনো, নভেম্বর-ডিসেম্বর দেলাই, মেডামের <> উটবো টিকোই।"
3353,Habiganj,rec_21_audio_9.wav,<> এই যে হাই ইস্কুলে আমি ফড়তাম।,,<> এই যে হাই ইস্কুলে আমি ফড়তাম।
3354,Habiganj,rec_21_audio_11.wav,"<> না, না <>",,"<> না, না <>"
3355,Habiganj,rec_21_audio_12.wav,<> খইতারতাম না।,,<> খইতারতাম না।
3356,Habiganj,rec_21_audio_12.wav,<> এরা ক্লাস খরবো কেমনে?,,<> এরা ক্লাস খরবো কেমনে?
3357,Habiganj,rec_21_audio_12.wav,এরার তো খম।,,এরার তো খম।
3358,Habiganj,rec_21_audio_12.wav,আমরার মতোই তো ছয়জন।,,আমরার মতোই তো ছয়জন।
3359,Habiganj,rec_21_audio_18.wav,"আর জনরে মূলত এই স্কুলে যে ফড়তো <> রবি দাশ, ওই আরও আগে ভর্তি হইছলো।",,"আর জনরে মূলত এই স্কুলে যে ফড়তো <> রবি দাশ, ওই আরও আগে ভর্তি হইছলো।"
3360,Habiganj,rec_21_audio_18.wav,সেও বড়ো হইয়া গেছে।,,সেও বড়ো হইয়া গেছে।
3361,Habiganj,rec_21_audio_18.wav,ওঙ্কা কিতা খরে?,,ওঙ্কা কিতা খরে?
3362,Habiganj,rec_21_audio_18.wav,"ওঙ্কা বাসাতোই তাখে, বাড়িতোই তাখে।",,"ওঙ্কা বাসাতোই তাখে, বাড়িতোই তাখে।"
3363,Habiganj,rec_21_audio_19.wav,"<> জ্বি স্যার, আজকা চারদিন।",,"<> জ্বি স্যার, আজকা চারদিন।"
3364,Habiganj,rec_21_audio_19.wav,"<> আমি তাইনরে একদিন ফাইছি তো, আমি আবার জিগাইছি কিতা গো আফনের সমস্যা কিতা?",,"<> আমি তাইনরে একদিন ফাইছি তো, আমি আবার জিগাইছি কিতা গো আফনের সমস্যা কিতা?"
3365,Habiganj,rec_21_audio_19.wav,খয় আমি অসুস্থ।,,খয় আমি অসুস্থ।
3366,Habiganj,rec_21_audio_19.wav,"<> তাইনের ছেলে দইরা, দইরা লইয়া যাইতাছে, তাইনের ফাও সমস্যা।",,"<> তাইনের ছেলে দইরা, দইরা লইয়া যাইতাছে, তাইনের ফাও সমস্যা।"
3367,Habiganj,rec_21_audio_19.wav,আমি আবার লিফিরে জিগাইছি খই তোমার আম্মার কিতা অসুখনিতা?,,আমি আবার লিফিরে জিগাইছি খই তোমার আম্মার কিতা অসুখনিতা?
3368,Habiganj,rec_21_audio_19.wav,"খয়, আমার মা অসুস্থই।",,"খয়, আমার মা অসুস্থই।"
3369,Habiganj,rec_21_audio_10.wav,<>,,<>
3370,Habiganj,rec_21_audio_13.wav,লিফি কি বর্তি ওইছে?,,লিফি কি বর্তি ওইছে?
3371,Habiganj,rec_21_audio_13.wav,না আবার বর্তি ওইতে ওইবো?,,না আবার বর্তি ওইতে ওইবো?
3372,Habiganj,rec_21_audio_13.wav,"না, না, আর বর্তি ওয়া লাগবে না।",,"না, না, আর বর্তি ওয়া লাগবে না।"
3373,Habiganj,rec_21_audio_13.wav,"লিফির নাম তো তার মা মারা গেছে, এখন তো তার সব দায়িত্ব শেষ।",,"লিফির নাম তো তার মা মারা গেছে, এখন তো তার সব দায়িত্ব শেষ।"
3374,Habiganj,rec_21_audio_13.wav,লিফির মা মারা গেছে?,,লিফির মা মারা গেছে?
3375,Habiganj,rec_21_audio_13.wav,ওমা!,,ওমা!
3376,Habiganj,rec_21_audio_13.wav,আজকে চার দিন।,,আজকে চার দিন।
3377,Habiganj,rec_21_audio_13.wav,ইন্না-লিল্লা!,,ইন্না-লিল্লা!
3378,Habiganj,rec_21_audio_13.wav,"<> সব দায়িত্ব আমরার উফ্রে <> না, মহিলা তো আইতো মাইজে, মাইজে।",,"<> সব দায়িত্ব আমরার উফ্রে <> না, মহিলা তো আইতো মাইজে, মাইজে।"
3379,Habiganj,rec_21_audio_13.wav,আমিওত্তো ইখানে ছিলাম না।,,আমিওত্তো ইখানে ছিলাম না।
3380,Habiganj,rec_21_audio_13.wav,"উনার অসুস্থর খবর শুইন্না, মরার খবর শুইন্না আমি আইছি।",,"উনার অসুস্থর খবর শুইন্না, মরার খবর শুইন্না আমি আইছি।"
3381,Habiganj,rec_21_audio_13.wav,কিতা লাগে আফনের?,,কিতা লাগে আফনের?
3382,Habiganj,rec_21_audio_13.wav,"চাচি, আমার চাচি।",,"চাচি, আমার চাচি।"
3383,Habiganj,rec_21_audio_14.wav,<> সমস্যা কিতা আছিন?,,<> সমস্যা কিতা আছিন?
3384,Habiganj,rec_21_audio_14.wav,সমস্যা ওইযে খেতের মদ্যে মাছ দরতে গেছিলো না?,,সমস্যা ওইযে খেতের মদ্যে মাছ দরতে গেছিলো না?
3385,Habiganj,rec_21_audio_14.wav,তো পায়ের মদ্যে কী জানি একটা লাগছিলো <> তো ই ফায়ের সমস্যাত্তিকা অনেক ডাক্তার-কবিরাজ দেখানি হইছে ফরেদা,,তো পায়ের মদ্যে কী জানি একটা লাগছিলো <> তো ই ফায়ের সমস্যাত্তিকা অনেক ডাক্তার-কবিরাজ দেখানি হইছে ফরেদা
3386,Habiganj,rec_21_audio_15.wav,"মারা গেছে, বৃহস্পতিবার <> তাইনে বাতিজির বাড়িতে গেছিলো, বাতিজির বাড়িতে গিয়া মারা গেছে।",,"মারা গেছে, বৃহস্পতিবার <> তাইনে বাতিজির বাড়িতে গেছিলো, বাতিজির বাড়িতে গিয়া মারা গেছে।"
3387,Habiganj,rec_21_audio_15.wav,বা-বোইন খজন লিফি এরা?,,বা-বোইন খজন লিফি এরা?
3388,Habiganj,rec_21_audio_15.wav,লিফি এরা তিন বইন এক ভাই।,,লিফি এরা তিন বইন এক ভাই।
3389,Habiganj,rec_21_audio_15.wav,তার মা তো মারা গেছে।,,তার মা তো মারা গেছে।
3390,Habiganj,rec_21_audio_15.wav,"<> আব্বু-আম্মু ইখানো আছিলো না, এখন ইখানো আসছে সবাই তো বাড়ির সবাই মিল্লা আরকি মানে দায়িত্ব দিছে আমরার উফ্রে।",,"<> আব্বু-আম্মু ইখানো আছিলো না, এখন ইখানো আসছে সবাই তো বাড়ির সবাই মিল্লা আরকি মানে দায়িত্ব দিছে আমরার উফ্রে।"
3391,Habiganj,rec_21_audio_16.wav,"যে তারা দেকশন করা, কি করা <> বাবা নাই?",,"যে তারা দেকশন করা, কি করা <> বাবা নাই?"
3392,Habiganj,rec_21_audio_16.wav,বাই-বোন কতো বড়ো?,,বাই-বোন কতো বড়ো?
3393,Habiganj,rec_21_audio_16.wav,বাবা নাই?,,বাবা নাই?
3394,Habiganj,rec_21_audio_16.wav,মামা আছে৷ তাকতে দিব।,,মামা আছে৷ তাকতে দিব।
3395,Habiganj,rec_21_audio_16.wav,মামা তো আর বাড়িতে থাহে না।,,মামা তো আর বাড়িতে থাহে না।
3396,Habiganj,rec_21_audio_16.wav,বাড়িতে তো <> বর্তমানে আমরা থাকি।,,বাড়িতে তো <> বর্তমানে আমরা থাকি।
3397,Habiganj,rec_21_audio_16.wav,লিফির মা আফনের কী লাগে?,,লিফির মা আফনের কী লাগে?
3398,Habiganj,rec_21_audio_16.wav,"আমার চাচি, ছুডু চাচি।",,"আমার চাচি, ছুডু চাচি।"
3399,Habiganj,rec_21_audio_16.wav,তে লিফির বাবা আফনের কী?,,তে লিফির বাবা আফনের কী?
3400,Habiganj,rec_21_audio_16.wav,"চাচা, চাচা লাগে।",,"চাচা, চাচা লাগে।"
3401,Habiganj,rec_21_audio_16.wav,"মামা, মামা খইন কিতা?",,"মামা, মামা খইন কিতা?"
3402,Habiganj,rec_21_audio_16.wav,মামা বলছি না তো।,,মামা বলছি না তো।
3403,Habiganj,rec_21_audio_16.wav,"ওই যে, তার মামার কতা বলছি।",,"ওই যে, তার মামার কতা বলছি।"
3404,Habiganj,rec_21_audio_16.wav,তার মামা তো অনেক দূর।,,তার মামা তো অনেক দূর।
3405,Habiganj,rec_21_audio_17.wav,"<> সবাই মিল্লা আমরা মার উফরে বাই-বোইনে <> তারারে দেখশোন খরা, <> বাই-বোইন খরলেই সবার ছুট নাকিতা?",,"<> সবাই মিল্লা আমরা মার উফরে বাই-বোইনে <> তারারে দেখশোন খরা, <> বাই-বোইন খরলেই সবার ছুট নাকিতা?"
3406,Habiganj,rec_21_audio_17.wav,"হ্যাঁ ছোট, বিতির এক বাই আর তিন বোন।",,"হ্যাঁ ছোট, বিতির এক বাই আর তিন বোন।"
3407,Habiganj,rec_21_audio_17.wav,বাই খতো বড়?,,বাই খতো বড়?
3408,Habiganj,rec_21_audio_17.wav,বাইটা আমারতে উছা-লাম্বা বাট বয়সে আমারতে ছোট।,,বাইটা আমারতে উছা-লাম্বা বাট বয়সে আমারতে ছোট।
3409,Habiganj,rec_21_audio_20.wav,"<> বালা আছে, হুম বালা আছে, ফড়েও, ফড়া-লেখাও খরে।",,"<> বালা আছে, হুম বালা আছে, ফড়েও, ফড়া-লেখাও খরে।"
3410,Habiganj,rec_21_audio_20.wav,খাতার লেখা কিন্তু অক্কর কিন্তু অনেক সুন্দর।,,খাতার লেখা কিন্তু অক্কর কিন্তু অনেক সুন্দর।
3411,Habiganj,rec_21_audio_20.wav,<> হাতের লেখা কিন্তু অনেক সুন্দর।,,<> হাতের লেখা কিন্তু অনেক সুন্দর।
3412,Habiganj,rec_21_audio_20.wav,"হ্যাঁ, লিফির হাতের লেখা সুন্দর।",,"হ্যাঁ, লিফির হাতের লেখা সুন্দর।"
3413,Habiganj,rec_21_audio_20.wav,<> অনেক দুষ্ট কিন্তু লিফি বালা আছে।,,<> অনেক দুষ্ট কিন্তু লিফি বালা আছে।
3414,Habiganj,rec_21_audio_21.wav,না তারাও না বাচ্চারা বাড়িতে ফরে না কিছু না।,,না তারাও না বাচ্চারা বাড়িতে ফরে না কিছু না।
3415,Habiganj,rec_21_audio_21.wav,<> আইচ্ছা জন্মতারিখ ইডা দিয়া দিবাইন।,,<> আইচ্ছা জন্মতারিখ ইডা দিয়া দিবাইন।
3416,Habiganj,rec_21_audio_21.wav,আর মেডাম ওই যে <> আফনে খইবাইন যে মানে ইডাই তার জন্মতারিখ।,,আর মেডাম ওই যে <> আফনে খইবাইন যে মানে ইডাই তার জন্মতারিখ।
3417,Habiganj,rec_21_audio_22.wav,আমরারে যে দিছে ইডা <>,,আমরারে যে দিছে ইডা <>
3418,Habiganj,rec_21_audio_23.wav,<> না ইলা বইয়া খাইছে,,<> না ইলা বইয়া খাইছে
3419,Habiganj,rec_21_audio_24.wav,<> বালা আছোইননি?,,<> বালা আছোইননি?
3420,Habiganj,rec_21_audio_24.wav,বালোই।,,বালোই।
3421,Habiganj,rec_21_audio_24.wav,<> এহন তোমরা আইলায় দে <>,,<> এহন তোমরা আইলায় দে <>
3422,Habiganj,rec_21_audio_25.wav,যাওন লাগতো না <> তে কিতোইছে?,,যাওন লাগতো না <> তে কিতোইছে?
3423,Habiganj,rec_21_audio_25.wav,আমরা জ্বালাইমুই।,,আমরা জ্বালাইমুই।
3424,Habiganj,rec_21_audio_25.wav,"জ্বালাইলাও <> যতোদিন আছি, আছি <> মানুষের দারোই মানুষ যায়, আমি ইতা বুঝি।",,"জ্বালাইলাও <> যতোদিন আছি, আছি <> মানুষের দারোই মানুষ যায়, আমি ইতা বুঝি।"
3425,Habiganj,rec_21_audio_25.wav,"<> না, সবার দারো কুনু যায় না।",,"<> না, সবার দারো কুনু যায় না।"
3426,Habiganj,rec_21_audio_25.wav,<> আমার দারোই আয়।,,<> আমার দারোই আয়।
3427,Habiganj,rec_21_audio_25.wav,মনের মতো ওইলেনা?,,মনের মতো ওইলেনা?
3428,Habiganj,rec_21_audio_25.wav,"<> আফনে ইরখম দেইক্কোই, এরারে ফান-ছান খাইয়াই দিমু।",,"<> আফনে ইরখম দেইক্কোই, এরারে ফান-ছান খাইয়াই দিমু।"
3429,Habiganj,rec_21_audio_25.wav,<> আফনে মানুষের মনের মতো দেইক্কাই মানুষ যায়।,,<> আফনে মানুষের মনের মতো দেইক্কাই মানুষ যায়।
3430,Habiganj,rec_21_audio_25.wav,সবখানো যায় না মানুষ <>,,সবখানো যায় না মানুষ <>
3431,Habiganj,rec_21_audio_26.wav,"<> ইটোই, আসলে সবখানে সব যায়ও না, ইটা <> আমরারও বালা লাগে না, আর সব মানুষ সবার সাতে মিশতা ফারে না <> তাইন মিশুক দেইক্কা তাইনের সাতে <> আঞ্চলিকতাটাওই বড় জিনিস।",,"<> ইটোই, আসলে সবখানে সব যায়ও না, ইটা <> আমরারও বালা লাগে না, আর সব মানুষ সবার সাতে মিশতা ফারে না <> তাইন মিশুক দেইক্কা তাইনের সাতে <> আঞ্চলিকতাটাওই বড় জিনিস।"
3432,Habiganj,rec_21_audio_26.wav,"<> ও আইচ্ছা, এর লাগিওত্তোই খই, খামের টাইমে আফনে নাই খেরে!",,"<> ও আইচ্ছা, এর লাগিওত্তোই খই, খামের টাইমে আফনে নাই খেরে!"
3433,Habiganj,rec_21_audio_27.wav,"<> এর লাগিওত্তোই খইগো, খামের টাইমে কেরে আফনে বাফের বাড়িত্ গেছোইন?",,"<> এর লাগিওত্তোই খইগো, খামের টাইমে কেরে আফনে বাফের বাড়িত্ গেছোইন?"
3434,Habiganj,rec_21_audio_27.wav,আমি দি খইতা ফারি না।,,আমি দি খইতা ফারি না।
3435,Habiganj,rec_21_audio_27.wav,<> আমি আবার মাতছি <> গুসা খইরা গেছে।,,<> আমি আবার মাতছি <> গুসা খইরা গেছে।
3436,Habiganj,rec_21_audio_27.wav,আবার রিমাইন্ডার কেমনে <> আমরার তো কুছ্তা নাই আর।,,আবার রিমাইন্ডার কেমনে <> আমরার তো কুছ্তা নাই আর।
3437,Habiganj,rec_21_audio_28.wav,<> অখন আর খাইতাম খই শেষ।,,<> অখন আর খাইতাম খই শেষ।
3438,Habiganj,rec_21_audio_28.wav,কিচ্ছু আছে নাতা ইডার বিতরে?,,কিচ্ছু আছে নাতা ইডার বিতরে?
3439,Habiganj,rec_21_audio_28.wav,"খাইতে, খাইতে ফেব্রুয়ারিত।",,"খাইতে, খাইতে ফেব্রুয়ারিত।"
3440,Habiganj,rec_21_audio_29.wav,"<> না, নাই কুছ্তা।",,"<> না, নাই কুছ্তা।"
3441,Habiganj,rec_21_audio_29.wav,<> আমরা তো ইখানো খাইতাম না <> খাইতাম না।,,<> আমরা তো ইখানো খাইতাম না <> খাইতাম না।
3442,Habiganj,rec_21_audio_30.wav,<> দেওন লাগতো না।,,<> দেওন লাগতো না।
3443,Habiganj,rec_21_audio_30.wav,"হু ইটোই, আফনে ইখানো তাখলে আমরার লাবোই মাঝে-মধ্যে <>",,"হু ইটোই, আফনে ইখানো তাখলে আমরার লাবোই মাঝে-মধ্যে <>"
3444,Habiganj,rec_21_audio_31.wav,<> খাইমুনে।,,<> খাইমুনে।
3445,Habiganj,rec_21_audio_31.wav,"<> আমারে খইও, আমি তাখলে দিমুনে।",,"<> আমারে খইও, আমি তাখলে দিমুনে।"
3446,Habiganj,rec_21_audio_31.wav,আইচ্ছা।,,আইচ্ছা।
3447,Habiganj,rec_21_audio_31.wav,<> অয় ই মেয়েটা এতো ছোট মা মারা গেছে৷ <>,,<> অয় ই মেয়েটা এতো ছোট মা মারা গেছে৷ <>
3448,Habiganj,rec_21_audio_32.wav,মেয়েটা বালা আছে।,,মেয়েটা বালা আছে।
3449,Habiganj,rec_21_audio_32.wav,"<> এই বিনয় আর কিতার মতো না, রুপলালের মতো না।",,"<> এই বিনয় আর কিতার মতো না, রুপলালের মতো না।"
3450,Habiganj,rec_21_audio_32.wav,অইও ইতান তো শয়তান।,,অইও ইতান তো শয়তান।
3451,Habiganj,rec_21_audio_32.wav,<> মারাত্মক শয়তান তো।,,<> মারাত্মক শয়তান তো।
3452,Habiganj,rec_21_audio_32.wav,<>,,<>
3453,Habiganj,rec_21_audio_33.wav, <> এরার নামে বিছার আইতো না এমন একটা দিন নাই।,, <> এরার নামে বিছার আইতো না এমন একটা দিন নাই।
3454,Habiganj,rec_21_audio_33.wav,"তয় ইডা অনেক একটা বালা ডিসিশন ওইছে, একটা আয় সখালে একটা আয় বিকালে।",,"তয় ইডা অনেক একটা বালা ডিসিশন ওইছে, একটা আয় সখালে একটা আয় বিকালে।"
3455,Habiganj,rec_21_audio_33.wav,<> দুইডা দুই ক্লাসো যে ওই যে শান্ত যে ইডা যে ওয়ানো উটছে।,,<> দুইডা দুই ক্লাসো যে ওই যে শান্ত যে ইডা যে ওয়ানো উটছে।
3456,Habiganj,rec_21_audio_34.wav,"ওয়ানো তাকতো, ইডার মায়, ইডায় শিশুত তাকতে ওয়ানের ফোলাইনতেরে আইয়া মারতো।",,"ওয়ানো তাকতো, ইডার মায়, ইডায় শিশুত তাকতে ওয়ানের ফোলাইনতেরে আইয়া মারতো।"
3457,Habiganj,rec_21_audio_34.wav,<> ইয়াল্লাগো!,,<> ইয়াল্লাগো!
3458,Habiganj,rec_21_audio_34.wav,সোনা <> বেরাছেরা লাগবো <> আমি লেখতাম খালি।,,সোনা <> বেরাছেরা লাগবো <> আমি লেখতাম খালি।
3459,Habiganj,rec_21_audio_35.wav,যেডা দেইন ইতাই ফড়াইমুনে।,,যেডা দেইন ইতাই ফড়াইমুনে।
3460,Habiganj,rec_21_audio_35.wav,"ফড়ানি লাগবো, <> সাব্জেক্টওয়ারি ফড়াইতাম।",,"ফড়ানি লাগবো, <> সাব্জেক্টওয়ারি ফড়াইতাম।"
3461,Habiganj,rec_21_audio_35.wav,<> লেইখ্যালাইতারমু <>,,<> লেইখ্যালাইতারমু <>
3462,Habiganj,rec_21_audio_36.wav,"লেইক্কা রাইক্কা দেইন, বেটায় খুশি ওইবোনে।",,"লেইক্কা রাইক্কা দেইন, বেটায় খুশি ওইবোনে।"
3463,Habiganj,rec_21_audio_36.wav,"এরফর যদি আবার লেখোন লাগে, আক্টা আবার লেখমুনে দরকার ফরে।",,"এরফর যদি আবার লেখোন লাগে, আক্টা আবার লেখমুনে দরকার ফরে।"
3464,Habiganj,rec_21_audio_36.wav,"তো, তো সারের খতাটা ওয় রইলো।",,"তো, তো সারের খতাটা ওয় রইলো।"
3465,Habiganj,rec_21_audio_36.wav,সারে খুশি ওইবো।,,সারে খুশি ওইবো।
3466,Habiganj,rec_21_audio_36.wav,<> সারে খইছোইন নাতা?,,<> সারে খইছোইন নাতা?
3467,Habiganj,rec_21_audio_36.wav,"<> অফিসো, সার আমারে খইছোইন, আফনে দিছোইন।",,"<> অফিসো, সার আমারে খইছোইন, আফনে দিছোইন।"
3468,Habiganj,rec_21_audio_36.wav,"আমি ফুন দেই, বেটারে ফাই না।",,"আমি ফুন দেই, বেটারে ফাই না।"
3469,Habiganj,rec_21_audio_36.wav,"আবার বেটায় ফুন দেয়, আমারে ফায় না।",,"আবার বেটায় ফুন দেয়, আমারে ফায় না।"
3470,Habiganj,rec_21_audio_36.wav,"ফরে দা কেমনে যে, আব্বায়ও বায়িত ফুন দিলে।",,"ফরে দা কেমনে যে, আব্বায়ও বায়িত ফুন দিলে।"
3471,Habiganj,rec_21_audio_36.wav,<> আব্বারে ফুন দিছি না।,,<> আব্বারে ফুন দিছি না।
3472,Habiganj,rec_21_audio_36.wav,আল্লারে আল্লা!,,আল্লারে আল্লা!
3473,Habiganj,rec_21_audio_36.wav,আব্বার সাতে ইতা ওয় না।,,আব্বার সাতে ইতা ওয় না।
3474,Habiganj,rec_21_audio_37.wav,<> খাজো সার।,,<> খাজো সার।
3475,Habiganj,rec_21_audio_37.wav,"আর ই, ই অফিসো মনোয় খাজো আবার।",,"আর ই, ই অফিসো মনোয় খাজো আবার।"
3476,Habiganj,rec_21_audio_37.wav,"<> আমি খইমুনে সার গিয়া, ফুন দিবার লাইগ্গা।",,"<> আমি খইমুনে সার গিয়া, ফুন দিবার লাইগ্গা।"
3477,Habiganj,rec_21_audio_37.wav,এরা যাইতোগানি সার?,,এরা যাইতোগানি সার?
3478,Habiganj,rec_21_audio_37.wav,না থাকতো?,,না থাকতো?
3479,Habiganj,rec_21_audio_37.wav,কারা?,,কারা?
3480,Habiganj,rec_21_audio_37.wav,<> ছাত্ররা।,,<> ছাত্ররা।
3481,Habiganj,rec_21_audio_37.wav,থাউকদেন।,,থাউকদেন।
3482,Habiganj,rec_21_audio_38.wav,আমরা কিতা খরতাম?,,আমরা কিতা খরতাম?
3483,Habiganj,rec_21_audio_38.wav,যাইগা।,,যাইগা।
3484,Habiganj,rec_21_audio_38.wav,<> ও আল্লা!,,<> ও আল্লা!
3485,Habiganj,rec_21_audio_38.wav,লিফির মার খতা শুইন্না <> খষ্ট লাগতাছেগো।,,লিফির মার খতা শুইন্না <> খষ্ট লাগতাছেগো।
3486,Habiganj,rec_21_audio_38.wav,<>,,<>
3487,Habiganj,rec_21_audio_39.wav,<> বাবা!,,<> বাবা!
3488,Habiganj,rec_21_audio_39.wav,এরা ইটা কিতা খরতাছে?,,এরা ইটা কিতা খরতাছে?
3489,Habiganj,rec_21_audio_39.wav,<> সৌমেন দাদা ওইলো গিয়া <>,,<> সৌমেন দাদা ওইলো গিয়া <>
3490,Habiganj,rec_21_audio_40.wav,<> কিতা খরে?,,<> কিতা খরে?
3491,Habiganj,rec_21_audio_40.wav,<> ফলাফল ঘুষণা ও <> মাই ইতা কিতা?,,<> ফলাফল ঘুষণা ও <> মাই ইতা কিতা?
3492,Habiganj,rec_21_audio_40.wav,ফলাফল দেলাইছেনি?,,ফলাফল দেলাইছেনি?
3493,Habiganj,rec_21_audio_40.wav,"<> ফলাফল দিয়া আবার <> খরি লাইছে৷ <> তাইনে কিতা রেজিস্টারের ছবি লেইক্কা, তুইল্লা দিছে, রেজিস্টার খাতার।",,"<> ফলাফল দিয়া আবার <> খরি লাইছে৷ <> তাইনে কিতা রেজিস্টারের ছবি লেইক্কা, তুইল্লা দিছে, রেজিস্টার খাতার।"
3494,Habiganj,rec_21_audio_40.wav,এর লাগিওই ফড়তা ফারছি <>,,এর লাগিওই ফড়তা ফারছি <>
3495,Habiganj,rec_21_audio_41.wav,<> লেইখ্যালাইলে তো ইডা দেলানি যাইলোনে।,,<> লেইখ্যালাইলে তো ইডা দেলানি যাইলোনে।
3496,Habiganj,rec_21_audio_41.wav,ইডা লেইখ্যালাইলে <> দেলাইলেই একটা বালা আছিন না?,,ইডা লেইখ্যালাইলে <> দেলাইলেই একটা বালা আছিন না?
3497,Habiganj,rec_21_audio_41.wav,শেষ ওই গেলুগানে <>,,শেষ ওই গেলুগানে <>
3498,Habiganj,rec_21_audio_42.wav,"<> খালকে বইলে, খালকে কুনু, ফলাফল দেওন যাইবোনি কুনু?",,"<> খালকে বইলে, খালকে কুনু, ফলাফল দেওন যাইবোনি কুনু?"
3499,Habiganj,rec_21_audio_42.wav,<> খালকে মেডাম আইতো না যে।,,<> খালকে মেডাম আইতো না যে।
3500,Habiganj,rec_21_audio_42.wav,<> আমিও যদি না থাকি <> আওন লাগবো।,,<> আমিও যদি না থাকি <> আওন লাগবো।
