words,ipa
বাঁদঅর,bãd̪ɔr
হৈলেঅ,ho͡i̯le͡o̯
বাঁয়,bãʲ
মৈষে,mo͡i̯ʃe
ন-ফাডে,nɔ-pʰade
বিপদত,bipɔd̪ɔt̪o
পইরল্যে,po͡i̯rolle
বন্দা,bond̪a
হাজার,haɟar
শিন্নি,ʃinni
বিপদেত্যুন,bipod̪et̪t̪un
কিচ্ছু,kiccʰu
বাইন্‌নার,ba͡i̯nnar
ধন্যা,d̪ʱonna
বেচন,bemon
ব্যাংয়র,bæŋʲor
কীঅর,ki͡ɔ̯r
সদ্দি,ʃɔd̪d̪i
গম্মি,gommi
মরক,mɔrok
চালা,cala
ফাডক,pʰadok
বাত্তির,bat̪t̪ir
বাপকা,bapka
বেটা,beta
সিপাইকা,ʃipa͡i̯ka
বুদ্ধিতে,bud̪d̪ʱit̪e
ঘটে,gʱɔte
কেঅয়র,ke͡ɔ̯ʲor
হঙ্গে,hoŋge
বাঘঅর,bagʱɔr
বারঅ,baro
বছঅর,bɔcʰɔr
বড়অর,bɔɽɔr
ন-লড়ে,nɔ-lɽe
গজর,gɔɟor
ন-পড়ে,n-pɔɽe
বককর,bɔkkor
চককর,cɔkkor
ন-গইরযঅ,nɔ-go͡i̯rɟo͡o̯
বাঅরদি,ba͡ɔ̯rod̪i
লতি,lot̪i
আঁডায়,ãdaʲ
বুইজ্জা,bu͡i̯ɟɟa
দাদারে,d̪ad̪are
চোদাইন্না,cod̪a͡i̯nna
শিখরদ্দে,ʃikʰorod̪d̪e
হাইকোর্ট,ha͡i̯kort
দেখদ্দে,d̪ekʰɔd̪d̪e
মইধ্যে,mo͡i̯d̪d̪ʱe
চিলর,cilɔr
বাআ,ba͡a̯
বাইট্যা,ba͡i̯tt̪a
ন-দের,nɔ-d̪er
হাতি,hat̪i
ন-গরে,nɔ-gore
দেইকখুছ,d̪e͡i̯kkʰucʰo
ভেঁয়ডি,bʱẽʲdi
দেখস,d̪ækʰʃ
পোঁদৎ,põd̪t̪
কেশ,keʃ
পুতঅর,put̪ɔro
চাবা,caba
বাড়া,baɽa
ভাইঅর,bʱa͡i̯͡ɔ̯r
কোলত,kolot̪o
চাইলাম,ca͡i̯lam
ভাঁয়া,bʱãʲa
ডেরা,dera
বাতাসঅর,bat̪aʃɔr
অজম,ɔɟɔm
বুইরগ্যা,bu͡i̯rɔgga
কুইরগ্যাততুন,ku͡i̯roggat̪ɔt̪un
গইযযাই,go͡i̯ɟɟa͡i̯
গইরগাই,go͡i̯rga͡i̯
দইরগাত,d̪o͡i̯rgat̪
পইরগে,po͡i̯rge
বুইজ্যা,bu͡i̯ɟɟa
কুইজ্যাততুন,ku͡i̯ɟɟat̪ɔt̪un
দইযযাত,d̪o͡i̯ɟɟat̪
বুরা,bura
চোবা,coba
বেঁচে,bẽce
সেয়ান,ʃeʲan
বেল,bel
ফাগিলে,pʰagile
হাওয়োর,ha͡o̯ʲor
খামার,kʰamar
বিদ্দেনাশ,bid̪d̪enaʃ
হাশানি,haʃani
ন-শিখেইছ,no-ʃikʰe͡i̯cʰo
চুদঅন,cud̪ɔn
বন্ধক,bond̪ʱok
রাখি,rakʰi
হাইবু,ha͡i̯bu
খানা,kʰana
ট্যাং,tæŋ
গাতত,gat̪ɔt̪o
ভাইএ,bʱa͡i̯͡e̯
চাঁচে,cãce
ওঁচা,õca
ভইনে,bʱo͡i̯ne
মোচা,moca
ভাইপুতঅর,bʱa͡i̯put̪ɔro
মোলা,mola
ভাবির,bʱabir
ভাইস্য,bʱa͡i̯ʃʃo
পান,pan
কিনতঅ,kint̪o͡o̯
কুতুবদিয়া,kut̪ubd̪iʲa
হাউয়ার,ha͡u̯ʲar
অভাব,ɔbʱab
ভেউরার,bʱe͡u̯rar
বাআত,ba͡a̯t̪
ঢেইং,dʱe͡i̯ŋ
ন-মারিছ,nɔ-maricʰo
ভাদ,bʱad̪
মাইস্যা,ma͡i̯sʃa
নানকা,nanka
ভাইস্যে,bʱa͡i̯sʃe
ভাইযযা,bʱa͡i̯ɟɟa
অভাইযযা,ɔbʱa͡i̯ɟɟa
বাইরগ্যা,ba͡i̯rɔgga
ভাগ্যিত্যার,bʱaggit̪t̪ar
ফাহাড়র,pʰahaɟʱɔr
উয়াদ্দি,uʷad̪d̪i
অভাগ্যিত্যার,ɔbʱaggit̪t̪ar
দরিয়াত,d̪oriʲat̪
ভায়,bʱaʲ
উয়াইস্যার,uʲa͡i̯ʃʃar
পরবাইস্যার,pɔrba͡i̯sʃar
ভিজাইলে,bʱiɟa͡i̯le
কেথা,ket̪ʰa
ভুখারে,bʱukʰare
দিও,d̪i͡o̯
তিরাশিরে,t̪iraʃire
লেনডারে,lendare
হঅর,hɔ͡ɔ̯r
আখেরের,akʰerer
নিশানি,niʃani
ভালার,bʱalar
খারাপঅর,kʰarapɔr
নহয়,nɔhoʲ
বইও,bo͡i̯͡o̯
অমাইনষর,ɔma͡i̯nʃɔr
ফরিঅ,pʰori͡o̯
পড়া,pɔɽa
গেইলযে,ge͡i̯lne
আলায়অ,alaʲpɔ
আলার,alar
কেয়ই,keʲi
ন-গরে।ভরাত,nɔ-gore।bʱɔrat̪
ভরঅন,bʱɔron
ভাইগঅ,bʱa͡i̯go
হোয়ালত,hoʷalɔt̪o
ঠেলে,tʰele
ছাতি,cʰat̪i
হুদাঅ,hud̪a͡ɔ̯
রচে,rɔce
ভেউরায়,bʱe͡u̯raʲ
হঅরাইলে,hɔ͡ɔ̯ra͡i̯le
বুড়াঅ,buɽa͡o̯
বেহার,behar
ভেরা,bʱera
বানাই,bana͡i̯
রাহন,rahon
ডাইঅর,da͡i̯͡ɔ̯r
কুঁচ্চি,kũcci
ধরন,d̪ʱɔron
ভাইরগা,bʱa͡i̯rga
দঅন্,d̪ɔ͡o̯n
খাবাইলঅ,kʰaba͡i̯lo
ঢেউয়া,dʱe͡u̯ʲa
খালর,kʰalor
আল্লায়,allaʲ
বানাইয়ে,bana͡i̯ʲe
পাক্কা,pakka
রাঁধনী,rãd̪ʱoni
মানঅলার,mano͡ɔ̯lar
ছইগাছ,cʰo͡i̯gacʰ
তলাৎ,t̪ɔlat̪
গেলেও,gele͡o̯
মিডের,mider
পিড়েয়,piɽeʲo
মুইচ,mu͡i̯c
মেজ্জাইন্যা,meɟɟa͡i̯nna
চু,cu
মহাজনর,mɔhaɟɔnor
কুঁজ্জা,kũɟɟa
পোয়াততুন,poʲat̪t̪un
হাইললার,ha͡i̯llar
হাম্মো,hammo
বউত,bɔ͡u̯t̪o
কাম্মো,kammo
মোশরির,moʃorir
বাআদ্দি,ba͡a̯d̪d̪i
টাইনলে,ta͡i̯nle
খরায়ইব,kʰɔraʲib
হরাইব,hora͡i̯bo
কচু,kocu
কুইটতঅ,ku͡i̯tɔt̪ɔ͡o̯
ঝি-এ,ɟʱi-e
রাইনতঅ,ra͡i̯not̪o͡o̯
আক,ak
ঘাঁইটতঅ,gʱãitɔt̪o͡o̯
গেইয়ে-যে,ge͡i̯ʲe-ɟe
কোর্মা,korma
রাইন্তঅ,ra͡i̯nt̪o͡o̯
বরলে,borle
অরলে,ɔrle
ফেনায়,pʰenaʲ
কানায়,kanaʲ
বাদশা,bad̪ʃa
মাইয়ালার,ma͡i̯ʲalar
বেইস্যা,be͡i̯ʃʃa
মরদ,mɔrod̪
কানত্,kanɔt̪
রানত,ranot̪o
বুকত,bukɔt̪o
এইগিন,e͡i̯gin
অইলদে,ɔ͡i̯ld̪e
শকুন,ʃokun
উরের,urer
হক্কুন,hɔkkun
ন-চিনে,no-cine
মাইন্সে,ma͡i̯nse
কাল,kal
বিপদ,bipɔd̪
সাত-আত,ʃat̪-at̪
পরানত,pɔranot̪o
বাঁচি,bãci
থঅন,æ͡o̯n
মাগা,maga
দুধে,d̪ud̪ʱe
ন-বাঁচে,nɔ-bãce
মুলা,mula
তোলর,t̪olor
বায়ন,baʲon
তোল,t̪ol
মোয়াপর,moʲapɔr
দেওন,d̪æ͡o̯n
দউর,d̪ɔ͡u̯r
মসৈদ,moʃo͡i̯d̪
লঅতিক,lo͡o̯t̪ik
মাইরঅ,ma͡i̯ro͡o̯
রে,re
চুষিলে,cuʃile
দুইন্নাই,d̪u͡i̯nna͡i̯
বশ্,bɔʃ
মাছঅর,macʰɔr
পোঁচন,põcɔn
মাথাতুন,mat̪ʰat̪un
শুরু,ʃuru
পচন,pɔcon
নলই,nɔli
উইনর,u͡i̯nɔr
ডরে,dore
ন-শুই,no-ʃu͡i̯
ফিইরের,pʰi͡i̯rer
মৈষঅর,mo͡i̯ʃɔ͡ɔ̯r
চালি,cali
পেলন,pælon
মাহড়র,mahoɽɔr
ডইল্লে,dille
চুঁই,cũi
প্রমাণ,proman
গাইঅর,ga͡i̯͡ɔ̯r
মতন,mɔt̪on
ডাইন,da͡i̯n
বাঁ-আত,bã-at̪
বইন,bo͡i̯n
মাতুনঅ,mat̪unɔ
বাপর,bapor
ফু,pʰu
রু,ru
পাতত,pat̪t̪o
শোক,ʃok
মুকত্,mukɔt̪
মৈইরলে,mo͡i̯i͡i̯le
তালৈ,t̪alo͡i̯
আকলে,akole
বাকলে,bakle
মেডিতুনঅ,medit̪unɔ
পানিতুনঅ,panit̪unɔ
মক্কা,mɔkka
বৌৎ,bo͡u̯t̪
মাইরলেঅ,ma͡i̯rle͡o̯
ঝাডা,ɟʱada
ন-ছাড়ে,nɔ-cʰaɽe
ঘাড়া,gʱaɽa
ন-ভরে,nɔ-bʱɔre
মুখঅ,mukʰɔ
ঝাঁডা,ɟʱãda
আতঅ,at̪o͡ɔ̯
মাইল্লা,ma͡i̯lla
পিরা,pira
মইষর,mo͡i̯ʃɔr
ব্যাঁয়া,bæ̃ʲa
শিং,ʃiŋ
মাইরতার,ma͡i̯rot̪ar
ওজু,oɟu
মও,mɔ͡o̯
ভাইনা,bʱa͡i̯na
যিঅত,ɟi͡ɔ̯t̪o
হকক্ল,hɔkɔklo
হিঅত,hi͡ɔ̯t̪o
আইয়নে,a͡i̯ʲɔne
যঅনে,ɟɔ͡o̯ne
লেঅনে,le͡ɔ̯ne
ফোছনে,pʰocʰone
ভূত,bʱut̪
মরারে,mɔrare
মোশা,moʃa
মাইত্তে,ma͡i̯t̪t̪e
কামান,kaman
দাগন,d̪agon
মতলবর,mɔt̪olbɔr
মাইলে,ma͡i̯le
বরাবর,bɔrabor
মাইনলে,ma͡i̯nle
মুক,muk
আইয়ন,a͡i̯ʲon
মাগিলে,magile
ঘোড়াত,gʱoɽat̪
মাইগ্‌গম,ma͡i̯ggom
হরাত,hɔrat̪
লইলে,lo͡i̯le
দোতালাতুন,d̪ot̪alat̪un
লইয়ম,lo͡i̯ʲom
অরাত,ɔrat̪
মতে,mɔt̪e
মর্কেলা,mɔrkela
মনে,mone
মনকেলা,monkela
পুয়ায়,puʲaʲ
আঁডনে,ãdone
ঘাডনে,gʱadone
হুয়ায়,huʲaʲ
মুইত্তে,mu͡i̯t̪t̪e
ন-ধৈল্লে,nɔ-d̪ʱo͡i̯lle
দুউরাই,d̪u͡u̯ra͡i̯
ধরিত,d̪ʱorit̪o
পারন,paron
মইষরে,mo͡i̯ʃɔre
ভূঁইয়রে,bʱũiʲre
মক্কার,mɔkkar
হজ,hɔɟ
ন-ফায়,nɔ-pʰaʲ
মানি-এ,mani-e
গুনে,gune
ভুঁই,bʱũi
গুণে,gune
মেইয়োফোয়া,me͡i̯ʲopʰoʷa
কুড়ি,kuɽi
মরিচ,moric
বাইট্টে,ba͡i̯tte
ফুরের,pʰurer
কেনে,kene
নেকর,nekɔr
ধরইন্নের,d̪ʱɔrinner
ভাগ,bʱag
ভুল,bʱul
ধরইন্নেরঅ,d̪ʱɔrinnero
বাফরে,bapʰɔre
কুমিরে,kumire
হাইয়ে,ha͡i̯ʲe
ডরাই,dɔra͡i̯
এ-কুঁরির,æ-kũrir
ফুন্দে,pʰund̪e
উড়নি,uɽoni
লামনি,lamni
যাদ্দে,ɟad̪d̪e
আইয়েদ্দে,a͡i̯ʲed̪d̪e
বেয়া,beʲa
যাত্তে,ɟat̪t̪e
ভাইগ্যার,bʱa͡i̯ggar
শশী,ʃoʃi
বসি,boʃi
বিয়ে,biʲe
আরাইললা,ara͡i̯lɔla
পারাইললার,para͡i̯lɔlar
যেতে,ɟet̪e
দেনঅ,d̪enɔ
নাইত্বার,na͡i̯t̪t̪ar
হেতে,het̪e
নূর,nur
মুড়াৎ,muɽat̪
মুড়া,muɽa
ওঁচল,õcol
যিয়ৎ,ɟiʲot̪
বাঘর,bagʱɔr
ভয়,bʱɔʲ
কালি,kali
হোয়ালৎ,hoʷalɔt̪
ছালি,cʰali
হালি,hali
যেএডে,ɟe͡e̯de
ন-ভিজে,no-bʱiɟe
হোল,hol
এডে,ede
দেরদে,d̪erd̪e
হামজার,hamɟar
পোল,pol
নালে,nale
উৎপত্তি,ut̪pɔt̪t̪i
বিনাশ,binaʃ
বুঝাইত,buɟʱa͡i̯t̪o
হতে,hot̪e
ফোঁচে,pʰõce
হোঁসে,hõʃe
যাতুন,ɟat̪un
দম,d̪ɔm
ন-ঠাইরগ,nɔ-tʰa͡i̯rɔg
কিউর,ki͡u̯r
বেথা,bet̪ʰa
মহাশয়,mɔhaʃɔʲ
ফোন্দে,pʰond̪e
কুরিল,kuril
চলন,cɔlon
সুজন,ʃuɟɔn
নজন,nɔɟon
কুজন,kuɟon
বঅরে,bo͡o̯re
কুঁইরে,kũire
খাইয়ে,kʰa͡i̯ʲe
ঘরপোড়া,gʱɔrpoɽa
সিঁদুরয্যা,ʃĩd̪urɟɟa
দেইলেঅ,d̪e͡i̯le͡o̯
ভরায়,bʱɔraʲ
পাথত,pat̪ʰt̪
হাগে,hage
এ-তিনজন,e-t̪inɟɔn
আফন,apʰon
দেশত,d̪eʃt̪ɔ
দেশঅত,d̪eʃɔt̪
কুয়াঅ,kuʲa͡ɔ̯
সাগর,ʃagor
রসিক,roʃik
টাউট্যাও,ta͡u̯tæ͡o̯
নাগর,nagor
নছিবে,nocʰibe
হোন্দের,hond̪er
তলঅদি,t̪ɔlod̪i
আসিবে,aʃibe
ফোন্দের,pʰond̪er
উইথ,u͡i̯t̪ʰ
বঙ্গ,bɔŋgo
ভাও,bʱa͡o̯
বঅ,bɔʃ
গৈল্লাম,go͡i̯llam
তেঅ,t̪e͡o̯
যাল্লাই,ɟalla͡i̯
তেওঅ,t̪e͡o̯͡ɔ̯
জিব্বার,ɟibbar
নারীর,narir
সোয়ামির,ʃoʷamir
ছমাসের,cʰɔmaʃer
হায়াত,haʲat̪
ছ'দণ্ডে,cʰɔ'd̪ɔnde
ফুরায়,pʰuraʲ
গোসল,gosol
চুলের,culer
সোয়ামি,ʃoʷami
বিদেশত্,bid̪eʃɔt̪
যেতের,ɟet̪er
ইতের,it̪er
ভাতঅ,bʱat̪o
ইতা,it̪a
মেজ্জানতঅ,meɟɟant̪o͡o̯
যিতেরে,ɟit̪ere
বোলে,bole
হেতেরে,het̪ere
ঢোলে,dʱole
ইতেরে,it̪ere
হঅইর,hɔ͡o̯͡i̯r
শঅর,ʃɔ͡ɔ̯r
যেএন,ɟe͡æ̯n
এএন,æ͡æ̯n
চোয়ার,coʲar
যিয়ত,ɟiʲt̪
রাইত,ra͡i̯t̪o
ইয়ত,iʲt̪
হাইত,ha͡i̯t̪o
কাইত,ka͡i̯t̪o
বাঁডি,bãdi
ভাগৎ,bʱagot̪
শ,ʃɔ
যুদা,ɟud̪a
মঅত,mɔ͡o̯͡u̯t̪o
যেডে,ɟede
ঘাঁডপান,gʱãdpan
যাচিলে,ɟacile
শেষে,ʃeʃe
তোয়ায়,t̪oʷaʲ
মারক,marok
রাগ,rag
গইল্লে,gɔ͡i̯lle
আরায়,araʲ
নাইদে,na͡i̯d̪e
কুরিয়েও,kuriʲe͡o̯
রাজারো,raɟaro
আলসিয়া,alʃiʲa
দেহাই,d̪eha͡i̯
ছমাস,cʰɔmaʃ
মাস,maʃ
ভারঅন,bʱarɔn
রাডঅর,radɔr
চাইয়েরে,ca͡i̯ʲere
হাঁইদা,hãid̪a
ফল,pʰɔl
দেইখতে,d̪e͡i̯kʰot̪e
বক্কর,bokkor
বেএডাই,be͡e̯da͡i̯
উডে,ude
রুইলে,ru͡i̯le
ঘাইট,gʱa͡i̯t
ন-রুইলে,no-ru͡i̯le
আশি,aʃi
আইট,a͡i̯t
রোয়াই,roʷa͡i̯
রোঁয়াই,rõʲa͡i̯
ন-পাইলে,nɔ-pa͡i̯le
উইত্তল,u͡i̯t̪t̪ol
কোঁচা,kõca
উইততলের,u͡i̯t̪ɔt̪ɔler
ছাতা-মাতা,cʰat̪a-mat̪a
রোয়াইর,roʷa͡i̯r
রতনে,rɔt̪one
রতন,rɔt̪on
শুয়রে,ʃuʲre
ফোয়াইলে,pʰoʷa͡i̯le
ন-জোরে,nɔ-ɟore
রতর,rɔt̪or
লুরির,lurir
পুআ,pu͡a̯
ভিক্ষা,bʱikkʰa
চার,car
ন-হাইলে,nɔ-ha͡i̯le
ন-পাগে,nɔ-page
লাভে,labʱe
লোআ,lo͡a̯
অলাভে,ɔlabʱe
ফোলাঅ,pʰola͡ɔ̯
ন-বয়,nɔ-boʲ
তুলঅ,t̪ulɔ
লালকুত্তা,lalkut̪t̪a
লুতা,lut̪a
লাশ,laʃ
খুনত,kʰunɔt̪o
দাহিল,d̪ahil
লেডার,ledar
বেয়াগর,beʲagor
ভাবী,bʱabi
লারি,lari
উনাই,una͡i̯
পরের,pɔrer
লাডঅর,ladɔr
ফোয়াহালাইয়া,pʰoʷahala͡i̯ʲa
ফিডা,pʰida
লাংচোরা,laŋcora
করবৈত্যা,korbo͡i̯t̪t̪a
লাজঅর,laɟɔr
পাআন,pa͡a̯n
লারিচারি,laricari
তেরঅ,t̪erɔ
লেয়াপড়া,leʲapɔɽa
চাঁইচ্ছে,cãiccʰe
ঢেঁইর,dʱẽir
লেবুরে,lebure
চিবিলে,cibile
নেঅলে,ne͡o̯le
লাগি,lagi
মাগি,magi
ন-হায়,nɔ-haʲ
দেএই,d̪e͡e̯͡i̯
ফাল,pʰal
ন-দিও,no-d̪i͡o̯
লইট্টে,lo͡i̯tte
ফোঁচা,pʰõca
অইগেইয়ি,ɔ͡i̯ge͡i̯ʲi
লরি,lori
অদঅত,ɔd̪ɔt̪o
ইল্লাল্লাহ,illallah
মদঅত,mɔd̪ɔt̪o
শরমতুন,ʃɔrmt̪un
ফোঁদত,pʰõd̪ɔt̪o
দাআরা,d̪a͡a̯ra
শঅন,ʃɔ͡o̯n
মাইসসা,ma͡i̯sʃa
বাআর,ba͡a̯r
হাউঅ,ha͡u̯͡ɔ̯
লড়ে,lɔɽe
আডালি,adali
শরীলন্নাম,ʃɔrilɔnnam
তা-ই,t̪a-i
ভাঁই,bʱãi
হারুল,harul
অঅন,ɔ͡ɔ̯n
ষোলো,ʃolo
বাজাই,baɟa͡i̯
চৌইদ্দ,co͡u̯id̪d̪o
নইদ্দো,no͡i̯d̪d̪o
অইদ্দবানে,ɔ͡i̯d̪d̪obane
সাধিলে,ʃad̪ʱile
রাননা,ranna
আনুনিঅ,anuni͡o̯
গম,gɔm
সোআগ,ʃo͡a̯g
বাআই,ba͡a̯i
ফরের,pʰɔrer
সোহাগ,ʃohag
তেইল্যা,t̪e͡i̯lla
চোরাজ,coraɟ
সূর্যতুন,ʃurɟot̪un
বালু,balu
রাঁধে,rãd̪ʱe
হদু,hod̪u
হদুর,hod̪ur
বাখানি,bakʰani
গামছা,gamcʰa
ফিদি,pʰid̪i
লামি,lami
বাঁচেনি,bãceni
কদু,kod̪u
কাপড়,kapoɽ
স্ত্রী,st̪ri
ঠ্যাংঅর,tʰæŋɔr
বেড়ি,beɽi
ছাড়িলে,cʰaɽile
এ-জঞ্জাল,e-ɟonɟal
সভাব,ʃɔbʱab
ধুইলে,d̪ʱu͡i̯le
সুদখোর,ʃud̪ɔkʰor
মদখোর,mɔd̪okʰor
সাইজতে,sa͡i̯ɟt̪e
ধেইচ্ছঅ,d̪ʱe͡i̯ccʰɔ
রাজা,raɟa
সুজনর,ʃuɟɔnor
আঁডিলে,ãdile
বাট্টার,battar
কুজনর,kuɟɔnɔr
সেফ,ʃepʰo
তিরাস,t̪iraʃ
সারেং,ʃareŋ
ফুউনি,pʰu͡u̯ni
দরগা,d̪ɔrga
এ-তিননানে,e-t̪innane
চাঁটিগা,cãtiga
ফাবা,pʰaba
সোম,ʃom
শুকুরে,ʃukure
রোয়,roʲ
বুধ,bud̪ʱ
বিশুদে,biʃud̪e
ঘরত,gʱɔrt̪o
ঘুরি,gʱuri
হাম্বা,hamba
সামনঅদি,ʃamonod̪i
মাছি,macʰi
উরিইতো,uri͡i̯t̪o
ফিছদি,pʰicʰod̪i
কুইশ্যাল,ku͡i̯ʃʃal
ক্ষেতি,kʰet̪i
সেয়ানাকে,ʃeʲanake
সেয়ানা,ʃeʲana
খাইবিনি,kʰa͡i̯bini
সেয়াইন্না,ʃeʲa͡i̯nna
ছুইল্যা,cʰu͡i̯lla
আছেনি,acʰeni
রাইতর,ra͡i̯t̪ɔr
পোয়াত্তের,poʲat̪t̪er
কিলেই,kile͡i̯
মৈর্জ্জম,mo͡i̯rɟɟɔm
পোঁহাইত্তার,põha͡i̯t̪t̪ar
মৈর্গম,mo͡i̯rgom
মাইললেঅ,ma͡i̯lle͡o̯
ফোডা,pʰoda
লউ,lɔ͡u̯
ফুতঅর,pʰut̪ɔro
বনে,bɔne
বাসা,baʃa
করে,kore
আশা,aʃa
হাওয়ো,ha͡o̯ʲo
ঘাওয়ো,gʱa͡o̯ʷo
হাওয়োই-এ,ha͡o̯ʲo͡i̯-e
বগার,bɔgar
আডা,ada
বাইজ্জে,ba͡i̯ɟɟe
অঠাত,ɔtʰat̪
উডি,udi
গদার,gɔd̪ar
হঠাত,hɔtʰat̪
হান্দিলি,hand̪ili
য়া,ʲa
হাসর,haʃor
ওম,om
নাতুমতুম,nat̪umɔt̪um
হড়ে,hoɽe
আদিনাথর,ad̪inat̪ʰor
ফা,pʰa
হাইল্লে,ha͡i̯lle
ঠিল্লে,tʰille
হামর,hamor
হুইনলে,hu͡i̯nle
খেতা,kʰet̪a
হোতে,hot̪e
ফুনিলে,pʰunile
বুইরগা,bu͡i̯rga
কামের,kamer
ফুইনলে,pʰu͡i̯nle
হন্ডে,honde
ইয়াহিয়া,iʲahiʲa
কিলি,kili
গইত্তঅ,git̪t̪o͡ɔ̯
আইত্তঅ,a͡i̯t̪t̪o͡ɔ̯
হামরগায়,hamo͡i̯gaʲ
চলের,cɔler
ফাতেনি,pʰat̪eni
আলুগুলা,alugula
আগরতলা,agorot̪ɔla
ছইর,cʰo͡i̯r
তলা,t̪ɔla
হামাইয়ে,hama͡i̯ʲe
বুলান,bulan
হাম্মঅ,hammɔ͡ɔ̯
হডে,hode
চন্দ্রনাথের,cɔnd̪ronat̪ʰer
হানত,hanɔt̪o
মেডা,meda
দিইয়ুস,d̪i͡i̯ʲuʃ
হাওয়োই,ha͡o̯ʲo͡i̯
কেঁয়ারার,kẽʲarar
আইলত,a͡i̯lɔt̪o
চিরে,cire
ফজল,pʰɔɟol
কাদের,kad̪er
লাদের,lad̪er
কুইলর,ku͡i̯lɔr
পোঁদের,põd̪er
জমিনুর,ɟominur
পিছনে,picʰone
ফাইস্যার,pʰa͡i̯sʃar
হগগল,hɔggɔl
ফাঁঙ্গাইস্যার,pʰãŋga͡i̯sʃar
ঘাঅৎ,gʱa͡ɔ̯t̪
নুনর,nunɔr
ছিডা,cʰida
গুজা,guɟa
খুকুর,kʰukur
কাশে,kaʃe
ফুকুর,pʰukur
হারাদিন,harad̪in
হাজারী,haɟari
আইট্টা,a͡i̯tta
পানর,panɔr
বিড়া,biɽa
মাঝে,maɟʱe
ফুঁচা,pʰũca
ননদিনী,nond̪ini
তেইঅ,t̪e͡i̯ɔ
খুঁচা,kʰũca
ভাইয়র,bʱa͡i̯ʲor
মামুর,mamur
ভাইনি,bʱa͡i̯ni
গায়ের,gaʲer
গরমে,gɔrme
ন-মানের,nɔ-maner
হাইল্লার,ha͡i̯llar
লগে,lɔge
বাইল্লার,ba͡i̯llar
শালিকের,ʃaliker
বাবুই,babu͡i̯
হউস্যা,hɔ͡u̯ʃʃa
বরই,bɔro͡i̯
ন-খাইঅ,nɔ-kʰa͡i̯͡o̯
হসে,hoʃe
ন-লইঅ,nɔ-li͡o̯
বিচা,bica
ঢুলিব,dʱulib
হেঁডাম,hẽdam
জাফইজ্জা,ɟapʰiɟɟa
জোয়াইজ্জা,ɟoʷa͡i̯ɟɟa
হুজুররে,huɟurre
থইক্কারে,t̪ʰo͡i̯kkare
মস্ত,mɔst̪o
বাপ-ভাই,bap-bʱa͡i̯
হাঁআর,hãar
অঁত্তত,ɔ̃t̪t̪ot̪o
আগানি,agani
বাঘঅরে,bagʱɔre
ন-ডরায়,n-draʲ
হাগানি,hagani
হাঁরিত,hãrit̪o
পারির,parir
মুল্লুক,mulluk
হাঁইরত্তাম,hãirot̪t̪am
যাইর,ɟa͡i̯r
অরিপে,ɔripe
হরিপে,horipe
হাভাইততার,habʱa͡i̯t̪ɔt̪ar
আচার,acar
সেরে,ʃere
হাভাইততায়,habʱa͡i̯t̪ɔt̪aʲ
বায়-পুতে,baʲ-put̪e
হাইল্যা,ha͡i̯lla
মেয়ালাঅ,meʲalab
হোঁশঅর,hõʃɔr
হুরুরাই,hurura͡i̯
ডুরুরাই,durura͡i̯
আইসঅ,a͡i̯ʃɔ͡o̯
সুসাঁথে,ʃuʃãt̪e
পৌছঅক,po͡u̯cʰo͡ɔ̯k
হাঁছি,hãcʰi
নিশি,niʃi
অদভুত,ɔd̪obʱut̪
ত্রাহিরাম,t̪rahiram
যমর,ɟɔmor
দূত,d̪ut̪
গৈরতে,go͡i̯rot̪e
হাঁওলা,hãola
ঐল,o͡i̯l
মাছও,macʰo
ফালায়,pʰalaʲ
বোয়াল,boʷal
দাইকা,d̪a͡i̯ka
হৈল,ho͡i̯l
অকুমুর,ɔkumur
দোয়ায়,d̪oʷaʲ
হুকুমুর,hukumur
হইজ্জা,ho͡i̯ɟɟa
তুয়াদ্দে,t̪uʲad̪d̪e
হরো,horo
ভরো,bʱɔro
পুঁইছে,pũicʰe
চালুনিরে-,calunire-
ফোঁন্দতকা,pʰõnd̪ot̪ka
ছ্যাদা,cʰæd̪a
হুইছে,hu͡i̯cʰe
ওশ,oʃ
খঅরাপ,kʰɔ͡ɔ̯rap
হোঁশ,hõʃ
