words,ipa
নেতাগিরি,net̪agiri
নেতারা,net̪ara
ইকবাল,ikbal
নেতারে,net̪are
চিনমু,cinmu
পাক্কা,pakka
কয়যে,kɔʲe͡e̯
ব্যাপারডা,bæparda
হুনলে,hunle
গুরো,guro
ডরাইয়া,dɔra͡i̯ʲa
বংশের,bɔŋʃer
তারচাইয়া,t̪arca͡i̯ʲa
ঢাহা,dʱaha
মিস্ত্রীর,mist̪rir
রুমের,rumer
বোগোলেই,bogole͡i̯
অনার্স,ɔnars
অনুকা,onuka
টাইনা,ta͡i̯na
বাবুগিরিই,babugiri͡i̯
রংপুর,rɔŋpur
দিনাজপুর,d̪inaɟpur
নোয়াখালী,noʷakʰali
হ্যালা,hæla
জীবনডারে,ɟibɔndare
চারকির,carkir
দইড়,d̪o͡i̯ɽ
পাড়তাছে,paɽt̪acʰe
একদবাড়,ækd̪baɽ
এনআইডি,æna͡i̯di
কাটের,kater
নম্বর,nɔmbɔr
ফেরেশ,pʰereʃ
একজাগায়,ækɟagaʲ
বিকাশ,bikaʃ
এনু-উনু,enu-unu
গ্যালা,gæla
ব্যাকর-বুকরে,bækor-bukre
আসছিলাম,aʃcʰilam
যদিল,ɟod̪il
উঠাইতে,utʰa͡i̯t̪e
বেকারগোর,bækargor
ঠিকানা,tʰikana
যেনুই,ɟenu͡i̯
মিলবো,milbo
মিলায়,milaʲ
কুটি-কুটি,kuti-kuti
রাখলে,rakʰle
ওয়ালটন,oʷaltɔn
রেজবী,reɟbi
নাওক,na͡o̯k
আমির,amir
অনেষ্টান,ɔneʃtan
অনুষ্টান,onuʃtan
বাপিক,bapik
খাবার-দাবার,kʰabar-d̪abar
ওয়ানে,oʷane
মঞ্চে,mɔnce
রেজভী,reɟbʱi
টাই-টুই,ta͡i̯-tu͡i̯
কোট-মোট,koto-mot
সংস্থ,ʃɔŋɔst̪ʰo
মিশিং,miʃiŋ
অইছাল,o͡i̯cʰalo
অর্জন,ɔrɟon
ন্যালগাই,nælga͡i̯
মিশিন,miʃin
হোমান,homan
হেডা,heda
ফ্রিজেরই,pʰriɟeri
থাকথাক,t̪ʰakt̪ʰak
ওনুই,onu͡i̯
বুঝবা,buɟʱba
চান্দরা,cand̪ora
ইনথিকা,int̪ʰika
দাঁড়াইলাম,d̪ãɽa͡i̯lam
ক্যান্টিনের,kæntiner
চাইরডা-পাশটা,ca͡i̯rda-paʃta
বাজেট,baɟet
সাড়তে,ʃaɽt̪e
তাইলেই,t̪a͡i̯le͡i̯
ন্যালা,næla
বন্দুরে,bond̪ure
মেশিনডা,meʃinda
ন্যায়,næʲ
বেঁইচা-বুইচা,bẽica-bu͡i̯ca
নেন,nen
এথো,et̪ʰo
নইয়া,no͡i̯ʲa
ম্যালাগুলা,mælagula
হারবার,harbar
মাইষে,ma͡i̯ʃe
কথোপকথন,kɔt̪ʰopokɔt̪ʰɔn
টেন্সেলেশন,tenseleʃon
তোঙ্গোর-আঙ্গোর,t̪oŋgor-aŋgor
সম্বোদ্দলগুলা,ʃɔmbod̪d̪olgula
ইন্ডিং,indiŋ
দুই-আড়াই,d̪u͡i̯-aɽa͡i̯
ভায়ারগোর,bʱaʲargor
পোডাকটা,podakta
দ্যাহাইতাছে,d̪æha͡i̯t̪acʰe
চায়নাগোর,caʲnagor
টেন্সেলশন,tenselʃɔn
ইংরাজিউ,iŋraɟi͡u̯
দ্যাড়,d̪æɽ
বুঝাইয়া,buɟʱa͡i̯ʲa
পোডাক,podak
হাইছে,ha͡i̯cʰe
ফুলগাছ,pʰulgacʰ
গাছটা,gacʰta
ভ্যানে,bʱæne
গাছটারে,gacʰtare
এল্লিগাই,elliga͡i̯
যাকে,ɟake
ভালোবাসেন,bʱalobaʃen
জিনিসগুলাও,ɟiniʃgula͡o̯
জিনিসগুলার,ɟiniʃgular
প্রকাশের,prokaʃer
সাভারিয়া,ʃabʱariʲa
সাতের,ʃat̪er
গানগুলা,gangula
কহোনোই,kɔhono͡i̯
ইদানীং,id̪aniŋ
দেবদাসের,d̪ebd̪aʃer
পদ্মাবতের,pɔd̪abot̪er
সঞ্জয়,ʃɔnɟɔʲ
লীলা,lila
বানসালি,banʃali
রনবীর,ronobir
কাপুর,kapur
কাপুরের,kapurer
সালমান,salman
সোনাম,ʃonam
মুখার্জিও,mukʰarɟi͡o̯
চারজনেই,carɟɔne͡i̯
মুটামুটি,mutamuti
চারজন,carɟɔn
হাতেগোণা,hat̪egona
দশজনেরও,d̪ɔʃɟɔnero
শুরুতে,ʃurut̪e
মুখার্জি,mukʰarɟi
কাল্পনিক,kalponik
প্রোস্টিটিউট,prostiti͡u̯t
সিনেমায়,ʃinemaʲ
হাশিখুশি,haʃikʰuʃi
দুঃখ,d̪ukkʰo
হাসায়,haʃaʲ
গিটার,gitar
বেরায়,beraʲ
মুখার্জির,mukʰarɟir
চিনে,cine
হাঁটতেছিলো,hãtt̪ecʰilo
সাকিনা,ʃakina
লুকাইয়া,luka͡i̯ʲa
হাঁটতাছে,hãtt̪acʰe
মেয়েডার,meʲedar
মদ্যেও,mod̪d̪e͡o̯
সকিনার,ʃokinar
সকিনা,ʃokina
হিসাবেই,hiʃabe͡i̯
ইমান,iman
মেহমান,mehoman
খাতিরে,kʰat̪ire
ইমানরে,imanre
দেহাতেই,d̪ehat̪e͡i̯
অপেক্ষা,ɔpekkʰa
করতেও,kort̪e͡o̯
রাজি,raɟi
সাহিনা,ʃahina
ইমানের,imaner
কাউ,ka͡u̯
সকিনারে,ʃokinare
নাথ,nat̪ʰ
আড়দে,aɽd̪e
চাক্কা,cakka
জামতৈল,ɟamt̪o͡i̯l
পেমের,pemer
ছ্যাকা-ট্যাকা,cʰæka-ttaka
পালগামি,palgami
দাড়িআলা,d̪aɽi͡a̯la
দাড়ি,d̪aɽi
হেরে,here
জামতৈলই,ɟamt̪o͡i̯li
টিউশনি,ti͡u̯ʃoni
পড়ায়,pɔɽaʲ
সম,ʃɔm
পাইরো,pa͡i̯ro
বীজগণিত,biɟɔgonit̪o
পাটিগণিত,patigonit̪o
অংক,ɔŋk
পন্তও,pont̪o͡o̯
ব্রেন,bren
পাগলামি,paglami
চালানি,calani
কাইকিছে,ka͡i̯kicʰe
শাট-মাট,ʃat-mat
পাইভেটও,pa͡i̯bʱeto
সিগেরেট,ʃigeret
থাইকলে,t̪ʰa͡i̯kɔle
ছাড়াই,cʰaɽa͡i̯
মুরুক্ষ,murukkʰo
চিয়ারে,ciʲare
চল্লিশ-পোঞ্চাশ,colliʃ-poncaʃ
জিগাইলাম,ɟiga͡i̯lam
ঢুকি,dʱuki
কইন,ko͡i̯n
মুন,mun
ল্যাহাপড়া,læhapɔɽa
করছুইন,korcʰu͡i̯n
কাপুররে,kapurre
ব্রিজের,briɟer
ব্রিজ,briɟ
দেখবেন,d̪ekʰben
ব্রিজে,briɟe
হাসাইতো,haʃa͡i̯t̪o
কষ্টে,koʃte
পুরাডা,purada
সাইডেড,sa͡i̯ded
লাভের,labʱer
ইমোশনাল,imoʃonal
শিউর,ʃi͡u̯r
হিন্দিতে,hind̪it̪e
ক্যাহতে,kæhot̪e
জায়ে,ɟaʲe
তুমহে,t̪umɔhe
তুমহারি,t̪umɔhari
মোহাব্বাত,mohabbat̪o
মানলো,manlo
খুদা,kʰud̪a
তুমপার,t̪umpar
মেহেরবান,meherban
গায়া,gaʲa
আগার,agar
তুমসে,t̪umʃe
পেয়ে,peʲe
মেনে,mene
নিও,ni͡o̯
মহব্বত,mɔhobbɔt̪o
জাইনো,ɟa͡i̯no
অস্থির,ɔst̪ʰir
ফেবারিট,pʰebarit
লাইনডার,la͡i̯ndar
লিগাই,liga͡i̯
মুভিগুলা,mubʱigula
পারেন,paren
আবারও,abaro
নামগুলা,namgula
উল্লেখ,ullekʰ
প্রথমডা,prot̪ʰomda
অক্টোবার,ɔktobar
সাবারিয়া,ʃabariʲa
ভাল্লাগবে,bʱallagbe
রেকর্ডিং,rekɔrdiŋ
স্টপ,stɔp
জেরিন,ɟerin
সুলতানা,sult̪ana
অ্যাফেয়ার্স,æpʰeʲars
স্পিকার,spikar
সানজিদা,ʃanɟid̪a
আক্তার,akt̪ar
এলিজা,eliɟa
উর্মি,urmi
দেখছোছ,d̪ekʰcʰocʰo
নিউজফিড,ni͡u̯ɟopʰid
পেপার,pepar
পড়ছোছ,poɽcʰocʰo
সকালেই,ʃɔkale͡i̯
জানোছ,ɟanocʰo
ছাই,cʰa͡i̯
সিরিয়াসলি,siriʲaʃoli
সকালের,ʃɔkaler
ছয়টার,cʰɔʲtar
ভাগ্য,bʱaggo
জানমালের,ɟanmaler
মারার,marar
ল্যাহেঙ্গা,læheŋga
ওস্তাদের,ost̪ad̪er
খবরে,kʰɔbore
ওটা,ota
বিশ্বাসযোগ্য,biʃʃaʃɟoggo
তদের,t̪ɔd̪er
প্রত্যেকবারই,prot̪t̪ekbari
চক্রা,cokra
চক্র,cokro
বাড়াইতে,baɽa͡i̯t̪e
পার্সোনালি,parʃonali
চকবাজার,cɔkbaɟar
বঙ্গবাজারের,bɔŋgobaɟarer
লাগার,lagar
নিউমার্কেটে,ni͡u̯markete
ফেস,pʰes
পারছিস,parcʰiʃ
বঙ্গবাজার,bɔŋgobaɟar
সড়াইয়া,ʃɔɽa͡i̯ʲa
করপোরেশনের,kɔrpod̪eʃoner
ব্যবসায়ীদের,bæbʃaʲid̪er
জন্যই,ɟonno͡i̯
চক্রান্ত,cokrant̪o
উঠাইছে,utʰa͡i̯cʰe
দুইমাসই,d̪u͡i̯maʃi
একসুয়ালি,ækʃuʷali
অথেনটিফিকেশন,ɔt̪ʰentipʰikeʃon
খোলে,kʰole
লেগে,lege
ক্যাশ,kæʃ
এইসবের,e͡i̯ʃɔber
পুড়েই,puɽe͡i̯
পুড়ছে,puɽcʰe
কান্নাকাটি,kannakati
পেপারেও,pepare͡o̯
চট্রগ্রামের,cɔtrogramer
রাউজানের,ra͡u̯ɟaner
ফারাজ,pʰaraɟ
কারিম,karim
পোড়া,poɽa
দেখাইছিলো,d̪ækʰa͡i̯cʰilo
মুদির,mud̪ir
ব্যবসায়ীরা,bæbʃaʲira
শেষে,ʃeʃe
লোকরে,lokore
সিন্ধুকের,ʃind̪ʱuker
রাখছিলো,rakʰcʰilo
সেভ,ʃebʱ
ডয়ারে-টয়ারে,dɔʲare-tʲare
ডয়ারে,dɔʲare
চুরি,curi
অসাবধানতা,ɔʃabd̪ʱanot̪a
প্রধানমন্ত্রীর,prod̪ʱanmont̪rir
ডিপেন্ড,dipend
আসতেছে,aʃt̪ecʰe
রাফসান,rapʰʃan
বিদ্যা,bid̪d̪a
সিনহা,ʃinha
মীম,mim
তাহাসান,t̪ahaʃan
পক্ষ,pɔkkʰo
কিনতেছে,kint̪ecʰe
উদ্যোগ,ud̪d̪og
কন্ট্রিবিউশনে,kontribi͡u̯ʃone
দাঁড়াইতে,d̪ãɽa͡i̯t̪e
বিদ্যানন্দ,bid̪d̪anɔnd̪o
মীমের,mimer
অনুষ্ঠান,onuʃtʰan
চ্যারিটি,cæriti
বেজ,beɟ
ওইখান,o͡i̯kʰan
ব্যাপারটা,bæparta
আজ,aɟ
টাকাগুলো,takagulo
কতোগুলা,kɔt̪ogula
পৌঁছাইতে,po͡ũ̯cʰa͡i̯t̪e
যতোটুকু,ɟɔt̪otuku
ক্যালকুলেশন,kælkuleʃon
তাইলেও,t̪a͡i̯le͡o̯
একেকজনরে,ækekɟɔnre
ব্যবসায়ীরে,bæbʃaʲire
হায়েস্ট,haʲest
লাখই,lakʰi
পাচ্ছে,paccʰe
ব্যবসায়ী,bæbʃaʲi
দেড়,d̪eɽ
লাকে,lake
উঠার,utʰar
খাটিয়া,kʰatiʲa
বিছাইয়া,bicʰa͡i̯ʲa
খুলছে,kʰulcʰe
ময়লা,mɔʲla
কাপড়গুলা,kapoɽgula
হিজরা,hiɟɔra
সম্প্রদায়,ʃɔmprod̪aʲ
তারাও,t̪ara͡o̯
লাকের,laker
হজের,hɔɟer
টাকাটা,takata
কন্ট্রিবিউশন,kontribi͡u̯ʃon
নিউজফিডে,ni͡u̯ɟopʰide
সাকিব,ʃakibo
হাসান,hasan
ইফতারি,ipʰot̪ari
পিছন,picʰɔn
ইফ,ipʰ
ইফতারির,ipʰot̪arir
দিছে.,d̪icʰe.
হাইলাইটেড,ha͡i̯la͡i̯ted
খুঁইজাই,kʰũiɟa͡i̯
হাসানকে,haʃanke
পলাতকই,pɔlat̪oki
লুকায়ই,lukaʲi
তাপ,t̪ap
গরমটা,gɔromta
ফাস্টের,pʰaster
রোজাটা,roɟata
দাবানল,d̪abanol
দাবানলে,d̪abanle
সুন্দরবনে,ʃund̪orbone
কান্ট্রিতে,kantrit̪e
অতিরিক্ত,ot̪irikt̪o
আগুনে,agune
দাবানলের,d̪aba͡e̯ler
মার্কেটেও,markete͡o̯
ধ,d̪ʱɔ
ধরতেই,d̪ʱort̪e͡i̯
বুঝিস,buɟʱiʃ
সার্কিট,ʃarkit
বঙ্গ,bɔŋgo
ইসলামীয়া,islamiʲa
চকবাজারে,cɔkbaɟare
মার্কেটগুলার,marketgular
সিন্ডিকেটর,ʃindiketɔr
নয়তোবা,nɔʲt̪oba
আগুনগুলা,agungula
বাঙালিরা,baŋalira
সু,ʃu
ইজিলি,iɟili
দল,d̪ɔl
বিরোধী,birod̪ʱi
ছাড়াও,cʰaɽa͡o̯
কয়েল-টয়েল,kɔʲel-tɔʲel
লিকেজ,likeɟ
ছয়টা,cʰɔʲta
এবনরমাল,ebonormal
ভোরের,bʱorer
সার্ভিসরা,ʃarbʱiʃɔra
ওদিকে,od̪ike
হলের,hɔler
প্রত্যিক,prot̪t̪ik
রবিবারে,robibare
সপ্তাহের,ʃɔpt̪aher
বিচার,bicar
সন্ধ্যার,ʃond̪ʱar
রইছি,ro͡i̯cʰi
দেহাইতে,d̪eha͡i̯t̪e
ভালোবাসতে,bʱalobaʃt̪e
শুইয়া,ʃu͡i̯ʲa
মাদ্রেসায়,mad̪resaʲ
ফাইভে,pʰa͡i̯bʱe
দেখাইতো,d̪ækʰa͡i̯t̪o
মেয়েটা,meʲeta
ব্রা-টা,bra-ta
দেহাইতো,d̪eha͡i̯t̪o
বাচ্চা,bacca
দেখতা,d̪ekʰt̪a
হারাজীবন,haraɟibɔn
ভালোবাসলে,bʱalobaʃle
ভালোবাসতো,bʱalobaʃt̪o
হাতেও,hat̪e͡o̯
বেক,bek
বালুর,balur
মুততাছে,mut̪t̪acʰe
মইদ্যেহানে,mo͡i̯d̪d̪ehane
জলি,ɟoli
কাহার,kahar
ঘাইঘাই,gʱa͡i̯gʱa͡i̯
মুতোন,mut̪on
বাইরাইতাছে,ba͡i̯ra͡i̯t̪acʰe
মুতটা,mut̪ta
হারতাছে,hart̪acʰe
ঝাকি,ɟʱaki
ব্যাটাও,bæta͡o̯
এরচেয়ে,erceʲe
চমচম,cɔmcɔm
পনোরোং,pɔnoroŋ
পাঁচচল্লিশ,pãccɔlliʃ
কোণারে,konare
গাইড়া,ga͡i̯ɽa
থিকে,t̪ʰike
শিড়ি,ʃiɽi
কোটার,kotar
মটার,mɔtar
বুঝ,buɟʱ
রিক্স,rikʃo
মোটরও,motoro
কলডা,kɔlda
গাড়োন,gaɽon
দুইডার,d̪u͡i̯dar
গাড়ার,gaɽar
বাঁশের,bãʃer
পিছনেই,picʰone͡i̯
পাকঘরের,pakgʱɔrer
পূবে,pube
ওয়াল,oʷal
পাকঘর,pakgʱɔr
দেখছুইন,d̪ekʰcʰu͡i̯n
উঠানের,utʰaner
বইবো,bo͡i̯bo
সাইডেও,sa͡i̯de͡o̯
পাইন-পুইন,pa͡i̯n-pu͡i̯n
তুতি,t̪ut̪i
মতোই,mot̪o͡i̯
ডিঙ্কা,diŋka
রিং,riŋ
রতির,rot̪ir
পাউন্ড,pa͡u̯nd
উই,u͡i̯
চালাইতে,cala͡i̯t̪e
গেঞ্জি,genɟi
খুলো,kʰulo
ঢুকলো,dʱuklo
মোবাইলডা,moba͡i̯lda
ঘাটি,gʱati
হোপ,hop
ব্যাডা,bæda
,nan
ঠাম্মা,tʰamma
সেমাই,ʃema͡i̯
সমা,ʃɔma
নেইক,ne͡i̯k
অঞ্চলভেদে,
একেকজনের,
এহেকরকম,
এইডাইন,
গেলেও,
একেকরকম,
একইরকম,
ভাষাটার,
ডাইভার্সিটি,
ফলে,
যেডার,
ভাষাডাকেই,
প্রাধান্য,
আগেকারগুলা,
এপস,
নে,
মামানীরাই,
ভাষাডাই,
যেমনে,
যেমনি,
সেইডাই,
আঞ্চলিকতা,
আঞ্চলিকতাডাই,
বিকালে,
বানু,
থাকিসনি,
পড়িসনি,
শইলডা,
ডাক্তার,
ওষুধ,
ঠেকে,
পতিদিনই,
বাড়িই,
বাত,
খাইবার,
কচলাইয়া,
নিছো,
চাইল,
বিথির,
কাপড়-চোপড়,
ধোয়াইছি,
ছাদ্দের,
নাইড়া,
বিলাতি,
টুক,
ভাইজবা,
পাতলা,
বাটির,
কাঁঠালের,
রোয়াডি,
ফালাইয়াই,
কচ-কচা,
থুইয়ে,
পারবানি,
টুকরা,
তূর্যরে,
থুইলে,
কাঁঠলেও,
ছয়বহম,
মাজা,
ওমমিহি,
রাইন্ধোনি,
ভাললাগবোনি,
খাইছিলা,
ঠেকলো,
দাগদা,
বাইড়াই,
খবোর,
বিয়াসাদির,
কিপার,
বৌদির,
অভিমানে,
বৌদি,
কিপা,
সুখী,
হুনছি,
রাগের,
চোটেই,
সেদিনকাই,
দুইজনের,
কথা-বাত্রায়,
জোর-জবরদস্তি,
ডাইরেকই,
সুখীও,
কোনথন,
পড়াইবো,
দেইহাই,
কওয়া,
গড়া-গড়ি,
অগ্রাণে,
সুবিধা-অসুবিধা,
জানাইয়া,
তাগোর,
প্রেম-পীত্তির,
ছেলে-মেয়েরা,
বাপ-মার,
কাহিনিই,
জানাইছোস,
আটকাইলো,
সেইগ্লা,
জানাইছে,
বিচুই,
গরমসলা,
পাকা,
বাতি,
শা,
পিঠাডি,
ওয়েট,
উইয়ে,
রশাদ,
নামায়া,
এদ্দুল্লা,
অয়ও,
টিফুর,
ঝর্ণা,
দিদা,
হাইস্কুলে,
ওউদু,
দেইলীর,
মাস্টার্স,
উদাই,
আরিকটু,
রাখমু,
দুধ,
বেলাও,
ডাইল-ডুইল,
শুকাইয়ো,
থওচিনা,
চিনিডা,
গইলা,
শুখায়,
আঁটোআঁটো,
চাইজা,
দিঙ্গে,
নামাবার,
খুনতিডা,
কুত্তার,
লাইগছো,
দিই,
চৈইদ্দটা,
ইনজেকশন,
আইজকাই,
বিকালের,
ঠান্ডায়,
ঘুমে,
উইতো,
এহানে,
দেড়-দুই,
ব্রাস্ট,
আটকাইয়া,
চ্যান,
দিনটা,
মিঠা,
সেরে,
আঙ্গুলে,
কড়,
শইল,
ঠেকলে,
গেরান্ঠি,
বইল-টইল,
হাঁইটো,
হাঁটো,
কিছুনা,
আঁঠুর,
বেদনা,
স্বাস্থ্য,
কমলে,
বেদনাও,
কইমা,
স্বাস্থ্যের,
ব্যাথা,
দেওগা,
হাঁইটা,
শইলের,
কল-কবজা,
রাহা,
ডাক্তারের,
ডাক্তার-ডুক্তার,
হৃদয়রে,
যাইরো,
শাম্মির,
থাপড়া-থুপড়া,
দিয়াও,
নিরিক্ষা,
শাম্মি,
গাইনি,
বিশেষজ্ঞ,
গাইনির,
পেস্রাবের,
ভুগতাছি,
পেসাব,
হালকা-পাতলা,
ডাক্তাররে,
দেখাইয়া,
হও,
লুডু,
কিনছিলাম,
গলায়,
গলাইয়া,
দেহাইলে,
ওইগ্লার,
পেসকিসশন,
বালিশের,
ফেলায়,
খাইরো,
হাসুর,
মাটির,
রাখলি,
রসের,
পারবিই,
রুয়া,
থোন,
খাইছোস,
উহ,
সাউন,
সুময়ের,
অলরেডি,
নগদে,
এপ,
পাওন,
ভুয়া,
আসসালামুআলাইকুম,
হঠাশ,
এক্কু,
গাসটা,
বটগাছ,
আগিলা,
ভালনাগে,
যেসুমি,
এনুকা,
আন্নেগো,
দেহুইন,
কতোডা,
কইলজা,
ফঁইড়া,
বুক,
ফাঁইডা,
বুকটা,
ফাঁড়ে,
এস,
যুগ,
এম,
তারবাদে,
উফরে,
আঁকাইয়া,
অ্যাস,
লেকাহারে,
উঁচায়,
কতাহানি,
আপনেগো,
থনে,
হিনুকা,
ভালোবাসার,
হাচাকারে,
প্রেমিক,
বাইসা,
আন্নেননিগা,
কষ্টই,
ফাইডা,
কইলজাডা,
হেনুকা,
লেকতো,
গাছেরে,
হায়রে,
ভালোবাসারে,
এহেনদা,
কুম্যিহি,
গাছটাই,
এল্লারে,
ইস্পাইডারম্যান,
ঠিকানা-ঠুকানা,
এহিনদা,
ভালোবাইসা,
ফাঁইড়া-চুইড়া,
দুনিয়ার,
খাটাইছে,
রোমান্টিক,
ফাঁড়লে,
পকাশ,
আহোন,
লেখোন,
কুনাহানে,
লেখার,
মুরাদ,
লেহোন,
অবলা,
জীব,
খাড়য়,
ত্যালাশ,
নাগলে,
এইটুকা,
ঠ্যাঙ্গে,
ডাইলাও,
হ্যাডারো,
আত্মা,
গাছরে,
দুক্কু,
পেমিকাগো,
পেমিকগো,
গাছ-গুছালির,
বিষায়,
আমাগো,
রকি,
ফুটবল,
খেলাইতাছে,
দারুণ,
খেলায়,
বিদ্যুৎ,
ছোডভাই,
তাওহীদ,
আইলসামি,
নাত্তি,
রকির,
নেইমার,
মেসি,
ফেল,
কাওড়া,
কাড,
বুঝছোত,
বিদ্যুতের,
জমজমাট,
কেবাবে,
নেইমারের,
পাছ,
হাইলো,
অ্যাইতো,
এইত্তো,
ছয়ে,
চলছে,
আল্লাহু,
আকবর,
পাস,
মাঠের,
মাঠে,
ফিরে,
এলো,
দৌড়ে,
গতিতে,
রোনালডোর,
ঘাড়ে,
তুলতে,
চাচ্ছে,
পরায়,
তেরি,
ঝালাক,
সারফি,
জিবলা,
ডিফেন্ড,
খোয়াড়ের,
বোগোলে,
কুড়কা,
ফাল,
ক্যাচ,
করেছে,
চলবে,
আজান,
আজানের,
বিরতি,
দেওয়ান,
নাগছাল,
নাতি,
উকবারে,
উইস্টা,
ধারাভাষ্যকারে,
রায়হান,
সাদিক,
তুহিন,
আঙ্গেগো,
প্যাচালের,
এভাবেই,
হাঁপিয়ে,
যাচ্ছেন,
খেলার,
এনুই,
খেলামু,
নাগলো,
এহেরে,
বেয়াদবী,
হ্যানশিপ,
এইনা,
মানোন,
ড্যানা,
খামচা,
থাকবেন,
দোমডা,
বইলো,
পেশারের,
রুগী,
ভরসা,
প্রেশারের,
ভগবান,
যাইতেও,
অবসর,
পোলায়ও,
বউয়েও,
বউডা,
অপারেশন,
নেগালাই,
কান,
একসময়ও,
জাইনবো,
শাশুড়ী,
দুফুর,
রান্দা-বাড়ি,
খাওয়াও,
যাওয়াও,
সন্দ্যাও,
সারাডাদিনে,
ছোটপোলার,
নিচের,
রাত্রে,
থাইকপা,
মাছ-মাংস,
ঘুরান,
যাওয়া-মিনা,
গ্যালে,
ওইহান,
বুইনেরে,
বুইনে,
ইপযন্ত,
বুইনডারে,
এইটুকি,
পিংকির,
উঠমু,
পিংকিক,
দেরিই,
ছয়ডা,
মাসও,
মোসুম,
কচু,
হড়াই,
উন্না,
গ্যাছো,
পতিডা,
গাইছ,
হড়াইয়া,
বাপেরও,
টেলিভিশনে,
ভূয়াপুর,
পাইভিট,
পড়াইক,
ছাত্তারের,
আমান,
বাগ,
অইক,
এহোন,
ভিতরেরডা,
কুনুকা,
হেইন্দা,
রাস্তা,
শান্ত,
প্লান,
কাজ-টাজ,
ছিলাম,
কথা-বার্তা,
রিটেক,
সেমিস্টারে,
আমার‍,
সাব্জেক্টে,
সাব্জেক্ট,
এইপর্যন্ত,
সেমিস্টারডা,
ফাঁকা,
ইন্টার্নশিপ,
দো,
ফাইনাল,
পরিক্ষাটা,
বসমু,
সেন্টার,
খোলার,
সেন্টারে,
হইতেই,
পার্টনার,
লাগেই,
ইনভেস্টর,
পুলায়,
শান্তিপ্রিয়,
পার্টনারশিপের,
পাটনার,
বন্দুর,
এলাবা,
বন্দুয়ে,
ওইগুলা,
মানিকগঞ্জ,
যাত্রাবাড়ী,
ঢাকায়ই,
যাত্রাবাড়ীর,
ইনোসেন্ট,
পিচ্চি,
পুল্টে,
এইহেনে,
কুচিং,
চিনবো,
ইন্টার্নি,
কলেজেই,
সাবুদ্দিনের,
পড়ছোস,
মাস্টারই,
হেমনগরে,
কেমিস্ট্রি,
পড়াস,
শিক্ষার,
একান্ত,
হেইতি,
হান্ডে,
পড়ুইনা,
ধায়াইয়া,
হাবিব,
মাস্টারের,
মইদ্যের,
কলেজেও,
গোছানির,
দিতাইছি,
মাস্টার্সটার,
নেট,
নেটে,
বৈশাখী,
দাঁড়াও,
ছেলেও,
নজর,
ছেলেরও,
চোক,
সায়রে,
একটাবার,
কইলোও,
আপনেরা,
আইসেন,
আইসতাছি,
আত্মীয়তা,
রাহুইন,
বৈশাখীর,
তরই,
বাড়াইয়া,
হৃদয়ই,
দীপঙ্কর,
পিজুস,
দীপকের,
পিজু,
বিয়াশ,
বিয়াশেই,
পিজুসের,
বালোবাইসাই,
রেফারেন্সেই,
রেফারেন্স,
পিসা,
কর্মী,
কিতাব,
একজনেক,
পকেট,
হাং-বাং,
মাস্টাস,
পতিদিন,
শনিবারে,
শুক্র,
শনি,
জাহাঙ্গীরনগরে,
অইবার,
চাইতাছোস,
ডেফোডিল,
জাহাঙ্গীরনগর,
ফজলু,
প্রফেসারি,
বিদেশ,
আইসাও,
সুময়মতো,
কইরবার,
মাস্টার্সটা,
শামছুর,
এইন্দিয়া,
আটে,
নেতাগীরি,
নাম-কাম,
পড়ালেখা,
বিএমপির,
পোলায়পান,
মা-বাবা,
বেড়াইয়া,
লীগের,
পরিষদ,
দলটা,
পাড়তো,
বাপেও,
বাসে,
ঘন্টায়,
রওনা,
নয়টার,
পৌঁছাইছি,
নাতিপুতি,
উছাইয়া,
দুইটারে,
অ্যামেরিকার,
হবি,
এনজিওতে,
ঢোকা,
এনজিও,
এনজিওর,
একগাদী,
সেনু,
টেকাও,
কুত্তায়,
স্যারে,
ফট,
ইস্কুলের,
ছেলেরা,
মির্জাপুরে,
পিংকিগোরে,
পিংকিরগোর,
দেওহাটা,
পিংকিগো,
গোপালের,
বাচ্চার,
গোপালেরগোরে,
খাটা-খুটা,
হাইইস্কুলে,
পাম,
অতোকিছু,
সিক্সে,
কেলাস,
টেন,
তোমাদেরকে,
ডিটেইলসেই,
বার,
অবারই,
এহানেই,
প্ল্যানডা,
ছানোয়ার,
থেইকাই,
দ্যাক,
বাড়ি-বাসা,
কেন্দ্রিক,
স্টুডেন্টরা,
কোম্পানিগুলাও,
হেইডার,
যত্ন,
তোমগোরে,
বাড়িতেও,
বাড়িঘর,
শ,
দেকপো,
ব্যাটার,
খাওয়া-খাদ্য,
চলাফিরা,
বাজার-ঘাট,
তাজা,
খুঁজতাছে,
মনা,
এহনের,
গিয়ে,
মাস্টাররা,
গুইনা,
হিরার,
অইত্তো,
পড়াও,
ছাইড়বো,
সুদ্যা,
কায়থার,
বাড়ি-ঘর,
কায়থা,
ডল,
যেখানি,
আগা,
মুতা,
দরজা-মরজা,
ধপপধাইয়া,
সয়া,
আমগুনা,
গাড়ছে,
আমগাছ,
গাড়ছিলো,
হাইড়া,
গাড়ো,
ছেমা,
মনডায়,
ছেমায়,
দুইডা-চাইরডা,
লাগায়া,
হালাই,
আইগাবার,
গাছগুনা,
আইগামু,
খোঁয়াড়,
চলতেইছেই,
সাইডটুকু,
নামলে,
ঝড়-তুফান,
রান্নাঘরে,
চিপি,
টুকু,
অইলোই,
কইবারই,
