Unnamed: 0,District,External_ID,Contents,ipa,sentence
3842,Habiganj,rec_24_audio_15.wav,ধান তো আজকে রোইদ লাগাইলে ফরে শুখাইয়া যাইবোগা তারফর বস্তাত ভইরালাইমু।, d̪ʱan t̪o aɟke ro͡i̯d̪ laga͡i̯le pʰɔre ʃukʰa͡i̯ʲa ɟa͡i̯boga t̪arpʰɔr bost̪at̪ bʱo͡i̯rala͡i̯mu।,ধান তো আজকে রোইদ লাগাইলে ফরে শুখাইয়া যাইবোগা তারফর বস্তাত ভইরালাইমু।
3843,Habiganj,rec_24_audio_15.wav,শেষনি ধান খাম?, ʃeʃoni d̪ʱan kʰam?,শেষনি ধান খাম?
3844,Habiganj,rec_24_audio_15.wav,"শেষ, ভাঙ্গাইয়া আইন্না এরফরে খানি আর কিতা৷ <>"," ʃeʃ, bʱaŋga͡i̯ʲa a͡i̯nna erpʰɔre kʰani ar kit̪a <>","শেষ, ভাঙ্গাইয়া আইন্না এরফরে খানি আর কিতা৷ <>"
3845,Habiganj,rec_24_audio_16.wav,ফাক খইরা খাওন লাগবো।, pʰak kʰo͡i̯ra kʰa͡o̯n lagbo।,ফাক খইরা খাওন লাগবো।
3846,Habiganj,rec_24_audio_16.wav,ফাক না খরলে তো আর খানি ছলতো না।, pʰak na kʰɔrle t̪o ar kʰani cʰɔlɔt̪o na।,ফাক না খরলে তো আর খানি ছলতো না।
3847,Habiganj,rec_24_audio_16.wav,ফাক খইরা শাইরাওই খানি লাগবো।, pʰak kʰo͡i̯ra ʃa͡i̯ra͡o̯i kʰani lagbo।,ফাক খইরা শাইরাওই খানি লাগবো।
3848,Habiganj,rec_24_audio_16.wav,"তে খও, বাড়িত্ কেমনে ছলো, না ছলো?"," t̪e kʰɔ͡o̯, baɽit̪ kæmone cʰɔlo, na cʰɔlo?","তে খও, বাড়িত্ কেমনে ছলো, না ছলো?"
3849,Habiganj,rec_24_audio_16.wav,খওছান দেখি।, kʰocʰan d̪ekʰi।,খওছান দেখি।
3850,Habiganj,rec_24_audio_16.wav,ওতো বড়ো বাড়ি তুমার।, ot̪o bɔɽo baɽi t̪umar।,ওতো বড়ো বাড়ি তুমার।
3851,Habiganj,rec_24_audio_16.wav,"আইচ্ছা, খওছান আমি ইটার"," a͡i̯ccʰa, kʰocʰan ami itar","আইচ্ছা, খওছান আমি ইটার"
3852,Habiganj,rec_24_audio_17.wav,বাড়ি-গরো কিভাবে ছলোন?, baɽi-gɔro kibʱabe cʰɔlon?,বাড়ি-গরো কিভাবে ছলোন?
3853,Habiganj,rec_24_audio_17.wav,সবার সাথে মিল্লা-জিল্লাওত্তোই ছলোন৷ মরার ফরে কুনু আর খাইজ্জা-মাইজ্জা ইতা থাকেনি?, ʃɔbar ʃat̪ʰe milla-ɟilla͡o̯t̪t̪o͡i̯ cʰɔlon mɔrar pʰɔre kunu ar kʰa͡i̯ɟɟa-ma͡i̯ɟɟa it̪a t̪ʰakeni?,সবার সাথে মিল্লা-জিল্লাওত্তোই ছলোন৷ মরার ফরে কুনু আর খাইজ্জা-মাইজ্জা ইতা থাকেনি?
3854,Habiganj,rec_24_audio_17.wav,ইতা তো সব খিছু শেষ ওইয়া যায়গা।, it̪a t̪o ʃɔb kʰicʰu ʃeʃ o͡i̯ʲa ɟaʲga।,ইতা তো সব খিছু শেষ ওইয়া যায়গা।
3855,Habiganj,rec_24_audio_17.wav,ওয়ো।,oʲo।,ওয়ো।
3856,Habiganj,rec_24_audio_17.wav,"তখন খার সাথে খাইজ্জা, খার সাথে, সবের সাথেওই মিল।"," t̪ɔkʰon kʰar ʃat̪ʰe kʰa͡i̯ɟɟa, kʰar ʃat̪ʰe, ʃɔber ʃat̪ʰe͡o̯i mil।","তখন খার সাথে খাইজ্জা, খার সাথে, সবের সাথেওই মিল।"
3857,Habiganj,rec_24_audio_17.wav,কেউর সাথে খাইজ্জা নাই।, ke͡u̯r ʃat̪ʰe kʰa͡i̯ɟɟa na͡i̯।,কেউর সাথে খাইজ্জা নাই।
3858,Habiganj,rec_24_audio_17.wav,"খওছান, কেটা কেটা আছে তুমার জালেরা, জালেরারে লইয়া খও।"," kʰocʰan, keta keta acʰe t̪umar ɟalera, ɟalerare lɔ͡i̯ʲa kʰɔ͡o̯।","খওছান, কেটা কেটা আছে তুমার জালেরা, জালেরারে লইয়া খও।"
3859,Habiganj,rec_24_audio_18.wav,খার সাতে বেশি আড্ডা দেও তুমি?, kʰar ʃat̪e beʃi adda d̪e͡o̯ t̪umi?,খার সাতে বেশি আড্ডা দেও তুমি?
3860,Habiganj,rec_24_audio_18.wav,গফ্-সফ্ খরো খার সাতে?, gɔpʰ-spʰ kʰɔro kʰar ʃat̪e?,গফ্-সফ্ খরো খার সাতে?
3861,Habiganj,rec_24_audio_18.wav,"যতো খান খইছি ওতখানওই রাইক্কা দেও, আর খাম নাই।"," ɟɔt̪o kʰan kʰo͡i̯cʰi ot̪okʰano͡i̯ ra͡i̯kka d̪e͡o̯, ar kʰam na͡i̯।","যতো খান খইছি ওতখানওই রাইক্কা দেও, আর খাম নাই।"
3862,Habiganj,rec_24_audio_18.wav,"আচ্ছা, খওতে গুরা-গারি কুনখানো যাইতায় ইচ্ছা তুমার?"," accʰa, kʰot̪e gura-gari kunkʰano ɟa͡i̯t̪aʲ iccʰa t̪umar?","আচ্ছা, খওতে গুরা-গারি কুনখানো যাইতায় ইচ্ছা তুমার?"
3863,Habiganj,rec_24_audio_18.wav,খউ।,kʰɔ͡u̯।,খউ।
3864,Habiganj,rec_24_audio_19.wav,কুন জাগাত বাল্লাগে?, kun ɟagat̪ ballage?,কুন জাগাত বাল্লাগে?
3865,Habiganj,rec_24_audio_19.wav,"ডিসেম্বর মাস তো ওখন অবসর না, ওখন তো আর কুনু খাজ নাই।"," diʃembɔr maʃ t̪o okʰon ɔboʃor na, okʰon t̪o ar kunu kʰaɟ na͡i̯।","ডিসেম্বর মাস তো ওখন অবসর না, ওখন তো আর কুনু খাজ নাই।"
3866,Habiganj,rec_24_audio_19.wav,দানের খাজ শেষ ওইয়া যাইলেগা তো আর কুনু খাজ নাই।, d̪aner kʰaɟ ʃeʃ o͡i̯ʲa ɟa͡i̯lega t̪o ar kunu kʰaɟ na͡i̯।,দানের খাজ শেষ ওইয়া যাইলেগা তো আর কুনু খাজ নাই।
3867,Habiganj,rec_24_audio_19.wav,"ওখন বেড়ানিত্ওই, তুমার বাইয়েরও তো কুনু খাজ নাই"," okʰon beɽanit̪o͡i̯, t̪umar ba͡i̯ʲero t̪o kunu kʰaɟ na͡i̯","ওখন বেড়ানিত্ওই, তুমার বাইয়েরও তো কুনু খাজ নাই"
3868,Habiganj,rec_24_audio_20.wav,বেড়াইতাম আর কিতা খরতাম?, beɽa͡i̯t̪am ar kit̪a kʰɔrt̪am?,বেড়াইতাম আর কিতা খরতাম?
3869,Habiganj,rec_24_audio_20.wav,তে কুন জাগাত বেড়াইতায় ছেলেরওত্তো ইস্কুল বন্দ।, t̪e kun ɟagat̪ beɽa͡i̯t̪aʲ cʰelerot̪t̪o iskul bonk।,তে কুন জাগাত বেড়াইতায় ছেলেরওত্তো ইস্কুল বন্দ।
3870,Habiganj,rec_24_audio_20.wav,খই বেড়ানি?, kʰo͡i̯ beɽani?,খই বেড়ানি?
3871,Habiganj,rec_24_audio_20.wav,বাফের বাড়িওত্তোই বেশি সুবিদা লাগে।, bapʰer baɽi͡o̯t̪t̪o͡i̯ beʃi ʃubid̪a lage।,বাফের বাড়িওত্তোই বেশি সুবিদা লাগে।
3872,Habiganj,rec_24_audio_20.wav,এরফরে অইন্যখানো ও আইচ্ছা!, erpʰɔre ɔ͡i̯nnokʰano o a͡i̯ccʰa!,এরফরে অইন্যখানো ও আইচ্ছা!
3873,Habiganj,rec_24_audio_20.wav,ওত্তো বেড়ানি লাগে।, ot̪t̪o beɽani lage।,ওত্তো বেড়ানি লাগে।
3874,Habiganj,rec_24_audio_20.wav,ননোন আছে।, nɔnon acʰe।,ননোন আছে।
3875,Habiganj,rec_24_audio_20.wav,নন্দের বাড়ি বেড়ানি লাগে।, nond̪er baɽi beɽani lage।,নন্দের বাড়ি বেড়ানি লাগে।
3876,Habiganj,rec_24_audio_20.wav,আর বাফের বাড়ি তো সব চেয়ে বেশি ফ্রিয়ো বেড়ানি।, ar bapʰer baɽi t̪o ʃɔb ceʲe beʃi pʰriʲo beɽani।,আর বাফের বাড়ি তো সব চেয়ে বেশি ফ্রিয়ো বেড়ানি।
3877,Habiganj,rec_24_audio_20.wav,হায়রে হায়!, haʲre haʲ!,হায়রে হায়!
3878,Habiganj,rec_24_audio_21.wav,"বাফের বাড়িত তো তাইক্কাই আইছো অতো বছর, অহন আবার।"," bapʰer baɽit̪o t̪o t̪a͡i̯kka͡i̯ a͡i̯cʰo ɔt̪o bɔcʰor, ɔhon abar।","বাফের বাড়িত তো তাইক্কাই আইছো অতো বছর, অহন আবার।"
3879,Habiganj,rec_24_audio_21.wav,অতো বসর তাকলেও কী আর বুলন যায়নি?, ɔt̪o bɔʃor t̪akle͡o̯ ki ar bulon ɟaʲni?,অতো বসর তাকলেও কী আর বুলন যায়নি?
3880,Habiganj,rec_24_audio_21.wav,জন্ম জাগা বুলন যায় না।, ɟɔnmo ɟaga bulon ɟaʲ na।,জন্ম জাগা বুলন যায় না।
3881,Habiganj,rec_24_audio_21.wav,"তাখন লাগবো আবার যাওন লাগবো টিকোই, দেখন লাগবো।"," t̪akʰon lagbo abar ɟa͡o̯n lagbo tiko͡i̯, d̪ækʰon lagbo।","তাখন লাগবো আবার যাওন লাগবো টিকোই, দেখন লাগবো।"
3882,Habiganj,rec_24_audio_21.wav,তোমরা কী একবারে আইন্নোছো নাতা?, t̪omra ki ækbare a͡i̯nnocʰo nat̪a?,তোমরা কী একবারে আইন্নোছো নাতা?
3883,Habiganj,rec_24_audio_21.wav,"তে একবারে আইন্নোইছি না, আইওলে তো শেষোই।"," t̪e ækbare a͡i̯nno͡i̯cʰi na, a͡i̯ole t̪o ʃeʃo͡i̯।","তে একবারে আইন্নোইছি না, আইওলে তো শেষোই।"
3884,Habiganj,rec_24_audio_21.wav,"না, শেষ না।"," na, ʃeʃ na।","না, শেষ না।"
3885,Habiganj,rec_24_audio_22.wav,"সবাইরেই গিয়া দেখন লাগবো, ও খরন লাগবো।"," ʃɔba͡i̯re͡i̯ giʲa d̪ækʰon lagbo, o kʰɔron lagbo।","সবাইরেই গিয়া দেখন লাগবো, ও খরন লাগবো।"
3886,Habiganj,rec_24_audio_22.wav,"এম্নে তো অখন ইখানো তো আছি, ইখানো তো বেশিদিনই তাখি, এরফরো মাসে, ছ মাসে, ফনরো দিনে যাওন লাগবো, দেখন লাগবো।"," emne t̪o ɔkʰon ikʰano t̪o acʰi, ikʰano t̪o beʃid̪ini t̪akʰi, erpʰoro maʃe, cʰɔ maʃe, pʰɔnoro d̪ine ɟa͡o̯n lagbo, d̪ækʰon lagbo।","এম্নে তো অখন ইখানো তো আছি, ইখানো তো বেশিদিনই তাখি, এরফরো মাসে, ছ মাসে, ফনরো দিনে যাওন লাগবো, দেখন লাগবো।"
3887,Habiganj,rec_24_audio_22.wav,"একবারে কুনু আর না দেইখ্যা ওইতো না, দেখন লাগবো।"," ækbare kunu ar na d̪e͡i̯kʰkʰa o͡i̯t̪o na, d̪ækʰon lagbo।","একবারে কুনু আর না দেইখ্যা ওইতো না, দেখন লাগবো।"
3888,Habiganj,rec_24_audio_22.wav,<>,<>,<>
3889,Habiganj,rec_24_audio_23.wav,তে আমার দাদার খতা আমি জিগাইতাম না?, t̪e amar d̪ad̪ar kʰɔt̪a ami ɟiga͡i̯t̪am na?,তে আমার দাদার খতা আমি জিগাইতাম না?
3890,Habiganj,rec_24_audio_23.wav,তোমরা কিরখম দেখছো না দেখছো ইসময়?, t̪omra kirɔkʰom d̪ekʰcʰo na d̪ekʰcʰo iʃɔmɔʲ?,তোমরা কিরখম দেখছো না দেখছো ইসময়?
3891,Habiganj,rec_24_audio_23.wav,"ইত্তা ওইছে বিছরা আছিন, এরলাগিই তো ঘর বানাইছি <> আর ইখিন্দি জাগা রইছে।"," it̪t̪a o͡i̯cʰe bicʰɔra acʰin, erlagi͡i̯ t̪o gʱɔr bana͡i̯cʰi <> ar ikʰind̪i ɟaga ro͡i̯cʰe।","ইত্তা ওইছে বিছরা আছিন, এরলাগিই তো ঘর বানাইছি <> আর ইখিন্দি জাগা রইছে।"
3892,Habiganj,rec_24_audio_23.wav,আগে জাগা দিছেনি ইতা?, age ɟaga d̪icʰeni it̪a?,আগে জাগা দিছেনি ইতা?
3893,Habiganj,rec_24_audio_23.wav,দিছোইন না তোর দাদায়।, d̪icʰo͡i̯n na t̪or d̪ad̪aʲ।,দিছোইন না তোর দাদায়।
3894,Habiganj,rec_24_audio_24.wav,অখন তামাত আছিন বিরছা।, ɔkʰon t̪amat̪ acʰin birɔcʰa।,অখন তামাত আছিন বিরছা।
3895,Habiganj,rec_24_audio_24.wav,তে ভালোত্তোই খরছে গো জাগা আছে সামনে-ফিছিদে।, t̪e bʱalot̪t̪o͡i̯ kʰorcʰe go ɟaga acʰe ʃamne-pʰicʰid̪e।,তে ভালোত্তোই খরছে গো জাগা আছে সামনে-ফিছিদে।
3896,Habiganj,rec_24_audio_24.wav,"সামনে-ফিছিদে, ফিছিদে জাগা তাইক্কা উডান দে ছুডু।"," ʃamne-pʰicʰid̪e, pʰicʰid̪e ɟaga t̪a͡i̯kka udan d̪e cʰudu।","সামনে-ফিছিদে, ফিছিদে জাগা তাইক্কা উডান দে ছুডু।"
3897,Habiganj,rec_24_audio_24.wav,"উডান, মাইনষের দিখি আরও ছুডু উডান।"," udan, ma͡i̯nʃer d̪ikʰi arɔ͡o̯ cʰudu udan।","উডান, মাইনষের দিখি আরও ছুডু উডান।"
3898,Habiganj,rec_24_audio_24.wav,মাইনষের জানি জাগা নাই ফিছেদা।, ma͡i̯nʃer ɟani ɟaga na͡i̯ pʰicʰed̪a।,মাইনষের জানি জাগা নাই ফিছেদা।
3899,Habiganj,rec_24_audio_25.wav,তে মাইনষে <> আমরা বাড়ি খতো সুন্দর।, t̪e ma͡i̯nʃe <> amra baɽi kʰɔt̪o ʃund̪ɔr।,তে মাইনষে <> আমরা বাড়ি খতো সুন্দর।
3900,Habiganj,rec_24_audio_25.wav,"ছল্লা দিছে, খয়, ইখানো বানা।"," cʰɔlla d̪icʰe, kʰɔʲ, ikʰano bana।","ছল্লা দিছে, খয়, ইখানো বানা।"
3901,Habiganj,rec_24_audio_25.wav,উক্কা তোর বাফে যদি পিছ্ছোইয়া বানায় তে তো আমরাও পিছ্ছোইয়া বানাইলামনে।, ukka t̪or bapʰe ɟod̪i picʰcʰo͡i̯ʲa banaʲ t̪e t̪o amra͡o̯ picʰcʰo͡i̯ʲa bana͡i̯lamne।,উক্কা তোর বাফে যদি পিছ্ছোইয়া বানায় তে তো আমরাও পিছ্ছোইয়া বানাইলামনে।
3902,Habiganj,rec_24_audio_25.wav,"<> কিতা <> বির্ছার কুণার মদ্যে তোর বুয়ে খইছোইন, খইন, 'ফাখাল তুইল্লা লা'।"," <> kit̪a <> bircʰar kunar mod̪d̪e t̪or buʲe kʰo͡i̯cʰo͡i̯n, kʰo͡i̯n, 'pʰakʰal t̪u͡i̯lla la'।","<> কিতা <> বির্ছার কুণার মদ্যে তোর বুয়ে খইছোইন, খইন, 'ফাখাল তুইল্লা লা'।"
3903,Habiganj,rec_24_audio_25.wav,<>,<>,<>
3904,Habiganj,rec_24_audio_26.wav,<> উডান তাইক্কা <> পাখালডা তুইল্লা গাডো গেছি বুর ফারতাম।, <> udan t̪a͡i̯kka <> pakʰalda t̪u͡i̯lla gado gecʰi bur pʰart̪am।,<> উডান তাইক্কা <> পাখালডা তুইল্লা গাডো গেছি বুর ফারতাম।
3905,Habiganj,rec_24_audio_26.wav,"আইচ্ছা তে তোমার, বৌয়াইন্তে খইবোনে ইতা খরে বেইট্টে আমি যাইতামওই না।"," a͡i̯ccʰa t̪e t̪omar, bo͡u̯ʲa͡i̯nt̪e kʰo͡i̯bone it̪a kʰore be͡i̯tte ami ɟa͡i̯t̪amo͡i̯ na।","আইচ্ছা তে তোমার, বৌয়াইন্তে খইবোনে ইতা খরে বেইট্টে আমি যাইতামওই না।"
3906,Habiganj,rec_24_audio_26.wav,আগে যেতা খরছে এরা।, age ɟet̪a kʰorcʰe era।,আগে যেতা খরছে এরা।
3907,Habiganj,rec_24_audio_27.wav,তে তোমার বউয়ে খাম-ওম খরেনি?, t̪e t̪omar bo͡u̯ʲe kʰam-om kʰɔreni?,তে তোমার বউয়ে খাম-ওম খরেনি?
3908,Habiganj,rec_24_audio_27.wav,তে খাম খরে না?, t̪e kʰam kʰore na?,তে খাম খরে না?
3909,Habiganj,rec_24_audio_27.wav,খই আমি তো দেখি না।, kʰo͡i̯ ami t̪o d̪ekʰi na।,খই আমি তো দেখি না।
3910,Habiganj,rec_24_audio_27.wav,ইলা খালি খাম না খইরাই খয় আজাইর।, ila kʰali kʰam na kʰo͡i̯ra͡i̯ kʰɔʲ aɟa͡i̯r।,ইলা খালি খাম না খইরাই খয় আজাইর।
3911,Habiganj,rec_24_audio_27.wav,খাম খরে না!, kʰam kʰore na!,খাম খরে না!
3912,Habiganj,rec_24_audio_27.wav,যেতা আছে তো খরেওই।, ɟet̪a acʰe t̪o kʰore͡o̯i।,যেতা আছে তো খরেওই।
3913,Habiganj,rec_24_audio_28.wav,"কিতা খরতাম, না খরতাম খও?"," kit̪a kʰɔrt̪am, na kʰɔrt̪am kʰɔ͡o̯?","কিতা খরতাম, না খরতাম খও?"
3914,Habiganj,rec_24_audio_28.wav,ছুডুবেলা তো খেলা-দুলা খরতায়।, cʰudubela t̪o kʰela-d̪ula kʰɔrot̪aʲ।,ছুডুবেলা তো খেলা-দুলা খরতায়।
3915,Habiganj,rec_24_audio_28.wav,"সময়মতো ইস্কুলো যাইতায়, খাইবার সময় ওইলে খাইতায়, খেলবার সময় ওইলে খেলতায়।"," ʃɔmɔʲmot̪o iskulo ɟa͡i̯t̪aʲ, kʰa͡i̯bar ʃɔmɔʲ o͡i̯le kʰa͡i̯t̪aʲ, kʰelbar ʃɔmɔʲ o͡i̯le kʰelot̪aʲ।","সময়মতো ইস্কুলো যাইতায়, খাইবার সময় ওইলে খাইতায়, খেলবার সময় ওইলে খেলতায়।"
3916,Habiganj,rec_24_audio_28.wav,"ওঙ্কা তো যাও বালা, বড় ইস্কুলো।"," oŋka t̪o ɟa͡o̯ bala, bɔɽo iskulo।","ওঙ্কা তো যাও বালা, বড় ইস্কুলো।"
3917,Habiganj,rec_24_audio_29.wav,"বড় ফড়া ফড়ো, আগে ছুডু ফড়া ফড়তায়, ছুডু খতা খইতায়।"," bɔɽo pʰɔɽa pʰɔɽo, age cʰudu pʰɔɽa pʰoɽot̪aʲ, cʰudu kʰɔt̪a kʰo͡i̯t̪aʲ।","বড় ফড়া ফড়ো, আগে ছুডু ফড়া ফড়তায়, ছুডু খতা খইতায়।"
3918,Habiganj,rec_24_audio_29.wav,"দুরু, আমি খালি ইত্তোই খরতাম?"," d̪uru, ami kʰali it̪t̪o͡i̯ kʰɔrt̪am?","দুরু, আমি খালি ইত্তোই খরতাম?"
3919,Habiganj,rec_24_audio_29.wav,খও কেমনে কিতা খরতাম?, kʰɔ͡o̯ kæmone kit̪a kʰɔrt̪am?,খও কেমনে কিতা খরতাম?
3920,Habiganj,rec_24_audio_29.wav,"বেক্কল যে আছিলাম খও, কিতা, কিতা খরতাম?"," bekkol ɟe acʰilam kʰɔ͡o̯, kit̪a, kit̪a kʰɔrt̪am?","বেক্কল যে আছিলাম খও, কিতা, কিতা খরতাম?"
3921,Habiganj,rec_24_audio_30.wav,"বেক্কলদে আছলায় ইবালা তো ছুডুখালা, ছুডুখালার এই খেলা-দুলা খরতায়।"," bekkold̪k acʰlaʲ ibala t̪o cʰudukʰala, cʰudukʰalar e͡i̯ kʰela-d̪ula kʰɔrot̪aʲ।","বেক্কলদে আছলায় ইবালা তো ছুডুখালা, ছুডুখালার এই খেলা-দুলা খরতায়।"
3922,Habiganj,rec_24_audio_30.wav,"<> আস্তে, আস্তে ওয়ান ফড়ছো, টু ফড়ছো, থ্রি ফড়ছো, কুরান ফড়তাছো, কিতাব ফড়তাছো, ইতোত্তোই।"," <> ast̪e, ast̪e oʷan pʰoɽcʰo, tu pʰoɽcʰo, t̪ri pʰoɽcʰo, kuran pʰoɽt̪acʰo, kit̪ab pʰoɽt̪acʰo, it̪ot̪t̪o͡i̯।","<> আস্তে, আস্তে ওয়ান ফড়ছো, টু ফড়ছো, থ্রি ফড়ছো, কুরান ফড়তাছো, কিতাব ফড়তাছো, ইতোত্তোই।"
3923,Habiganj,rec_25_audio_0.wav,তে খও কিতা খরে না খরো?, t̪e kʰɔ͡o̯ kit̪a kʰore na kʰɔro?,তে খও কিতা খরে না খরো?
3924,Habiganj,rec_25_audio_0.wav,তে তুমি অগলতা <> তুইল্লা ছাইড়া দিতায় ইন্টারনেটও আর আমারে অগলতায় দেখতো।, t̪e t̪umi ɔgɔlɔt̪a <> t̪u͡i̯lla cʰa͡i̯ɽa d̪it̪aʲ intarneto ar amare ɔgɔlɔt̪aʲ d̪ekʰt̪o।,তে তুমি অগলতা <> তুইল্লা ছাইড়া দিতায় ইন্টারনেটও আর আমারে অগলতায় দেখতো।
3925,Habiganj,rec_25_audio_0.wav,"দুরু, তোমার সাতে তো মাত্তাছিওই।"," d̪uru, t̪omar ʃat̪e t̪o mat̪t̪acʰi͡o̯i।","দুরু, তোমার সাতে তো মাত্তাছিওই।"
3926,Habiganj,rec_25_audio_0.wav,দেখো ক্যামেরা অন?, d̪ækʰo kæmera ɔn?,দেখো ক্যামেরা অন?
3927,Habiganj,rec_25_audio_1.wav,কেমেরাওই নাই ফোনও।, kemera͡o̯i na͡i̯ pʰono।,কেমেরাওই নাই ফোনও।
3928,Habiganj,rec_25_audio_1.wav,"এর খতা খও গো সোনা, এ আমার সাতেও অতকান দইরা লাগতাছে।"," er kʰɔt̪a kʰɔ͡o̯ go ʃona, e amar ʃat̪e͡o̯ ɔt̪okan d̪o͡i̯ra lagt̪acʰe।","এর খতা খও গো সোনা, এ আমার সাতেও অতকান দইরা লাগতাছে।"
3929,Habiganj,rec_25_audio_1.wav,আইচ্ছা তে খও তোমার ফুলাইন কিতা খরে না খরে?, a͡i̯ccʰa t̪e kʰɔ͡o̯ t̪omar pʰula͡i̯n kit̪a kʰore na kʰore?,আইচ্ছা তে খও তোমার ফুলাইন কিতা খরে না খরে?
3930,Habiganj,rec_25_audio_1.wav,ওদ্দে ইতা খইতাম বুলে।, od̪d̪e it̪a kʰo͡i̯t̪am bule।,ওদ্দে ইতা খইতাম বুলে।
3931,Habiganj,rec_25_audio_2.wav,তোমার ফুলাইন্তে তো ফড়েওই আর কিতা খরবো?, t̪omar pʰula͡i̯nt̪e t̪o pʰɔɽe͡o̯i ar kit̪a kʰɔrbo?,তোমার ফুলাইন্তে তো ফড়েওই আর কিতা খরবো?
3932,Habiganj,rec_25_audio_2.wav,আর মোবাইল দেখে।, ar moba͡i̯l d̪ekʰe।,আর মোবাইল দেখে।
3933,Habiganj,rec_25_audio_2.wav,"কুন জাগাত ফড়ে, না ফড়ে খও, কিতা ইচ্ছা এরারে লইয়া।"," kun ɟagat̪ pʰɔɽe, na pʰɔɽe kʰɔ͡o̯, kit̪a iccʰa erare lɔ͡i̯ʲa।","কুন জাগাত ফড়ে, না ফড়ে খও, কিতা ইচ্ছা এরারে লইয়া।"
3934,Habiganj,rec_25_audio_2.wav,"ওও তুমি ইত্তা রেকডিং খইরা, খইরা এখজ্জনরে উনাইবায় গো।"," o͡o̯ t̪umi it̪t̪a rekdiŋ kʰo͡i̯ra, kʰo͡i̯ra ekʰoɟɟɔnre una͡i̯baʲ go।","ওও তুমি ইত্তা রেকডিং খইরা, খইরা এখজ্জনরে উনাইবায় গো।"
3935,Habiganj,rec_25_audio_3.wav,"<> খইলাও, খইলাও।"," <> kʰo͡i̯la͡o̯, kʰo͡i̯la͡o̯।","<> খইলাও, খইলাও।"
3936,Habiganj,rec_25_audio_3.wav,আমি যাইতামগা।, ami ɟa͡i̯t̪amga।,আমি যাইতামগা।
3937,Habiganj,rec_25_audio_3.wav,"<> তুমার বাইগ্নার গাছ্ থিকা লও <> ইতা আমি জানি <> উইন্নালাইতাম, খইয়ালাইতাম।"," <> t̪umar ba͡i̯gnar gacʰ t̪ʰika lɔ͡o̯ <> it̪a ami ɟani <> u͡i̯nnala͡i̯t̪am, kʰo͡i̯ʲala͡i̯t̪am।","<> তুমার বাইগ্নার গাছ্ থিকা লও <> ইতা আমি জানি <> উইন্নালাইতাম, খইয়ালাইতাম।"
3938,Habiganj,rec_25_audio_3.wav,<> ছি <>, <> cʰi <>,<> ছি <>
3939,Habiganj,rec_25_audio_4.wav,"<> খও, খও তাড়াতাড়ি।"," <> kʰɔ͡o̯, kʰɔ͡o̯ t̪aɽat̪aɽi।","<> খও, খও তাড়াতাড়ি।"
3940,Habiganj,rec_25_audio_4.wav,গোফনীয় আলাফ <> অদ্দে আমি আবার ইত্তা কিতা খইতাম বেডাইন।, gopʰoniʲo alapʰ <> ɔd̪d̪e ami abar it̪t̪a kit̪a kʰo͡i̯t̪am beda͡i̯n।,গোফনীয় আলাফ <> অদ্দে আমি আবার ইত্তা কিতা খইতাম বেডাইন।
3941,Habiganj,rec_25_audio_4.wav,"তোমার বিয়া লইয়া খইলাও, হুম, বিয়া কেমনে ওইছে না ওইছে?"," t̪omar biʲa lɔ͡i̯ʲa kʰo͡i̯la͡o̯, hum, biʲa kæmone o͡i̯cʰe na o͡i̯cʰe?","তোমার বিয়া লইয়া খইলাও, হুম, বিয়া কেমনে ওইছে না ওইছে?"
3942,Habiganj,rec_25_audio_4.wav,অইও <> আই মরছিন বেয়ানে আর খাইন্দা উঠছো গিয়া বেয়ালে, ɔ͡i̯͡o̯ <> a͡i̯ morcʰin beʲane ar kʰa͡i̯nd̪a utʰcʰo giʲa beʲale,অইও <> আই মরছিন বেয়ানে আর খাইন্দা উঠছো গিয়া বেয়ালে
3943,Habiganj,rec_25_audio_5.wav,আইচ্ছা তে কিতা খইবায় আর?, a͡i̯ccʰa t̪e kit̪a kʰo͡i̯baʲ ar?,আইচ্ছা তে কিতা খইবায় আর?
3944,Habiganj,rec_25_audio_5.wav,"ছুডু, ছুডু, রিছিত তাকতে কিরখম আছিলায় আর ইখানো আইয়া কিরখম ওইছো?"," cʰudu, cʰudu, ricʰit̪o t̪akt̪e kirɔkʰom acʰilaʲ ar ikʰano a͡i̯ʲa kirɔkʰom o͡i̯cʰo?","ছুডু, ছুডু, রিছিত তাকতে কিরখম আছিলায় আর ইখানো আইয়া কিরখম ওইছো?"
3945,Habiganj,rec_25_audio_5.wav,"ওই ইদিক দিয়া ইতা বারোমাসি যেরা আজাইর এরা সাথে গিয়া, এরা সাথে গিয়া, দুরু আমি তোমার খামও ডিস্টাব খরতাছি?"," o͡i̯ id̪ik d̪iʲa it̪a baromaʃi ɟera aɟa͡i̯r era ʃat̪ʰe giʲa, era ʃat̪ʰe giʲa, d̪uru ami t̪omar kʰamo distab kʰɔrot̪acʰi?","ওই ইদিক দিয়া ইতা বারোমাসি যেরা আজাইর এরা সাথে গিয়া, এরা সাথে গিয়া, দুরু আমি তোমার খামও ডিস্টাব খরতাছি?"
3946,Habiganj,rec_25_audio_5.wav,"খওছান, খও।"," kʰocʰan, kʰɔ͡o̯।","খওছান, খও।"
3947,Habiganj,rec_25_audio_5.wav,<>,<>,<>
